 ***Theta   Eprime   Sig_Born   Sig_Rad
   23.0751   2.9695   2.8647   2.9976
   23.0751   2.9785   2.8477   2.9758
   23.0751   2.9875   2.8306   2.9542
   23.0751   2.9965   2.8137   2.9327
   23.0751   3.0055   2.7967   2.9112
   23.0751   3.0145   2.7798   2.8900
   23.0751   3.0235   2.7629   2.8692
   23.0751   3.0325   2.7461   2.8482
   23.0751   3.0415   2.7292   2.8269
   23.0751   3.0505   2.7124   2.8061
   23.0751   3.0595   2.6957   2.7852
   23.0751   3.0685   2.6789   2.7646
   23.0751   3.0775   2.6622   2.7440
   23.0751   3.0865   2.6455   2.7234
   23.0751   3.0955   2.6289   2.7030
   23.0751   3.1045   2.6123   2.6826
   23.0751   3.1135   2.5957   2.6624
   23.0751   3.1225   2.5791   2.6420
   23.0751   3.1315   2.5626   2.6220
   23.0751   3.1405   2.5461   2.6019
   23.0751   3.1495   2.5296   2.5819
   23.0751   3.1585   2.5131   2.5620
   23.0751   3.1675   2.4967   2.5422
   23.0751   3.1765   2.4803   2.5226
   23.0751   3.1855   2.4640   2.5031
   23.0751   3.1945   2.4476   2.4834
   23.0751   3.2035   2.4313   2.4639
   23.0751   3.2125   2.4151   2.4446
   23.0751   3.2215   2.3988   2.4254
   23.0751   3.2305   2.3826   2.4061
   23.0751   3.2395   2.3665   2.3870
   23.5751   2.9605   2.5181   2.6159
   23.5751   2.9695   2.5019   2.5955
   23.5751   2.9785   2.4858   2.5757
   23.5751   2.9875   2.4698   2.5559
   23.5751   2.9965   2.4537   2.5360
   23.5751   3.0055   2.4377   2.5163
   23.5751   3.0145   2.4218   2.4967
   23.5751   3.0235   2.4058   2.4772
   23.5751   3.0325   2.3899   2.4577
   23.5751   3.0415   2.3741   2.4384
   23.5751   3.0505   2.3582   2.4190
   23.5751   3.0595   2.3424   2.3997
   23.5751   3.0685   2.3266   2.3806
   23.5751   3.0775   2.3109   2.3615
   23.5751   3.0865   2.2952   2.3426
   23.5751   3.0955   2.2795   2.3238
   23.5751   3.1045   2.2639   2.3051
   23.5751   3.1135   2.2483   2.2865
   23.5751   3.1225   2.2327   2.2679
   23.5751   3.1315   2.2172   2.2493
   23.5751   3.1405   2.2017   2.2309
   23.5751   3.1495   2.1862   2.2126
   23.5751   3.1585   2.1707   2.1943
   23.5751   3.1675   2.1553   2.1761
   23.5751   3.1765   2.1400   2.1580
   23.5751   3.1855   2.1246   2.1400
   23.5751   3.1945   2.1093   2.1221
   23.5751   3.2035   2.0940   2.1043
   23.5751   3.2125   2.0788   2.0865
   23.5751   3.2215   2.0636   2.0688
   23.5751   3.2305   2.0484   2.0511
   23.5751   3.2395   2.0333   2.0336
   24.0751   2.9605   2.1956   2.2618
   24.0751   2.9695   2.1804   2.2433
   24.0751   2.9785   2.1653   2.2249
   24.0751   2.9875   2.1501   2.2064
   24.0751   2.9965   2.1350   2.1881
   24.0751   3.0055   2.1200   2.1699
   24.0751   3.0145   2.1049   2.1517
   24.0751   3.0235   2.0900   2.1338
   24.0751   3.0325   2.0750   2.1158
   24.0751   3.0415   2.0601   2.0981
   24.0751   3.0505   2.0452   2.0804
   24.0751   3.0595   2.0303   2.0626
   24.0751   3.0685   2.0155   2.0451
   24.0751   3.0775   2.0008   2.0276
   24.0751   3.0865   1.9860   2.0103
   24.0751   3.0955   1.9713   1.9929
   24.0751   3.1045   1.9567   1.9757
   24.0751   3.1135   1.9420   1.9585
   24.0751   3.1225   1.9274   1.9415
   24.0751   3.1315   1.9129   1.9247
   24.0751   3.1405   1.8984   1.9076
   24.0751   3.1495   1.8839   1.8908
   24.0751   3.1585   1.8694   1.8740
   24.0751   3.1675   1.8550   1.8573
   24.0751   3.1765   1.8407   1.8408
   24.0751   3.1855   1.8263   1.8243
   24.0751   3.1945   1.8120   1.8078
   24.0751   3.2035   1.7978   1.7915
   24.0751   3.2125   1.7836   1.7753
   24.0751   3.2215   1.7694   1.7591
   24.0751   3.2305   1.7552   1.7428
   24.0751   3.2395   1.7411   1.7270
