nrun  cer1    cer2    cer3    cer4    cer5    cer6    cer7    cer8    cer9    cer10   flag
2016  70.78  63.31  77.41  74.32  78.72  96.29  101.43  75.68  214.39  160.07  0
2017  61.57  72.00  66.15  65.49  70.67  88.62  105.08  75.09  134.34  119.58  0
2018  73.73  67.56  78.13  83.22  74.17  95.53  110.44  65.34  183.31  401.16  1
2019  75.95  64.00  73.36  76.82  73.74  86.79  103.11  76.17  159.35  154.36  0
2020  72.09  60.82  69.78  73.18  73.50  93.72  103.28  83.98  143.93  219.44  1
2021  77.49  65.52  63.33  66.26  64.26  90.74  106.21  85.85  132.12  100.65  0
2022  78.05  65.56  77.84  90.29  79.67  90.57  106.51  65.75  178.98  266.53  1
2023  64.80  69.54  64.10  78.41  80.14  82.35  101.72  82.92  124.29  195.26  1
2024  67.07  64.07  69.01  70.09  66.67  88.06  113.41  90.04  175.84  209.48  1
2025  73.71  68.34  80.92  80.49  73.84  86.85  90.43  83.43  106.27  204.85  1
2026  86.48  68.93  80.59  88.50  78.37  101.61  117.01  87.61  135.27  172.54  0
2031  61.30  63.19  70.31  79.17  74.56  88.89  99.98  73.46  151.34  489.56  1
2032  63.93  67.77  69.65  74.58  74.16  89.78  89.37  75.17  146.49  269.25  1
2033  76.05  70.38  79.06  91.83  82.12  88.81  113.05  88.83  143.09  377.91  1
2034  66.61  67.62  83.69  90.75  78.90  84.96  94.32  86.61  147.51  153.77  0
2035  59.75  57.34  66.46  78.00  68.74  85.48  91.34  70.91  158.25  248.62  1
2041  84.34  91.26  102.97  79.13  101.31  81.71  126.12  86.13  92.23  159.89  0
2044  68.05  81.59  68.69  87.72  68.69  90.34  104.60  71.75  167.56  235.68  1
2045  72.25  74.00  69.60  88.43  64.89  84.22  98.22  68.45  169.02  140.47  0
2046  61.81  78.80  72.37  75.23  80.25  82.48  96.90  77.34  182.43  109.42  0
2047  66.72  65.24  78.09  71.55  73.06  85.60  112.24  70.08  225.33  140.40  1
2048  59.38  76.89  67.74  75.61  73.94  93.57  95.76  80.14  188.65  165.90  0
2049  54.27  56.33  73.84  66.29  71.43  89.25  97.11  79.51  140.75  310.17  1
2050  65.87  62.50  69.29  69.44  75.61  82.28  107.68  82.65  145.66  174.74  0
2051  57.56  67.77  69.39  67.99  78.83  91.03  105.19  89.67  161.09  143.40  0
2052  70.99  65.84  70.42  85.74  71.79  87.67  96.86  81.66  156.62  86.95  0
2053  61.82  65.16  61.95  67.61  74.55  93.60  105.28  82.71  137.36  173.17  0
2054  65.72  66.11  65.06  65.27  68.33  76.79  112.12  77.69  187.68  138.51  0
2055  58.87  56.16  49.88  75.07  90.24  95.82  95.48  74.38  206.47  200.82  1
2058  65.26  69.88  64.23  75.00  78.00  104.87  104.35  84.48  134.76  148.71  0
2059  49.58  73.98  77.02  71.34  64.08  83.72  113.22  95.82  137.67  107.86  0
2060  73.10  65.28  70.34  66.01  63.87  79.13  101.76  81.45  152.09  105.60  0
2061  73.46  72.13  74.24  84.02  69.19  91.27  95.11  82.96  148.22  281.76  1
2062  74.07  68.11  81.55  81.82  73.26  83.14  99.91  79.34  152.57  296.67  1
2063  61.79  65.85  69.12  65.43  77.53  92.06  101.42  90.17  158.32  181.19  0
2064  72.48  55.82  75.71  89.06  74.73  89.04  103.72  84.69  150.05  444.32  1
2065  61.75  66.89  76.09  72.66  59.81  91.43  91.38  101.59  151.64  219.79  1
2066  58.90  60.63  78.65  71.20  84.78  87.12  121.48  91.64  109.92  166.78  0
2067  64.25  70.08  68.33  65.68  73.96  80.87  94.01  86.82  161.71  427.74  1
2068  64.37  70.44  74.41  83.16  70.06  91.81  98.92  80.70  157.99  780.71  1
2069  77.37  72.49  67.05  66.56  66.39  92.87  99.95  77.89  150.77  378.27  1
2070  61.44  72.74  71.89  89.00  78.07  92.19  106.19  75.41  159.14  240.32  1
2071  75.33  73.95  79.86  74.00  61.57  101.34  93.51  83.31  139.40  279.76  1
2072  75.34  79.51  77.92  66.70  72.91  91.55  93.78  80.27  161.42  162.36  0
2073  87.20  79.59  77.11  84.44  76.25  81.46  87.57  81.12  125.04  136.72  0
2074  60.49  72.14  75.90  70.30  81.80  91.63  113.85  89.15  137.16  146.34  0
2075  60.86  61.55  72.62  76.89  72.00  87.13  111.74  74.24  116.37  123.97  0
2076  67.88  66.59  76.20  87.48  81.56  85.94  85.63  83.07  161.28  154.14  0
2077  66.29  64.88  69.42  77.23  71.80  85.72  103.37  83.33  187.57  286.69  1
2078  67.24  70.46  77.63  80.11  67.92  89.22  104.11  72.63  130.64  315.23  1
2079  72.88  79.58  69.74  85.20  69.69  86.05  98.43  87.41  129.25  130.09  0
2080  63.26  73.19  68.91  70.25  76.18  84.36  100.39  89.59  122.27  252.21  1
2081  69.35  56.61  64.61  95.58  71.91  86.10  90.95  88.73  125.31  348.50  1
2082  66.75  67.00  80.63  70.46  68.32  88.66  118.00  86.97  139.39  184.21  1
2083  60.39  72.95  69.06  82.47  78.35  79.43  113.71  75.22  299.54  106.49  0
2084  57.57  63.22  69.16  70.67  75.06  87.12  97.67  83.51  133.47  135.39  0
2085  72.08  71.26  65.08  75.81  66.93  79.77  94.52  64.11  163.54  193.09  0
2086  74.47  60.14  56.79  98.77  70.02  93.06  112.04  84.45  150.86  105.05  0
2087  77.92  65.69  81.85  76.63  70.41  92.26  89.39  97.18  166.79  228.75  1
2088  65.03  64.90  78.49  70.89  73.88  89.26  99.72  77.26  122.99  209.92  1
2089  73.01  71.10  73.97  66.84  82.00  86.30  128.55  74.81  129.46  243.88  1
2090  73.89  64.49  80.63  80.59  77.42  86.63  111.71  67.44  147.66  281.28  1
2091  74.13  72.74  70.77  69.45  78.64  91.08  115.27  87.02  137.68  279.03  1
2092  61.41  64.31  66.86  82.53  69.03  89.56  90.41  94.75  140.83  276.03  1
2093  65.84  64.09  74.68  72.91  75.08  91.01  122.27  79.55  134.75  148.68  0
2094  67.54  74.52  71.05  72.44  72.88  99.31  96.93  88.66  161.11  279.16  1
2095  64.96  69.34  75.73  71.03  70.62  84.33  100.61  79.02  137.67  370.42  1
2096  60.05  78.05  68.56  89.35  65.71  86.13  116.69  97.12  242.81  204.96  1
2097  57.32  75.26  74.74  81.91  81.45  88.00  115.99  82.53  142.61  227.13  1
2098  62.18  57.46  81.10  79.31  79.44  96.00  109.33  79.78  135.27  246.43  1
2099  70.80  69.34  77.45  74.99  71.85  96.26  99.53  79.67  154.59  200.26  1
2100  64.23  69.97  74.63  82.85  75.83  88.21  98.66  79.95  180.29  123.53  0
2101  70.43  56.27  72.03  70.35  76.09  81.55  103.29  93.31  155.54  215.97  1
2102  63.16  69.47  69.71  79.20  68.74  87.69  100.71  88.84  134.86  274.21  1
2103  68.17  72.44  69.19  81.40  74.00  85.37  96.94  82.89  146.97  221.57  1
2104  73.55  76.26  61.55  76.96  71.47  90.67  89.64  98.66  137.54  231.70  1
2106  72.85  65.24  69.90  77.00  81.01  92.78  97.87  75.22  134.67  281.46  1
2107  65.92  72.84  71.59  75.45  71.10  92.50  109.08  94.03  178.50  240.58  1
2108  66.46  61.74  68.55  75.09  83.60  85.62  109.03  63.35  120.77  302.09  1
2109  66.96  75.05  66.03  75.54  78.43  82.69  108.42  93.72  207.59  188.17  1
2110  60.52  74.31  75.63  102.37  74.18  99.70  100.03  70.95  138.54  855.99  1
2111  63.20  82.27  83.68  72.75  86.53  76.37  125.43  72.65  137.63  245.82  1
2112  68.90  72.69  58.98  71.72  68.77  92.21  106.37  77.97  148.25  97.78  0
2113  60.64  69.00  73.47  89.68  67.99  83.28  85.92  101.79  131.06  126.13  0
2115  92.24  63.67  112.03  79.84  117.29  158.91  115.52  103.19  187.30  116.97  1
2116  59.88  67.61  81.34  78.89  82.44  86.98  107.50  93.88  361.71  812.57  1
2117  65.85  60.17  79.70  82.38  70.09  85.61  95.55  72.27  122.39  200.73  1
2118  74.47  58.17  74.83  83.61  70.64  88.55  114.95  92.37  148.85  234.99  1
2119  72.39  78.02  74.60  72.20  72.75  84.07  86.64  82.68  139.96  186.58  1
2120  72.42  67.98  72.51  84.25  77.96  91.99  99.18  85.89  151.27  137.58  0
2121  69.94  64.56  72.67  80.25  73.72  90.00  102.65  70.10  142.15  197.42  1
2122  66.89  58.33  72.17  75.21  77.07  96.46  113.20  73.04  222.93  776.90  1
2123  64.60  71.90  72.50  65.56  80.77  95.99  109.94  78.08  126.69  463.94  1
2124  64.10  62.45  68.83  76.95  71.40  94.05  102.80  75.63  140.99  427.48  1
2125  67.55  56.80  68.29  82.81  73.65  89.72  93.40  83.30  144.97  830.76  1
2126  62.83  68.76  66.71  68.36  67.05  89.14  109.06  78.00  151.69  219.74  1
2127  65.32  67.18  72.52  85.17  76.36  88.88  96.92  79.85  138.87  109.76  0
2128  72.89  74.06  71.81  72.35  72.69  88.84  107.06  79.86  155.65  158.05  0
2129  76.28  68.20  62.65  65.03  72.85  84.90  114.23  83.65  138.27  275.03  1
2130  72.58  66.28  75.28  80.10  63.77  93.44  114.01  78.82  131.50  225.73  1
2131  77.68  64.23  81.18  77.50  74.51  93.82  134.12  75.48  183.40  272.27  1
2132  55.48  71.95  63.52  72.80  76.88  80.81  119.04  86.90  179.16  246.86  1
2133  73.79  77.81  76.21  66.29  70.16  87.49  112.38  88.45  127.45  208.47  1
2134  64.17  71.42  64.92  60.51  69.46  90.19  92.23  71.71  134.71  196.26  1
2135  66.92  68.42  68.45  76.57  77.34  88.29  98.64  77.54  155.41  270.59  1
2136  62.38  69.14  70.95  68.11  75.44  90.81  92.43  101.86  135.49  768.50  1
2137  79.64  67.00  75.71  79.94  76.55  84.82  105.36  82.41  165.42  247.85  1
2138  65.68  58.92  78.57  92.62  78.74  92.92  106.49  84.05  142.80  128.46  0
2139  73.09  65.17  71.81  67.62  66.97  84.29  87.00  70.24  148.61  228.19  1
2140  64.38  65.69  75.01  83.52  72.83  85.62  114.70  85.25  139.17  406.13  1
2141  68.07  65.68  65.13  68.34  72.94  93.80  99.27  91.19  198.63  818.75  1
2142  72.00  64.59  71.52  65.92  79.12  93.49  95.11  81.00  152.79  256.83  1
2143  67.43  58.57  60.79  85.37  74.79  88.92  95.41  76.14  155.78  234.89  1
2144  63.62  61.60  81.03  86.76  77.53  89.04  114.07  89.39  241.86  190.73  1
2145  69.71  68.78  78.46  69.34  75.74  85.90  94.83  83.06  128.73  289.45  1
2146  69.03  71.51  75.46  72.14  75.24  94.22  91.49  77.29  163.21  285.12  1
2147  61.45  65.18  62.37  76.37  74.03  92.76  95.03  78.29  181.42  257.66  1
2148  70.85  74.53  69.64  71.74  80.93  83.78  102.45  89.61  139.68  133.74  0
2149  71.56  70.17  67.26  75.91  73.80  88.52  112.52  88.96  131.61  247.98  1
2150  67.51  62.17  69.28  73.96  76.01  84.42  100.24  77.23  171.13  404.91  1
2151  66.08  67.21  71.98  72.54  66.35  92.18  96.00  76.74  143.81  709.80  1
2152  72.45  66.13  74.49  67.87  72.01  91.39  107.62  81.87  166.19  191.07  1
2153  76.67  75.90  71.80  73.03  71.70  77.52  102.74  83.81  170.52  240.13  1
2154  63.54  66.50  75.02  74.38  74.35  85.93  113.43  83.23  134.17  218.40  1
2155  70.67  62.23  65.30  85.29  71.94  88.88  108.45  80.32  139.83  157.59  0
2156  66.21  68.78  66.25  78.05  68.67  92.14  95.64  87.05  132.37  146.64  0
2157  72.78  70.85  74.71  69.86  70.40  97.28  101.99  92.55  187.34  206.05  1
2158  66.08  67.82  82.13  74.14  75.48  91.35  101.15  89.10  134.07  195.92  0
2159  63.50  58.90  70.67  64.39  78.02  88.87  121.73  78.64  152.42  137.29  0
2160  71.82  68.29  69.21  81.87  73.41  90.43  100.66  80.81  160.15  697.16  1
2161  63.33  74.85  68.59  78.03  79.67  86.97  109.16  71.31  151.16  380.95  1
2162  74.24  75.17  70.28  71.70  69.24  78.91  119.47  76.60  163.91  144.81  0
2163  74.42  75.08  70.12  76.48  83.73  84.55  108.14  88.47  121.35  215.41  1
2164  67.07  67.47  68.62  75.84  69.73  82.38  108.52  81.87  138.94  190.42  0
2165  72.42  91.69  78.19  73.40  80.50  87.95  95.49  73.87  141.83  66.69  0
2166  77.03  67.45  69.29  79.15  69.10  88.07  112.98  80.61  147.30  343.61  1
2167  74.02  63.03  75.10  79.73  70.52  92.36  98.34  75.52  116.38  437.76  1
2168  67.38  69.23  71.01  79.77  75.76  82.48  82.75  73.08  130.16  129.61  0
2169  72.42  72.27  93.13  64.84  77.69  81.93  103.47  62.45  164.31  201.34  1
2170  58.55  80.22  84.31  64.37  71.08  90.52  114.04  83.40  172.51  245.34  1
2171  58.62  69.42  63.78  58.72  73.88  91.76  100.31  67.46  143.58  125.43  0
2174  67.55  66.71  77.26  68.35  68.27  87.31  112.29  78.33  144.75  221.84  1
2175  70.93  75.64  77.69  72.45  68.41  84.39  105.07  68.84  177.27  133.14  0
2176  70.41  60.48  78.84  62.96  68.54  98.06  103.19  80.80  188.72  145.12  0
2177  80.31  66.54  72.60  75.13  66.38  93.90  97.67  71.70  151.54  231.74  1
2178  65.02  72.37  76.11  69.49  74.39  86.45  104.88  75.77  140.54  123.33  0
2179  66.77  76.11  72.56  63.09  74.14  91.42  104.00  73.99  142.59  288.55  1
2180  80.52  63.93  72.66  67.98  63.47  79.48  108.80  80.83  115.90  214.14  1
2181  61.66  68.96  76.65  70.91  67.12  90.24  98.32  89.82  140.84  220.38  1
2182  63.76  69.72  65.69  77.35  72.53  93.21  96.64  77.72  146.84  232.32  1
2183  63.95  71.58  83.49  81.52  64.67  92.67  95.89  81.20  141.37  345.50  1
2184  65.79  72.75  66.39  83.90  72.50  87.12  107.10  92.84  154.84  537.36  1
2185  60.23  69.14  73.12  73.51  63.24  89.21  93.33  78.42  136.14  142.93  0
2186  69.79  68.38  74.40  76.25  74.97  89.03  105.39  85.36  194.28  434.76  1
2187  72.49  77.44  75.71  77.77  70.08  84.15  108.62  83.51  142.99  194.62  1
2188  64.36  74.10  81.18  78.02  74.19  87.29  88.67  83.49  147.41  198.29  1
2189  62.81  61.97  73.78  77.77  74.82  93.27  105.81  65.31  176.81  570.09  1
2190  68.42  69.77  64.71  69.37  73.60  88.63  110.37  79.74  166.73  302.92  1
2191  75.29  69.12  69.91  74.59  66.08  93.48  119.90  78.45  142.67  283.94  1
2192  71.30  65.13  70.05  64.03  72.70  89.37  89.88  82.03  150.92  264.79  1
2193  76.85  64.55  70.04  77.27  72.25  88.13  95.39  75.77  152.13  335.47  1
2194  68.61  74.51  61.21  65.70  74.85  75.04  91.45  84.01  193.07  133.18  0
2195  79.10  61.38  60.87  76.73  70.06  87.55  87.89  76.22  185.21  114.86  0
2196  65.27  62.21  76.09  70.20  74.46  84.54  97.39  80.46  142.52  115.95  0
2197  62.74  84.25  70.82  82.47  71.61  98.17  103.20  89.47  144.31  165.55  0
2198  62.26  68.52  79.47  85.17  70.21  90.58  94.66  78.80  151.04  290.58  1
2199  60.98  66.47  80.75  71.32  74.81  82.17  118.97  90.80  151.59  137.74  0
2200  65.09  66.24  72.68  87.36  78.03  85.16  128.05  83.07  168.12  233.34  1
2201  73.53  74.36  64.70  80.34  66.77  89.11  91.60  84.55  145.79  137.25  0
2202  62.06  64.88  69.18  72.98  78.27  90.46  117.57  78.21  127.23  206.31  1
2203  71.82  63.21  70.93  68.77  68.15  87.89  103.55  74.61  157.45  228.66  1
2204  69.71  66.62  68.65  65.76  73.92  85.33  99.50  76.98  214.44  252.24  1
2205  67.75  73.17  75.15  83.48  68.60  90.82  113.25  69.97  155.71  210.38  1
2206  75.45  71.69  71.70  72.27  69.61  91.26  119.46  94.53  149.64  204.06  1
2207  70.42  69.65  72.88  77.51  70.52  97.63  111.04  79.40  157.93  319.31  1
2208  74.11  71.77  68.81  86.10  78.26  94.24  99.96  83.96  155.25  212.62  1
2209  73.87  66.61  80.44  72.34  72.59  79.03  107.79  83.26  148.98  148.41  0
2210  69.34  69.18  77.10  71.75  68.89  78.15  103.49  86.57  157.09  461.02  1
2211  60.94  66.95  72.36  70.32  78.56  91.93  112.49  81.05  156.46  740.54  1
2212  73.06  58.11  79.12  69.08  95.92  83.11  109.34  71.55  230.07  254.09  1
2213  62.13  70.92  69.20  71.83  75.35  83.39  109.50  75.90  332.49  331.52  1
2214  64.08  60.85  69.27  54.20  77.72  90.32  101.66  70.42  155.90  117.76  0
2215  67.18  58.29  81.35  80.83  81.65  81.08  112.70  82.05  147.54  203.35  1
2216  67.30  67.57  77.48  68.03  74.43  84.42  125.29  79.11  158.79  176.12  1
2218  67.54  57.40  72.30  85.20  71.18  87.93  109.01  67.82  137.05  239.89  1
2219  55.92  58.17  59.20  71.82  77.38  88.71  106.72  76.82  151.21  132.44  0
2220  66.71  74.78  76.11  82.04  71.81  93.43  98.14  87.40  155.54  193.06  1
2221  65.58  71.99  75.34  75.34  79.60  92.41  105.16  85.59  150.11  148.19  0
2222  73.66  67.90  70.18  65.85  75.40  87.56  98.16  78.31  146.55  259.28  1
2223  73.36  71.30  70.53  66.32  82.14  92.04  126.40  75.23  141.52  198.24  1
2224  68.36  69.58  84.17  78.80  78.92  78.44  108.43  97.94  147.15  139.40  0
2225  75.15  63.67  73.51  76.12  63.50  90.29  122.18  79.05  119.61  113.55  0
2226  65.11  71.84  63.58  70.40  72.34  90.18  93.90  80.88  136.99  175.14  0
2227  64.04  66.59  72.89  76.41  69.30  87.52  111.83  83.63  159.55  234.85  1
2228  60.78  61.37  74.95  68.71  77.86  90.56  125.07  83.38  162.74  233.72  1
2229  60.72  71.16  81.17  74.73  80.86  95.78  100.60  74.63  144.14  264.90  1
2230  74.93  60.31  70.88  64.55  81.46  86.19  87.28  68.24  156.43  192.76  1
2232  65.24  63.71  74.51  66.20  73.53  91.38  91.48  73.32  258.23  232.31  1
2233  63.44  63.34  69.56  69.91  76.81  83.17  96.31  75.02  148.52  269.62  1
2234  67.19  68.44  72.54  76.73  73.72  92.03  104.67  88.91  142.54  115.86  0
2235  67.95  59.00  81.62  68.87  73.17  85.68  97.45  85.26  152.64  195.21  1
2236  77.59  61.06  76.48  86.29  78.28  87.78  100.04  74.29  147.08  257.69  1
2237  68.03  61.81  64.00  82.83  76.87  92.25  110.09  73.73  143.72  176.93  1
2238  70.58  65.77  70.86  76.21  75.46  88.85  101.37  76.54  156.70  136.16  0
2240  73.75  84.83  65.83  48.39  68.94  100.10  62.98  80.36  240.90  403.94  1
2241  72.21  57.06  113.19  102.86  85.20  129.19  116.07  73.52  103.84  107.53  1
2242  73.00  69.40  74.49  72.67  70.65  84.60  97.03  77.46  153.30  247.16  1
2243  73.09  64.08  60.49  78.70  74.37  81.83  98.85  83.22  153.99  175.58  0
2244  64.44  64.95  76.51  71.08  80.36  88.35  112.70  84.26  129.52  197.33  1
2245  73.22  66.49  73.37  73.37  71.01  90.20  96.08  88.96  150.79  255.58  1
2246  75.89  69.76  73.59  87.30  64.79  85.97  110.32  85.87  154.03  190.31  1
2247  69.10  62.90  76.20  71.28  76.71  88.71  105.75  76.57  434.76  156.35  1
2248  63.15  73.29  70.03  75.83  75.10  85.57  112.55  78.50  130.97  143.90  0
2249  75.24  66.12  61.45  69.76  76.25  84.96  94.24  81.00  160.94  137.50  0
2250  80.14  75.93  70.52  70.94  68.54  103.02  95.85  85.44  118.28  126.66  0
2251  67.35  69.85  65.42  62.71  76.63  74.05  111.73  77.38  148.80  224.29  1
2252  77.79  61.64  76.18  72.28  74.22  86.05  111.54  81.13  248.17  110.78  1
2253  75.33  58.70  72.20  76.25  69.16  88.11  102.92  73.07  152.01  98.12  0
2254  69.01  61.24  68.63  72.20  67.61  85.23  142.94  90.73  228.18  878.98  1
2255  80.07  67.81  74.42  67.52  73.25  81.14  111.59  72.79  181.70  209.54  0
2257  77.93  58.33  72.49  68.40  74.32  89.13  105.66  72.24  143.49  246.55  1
2258  79.63  66.55  73.89  71.73  78.16  83.32  117.79  86.90  133.08  854.34  1
2259  74.14  85.38  75.78  73.97  75.34  86.00  89.77  77.67  136.40  148.45  0
2260  62.40  66.84  72.71  81.01  67.66  85.39  126.94  79.12  198.65  294.52  1
2261  67.42  67.70  74.84  73.15  68.45  85.10  104.86  80.74  218.98  133.56  0
2262  64.91  64.17  66.83  66.82  69.62  91.64  106.66  85.71  161.97  266.54  1
2263  65.35  66.17  69.17  69.21  74.19  88.57  106.34  99.34  144.06  393.01  1
2264  91.99  105.28  75.40  124.10  88.65  278.31  189.59  113.66  80.14  115.26  1
2265  64.28  65.70  75.54  74.34  71.27  90.84  113.26  76.08  157.83  117.99  0
2266  66.72  55.83  80.55  78.24  74.56  83.87  97.43  87.15  165.09  249.62  1
2267  67.33  59.78  76.75  70.59  77.14  86.37  96.12  83.92  143.71  287.80  1
2268  69.79  76.52  71.15  85.30  77.13  92.84  94.31  80.29  248.18  216.07  1
2269  66.93  67.77  82.46  77.43  74.97  90.80  115.74  82.46  161.42  189.74  1
2270  74.17  70.49  73.87  78.79  69.08  86.07  106.89  76.37  315.43  173.06  1
2272  84.58  67.20  71.41  74.64  67.07  85.53  97.81  91.00  145.85  408.32  1
2273  61.76  70.69  72.51  77.41  66.50  85.82  90.26  78.98  141.70  186.92  1
2274  66.05  69.73  70.80  73.89  68.33  89.74  96.25  77.24  140.62  303.45  1
2275  57.14  73.97  66.00  76.89  67.74  81.47  103.10  82.22  146.78  281.69  1
2276  74.43  67.04  81.33  67.27  70.18  83.19  103.70  78.34  170.81  148.28  0
2277  62.43  76.48  69.85  77.42  75.56  89.69  124.06  71.47  157.58  162.51  0
2278  73.24  65.06  68.63  69.65  83.18  95.41  104.34  70.85  148.52  196.67  1
2279  71.47  72.44  66.76  69.15  70.11  85.47  112.46  91.17  152.46  110.74  0
2280  65.37  67.92  74.57  76.91  73.74  83.45  115.98  88.45  260.72  490.15  1
2281  80.06  78.50  70.44  73.76  76.94  77.51  80.43  76.52  125.19  250.33  1
2282  62.62  59.75  76.65  100.25  75.44  96.74  111.50  82.45  144.23  151.67  0
2283  75.89  65.36  70.77  60.30  60.44  84.72  97.26  81.80  131.34  222.64  1
2284  66.44  67.05  73.36  83.34  71.60  83.61  94.00  76.64  141.70  128.37  0
2285  59.22  58.13  63.77  74.06  67.62  91.07  98.64  86.06  188.71  309.91  1
2286  82.68  74.27  74.75  68.30  73.06  95.13  107.19  80.96  159.06  331.23  1
2287  74.78  65.45  80.23  71.90  65.43  90.53  106.25  80.97  167.40  143.66  0
2288  68.43  72.29  80.63  79.64  78.58  89.38  99.52  71.52  177.81  138.24  0
2289  75.19  50.29  86.89  74.23  73.66  97.44  118.77  90.62  153.12  304.57  1
2290  69.03  71.70  66.22  86.88  82.35  82.45  102.10  90.64  147.83  285.40  1
2321  88.60  80.06  171.64  115.73  116.14  101.38  113.01  108.59  84.42  162.86  1
2324  82.55  70.82  96.69  108.09  79.30  80.29  119.26  95.42  67.99  132.03  0
2325  71.03  64.43  86.82  103.35  86.07  99.99  134.96  111.69  115.29  131.10  0
2326  95.78  93.16  90.16  92.68  90.50  110.07  122.85  107.84  127.11  133.62  0
2327  82.54  69.87  87.99  100.20  87.30  112.13  134.64  88.34  116.89  153.77  0
2328  77.91  67.03  84.51  106.37  91.50  104.92  123.18  95.64  125.41  125.46  0
2329  64.14  85.17  84.61  97.95  85.75  99.48  143.32  98.90  101.95  150.07  0
2330  100.25  104.42  90.28  86.24  84.64  95.80  130.71  108.87  126.79  145.35  0
2331  89.97  76.45  96.33  82.19  100.19  108.52  112.32  106.11  108.76  115.48  0
2332  85.90  80.91  104.71  108.59  78.10  105.95  133.40  115.48  97.60  138.91  0
2333  78.14  78.31  99.37  118.83  89.71  108.44  146.29  103.81  98.80  117.28  0
2334  93.64  87.86  107.87  95.41  80.35  99.09  143.00  111.65  110.80  132.25  0
2335  77.92  83.23  92.92  102.94  81.45  107.55  122.53  99.58  112.18  142.79  0
2336  80.58  90.92  88.46  91.21  89.23  112.36  136.65  110.35  99.48  137.70  0
2337  99.86  72.53  73.15  107.60  93.41  119.59  134.41  91.29  122.57  114.73  0
2338  78.85  92.49  89.58  91.91  83.72  119.58  136.17  109.24  120.16  130.03  0
2339  88.84  69.20  104.21  102.13  89.20  101.61  132.71  95.82  93.88  130.03  0
2340  96.44  87.58  79.43  109.89  97.63  104.99  150.69  98.14  115.84  120.33  0
2341  72.06  79.46  96.15  103.38  75.85  84.29  164.66  119.25  142.47  172.13  0
2342  73.95  105.17  88.13  105.79  77.63  115.39  90.82  96.03  136.23  125.58  0
2343  97.06  96.78  94.26  119.15  119.22  102.72  113.71  125.40  100.26  124.88  0
2344  75.19  80.36  82.34  105.72  77.69  96.41  112.95  105.50  156.30  347.14  1
2345  92.61  94.92  102.31  101.90  94.90  97.66  155.35  107.85  99.01  120.63  0
2346  114.99  105.82  111.62  100.45  87.45  106.21  138.03  114.61  125.55  123.54  0
2347  90.29  93.45  103.50  82.04  90.54  105.01  122.12  111.65  98.87  133.61  0
2348  103.45  102.67  98.24  108.97  95.63  94.12  119.98  92.20  103.15  119.91  0
2349  76.87  90.99  102.08  115.61  79.02  112.94  123.42  91.79  95.85  102.76  0
2350  108.68  78.07  89.97  120.95  94.36  96.50  130.41  98.62  99.49  113.61  0
2351  82.54  89.63  98.28  98.18  87.29  109.92  129.41  110.37  118.43  133.78  0
2352  86.22  100.80  105.74  109.48  84.11  120.24  124.75  112.93  118.65  107.51  0
2354  81.73  95.67  105.71  110.21  90.53  116.40  129.31  109.52  97.73  133.76  0
2355  107.70  88.99  102.90  115.63  81.82  93.19  145.37  99.95  89.81  105.65  0
2356  143.58  79.09  128.63  72.49  60.07  105.10  120.27  90.70  122.47  120.95  0
2357  97.88  101.02  105.18  111.51  93.05  110.99  120.32  108.02  102.80  120.39  0
2358  110.11  93.75  102.81  114.19  96.32  108.91  122.94  97.27  105.76  117.14  0
2359  64.88  63.50  69.14  79.99  72.06  84.45  101.76  74.41  144.50  324.18  1
2360  90.13  80.54  96.60  88.28  90.46  102.99  130.84  95.30  132.98  137.75  0
2361  85.12  84.15  88.00  87.05  85.43  105.64  138.76  102.94  118.95  154.99  0
2362  95.97  81.40  80.08  102.31  82.26  100.80  132.60  97.39  122.57  139.73  0
2363  89.81  80.42  93.43  104.08  91.87  101.15  137.62  104.21  112.72  148.19  0
2364  109.23  81.37  104.60  96.88  91.52  101.62  141.74  109.73  116.41  127.59  0
2365  95.70  94.77  95.84  106.14  89.56  103.89  136.49  106.86  123.67  112.56  0
2366  73.51  77.42  104.94  101.39  91.30  101.82  142.72  109.21  108.93  141.71  0
2367  84.54  83.66  94.88  106.63  91.43  97.62  120.58  107.62  127.78  141.80  0
2368  74.60  84.84  84.50  87.11  102.19  111.08  119.29  80.55  98.08  141.66  0
2369  84.14  79.10  112.79  105.80  86.14  104.18  132.64  98.60  109.63  118.92  0
2370  86.34  88.80  94.85  111.02  88.90  100.67  129.09  101.31  120.76  135.80  0
2371  78.48  78.80  94.27  107.14  83.32  91.93  135.05  93.01  110.74  129.52  0
2372  76.11  74.14  98.38  89.59  93.73  97.44  123.24  86.06  109.61  126.25  0
2373  83.64  79.37  94.95  109.87  85.42  108.16  116.64  101.32  113.45  131.75  0
2374  80.22  82.15  108.86  113.03  85.42  90.11  151.47  89.68  94.75  140.69  0
2375  86.98  85.16  80.90  75.69  74.94  111.79  100.31  96.95  109.75  152.40  1
2376  76.42  88.46  99.29  104.73  78.39  99.38  145.96  108.86  122.03  130.05  0
2377  80.28  76.37  101.05  118.31  90.57  100.92  137.50  104.86  105.60  126.24  0
2378  99.08  84.46  92.98  113.47  94.20  109.40  124.65  112.07  108.42  105.48  0
2380  71.46  75.09  67.50  79.39  73.53  80.73  95.25  77.16  165.11  292.37  1
2381  84.60  78.85  82.71  99.22  83.29  94.41  143.05  103.52  121.67  135.71  0
