nrun  S2L1    S2L2    S2L3    S2L4    S2L5    S2L6    S2L7    S2L8    S2L9    S2L10   S2L11   S2L12   S2L13   S2L14   S2L15   S2L16   flag
2004  328.87  316.21  309.54  307.70  307.95  299.82  303.81  320.12  289.28  301.94  293.14  302.87  305.77  295.38  284.16  280.04  0
2005  316.72  317.21  304.45  311.96  302.45  296.56  305.21  318.86  299.03  295.88  290.21  303.33  306.91  297.54  297.15  285.17  0
2006  329.52  324.26  301.89  307.50  298.65  299.64  298.51  324.17  293.92  293.24  286.41  307.25  304.44  299.96  284.98  272.10  0
2007  314.90  324.20  305.70  303.16  301.30  297.50  298.97  317.37  295.00  300.04  295.53  302.93  301.43  295.35  289.26  283.85  0
2008  322.76  336.85  311.76  316.10  306.46  304.59  302.65  313.25  287.96  301.98  294.17  302.95  309.64  309.10  282.55  283.11  0
2010  324.34  320.20  305.69  313.33  310.78  302.10  308.81  325.38  292.82  302.51  289.86  310.86  312.04  302.16  295.94  222.66  1
2011  308.65  317.55  305.42  314.07  294.73  299.25  307.46  330.92  294.90  295.37  290.05  309.63  306.85  295.91  290.28  294.64  0
2012  325.09  333.47  314.02  319.83  311.42  305.07  308.93  333.47  300.23  305.13  298.98  310.10  322.58  304.37  293.57  268.58  0
2013  313.27  315.26  313.28  305.46  305.29  308.21  301.58  331.19  292.00  295.76  288.57  305.72  306.31  299.26  291.71  231.55  0
2014  325.70  311.25  315.29  311.76  296.57  297.70  301.41  329.71  287.97  295.15  288.62  305.53  293.87  302.20  282.07  256.85  1
2015  330.02  318.73  310.39  311.07  304.87  294.78  301.35  325.20  291.63  299.98  286.33  305.82  312.62  288.82  287.23  271.13  0
2016  321.71  319.52  305.40  312.35  293.15  296.16  305.51  336.84  294.69  301.46  287.51  304.49  301.75  300.54  283.87  248.89  0
2017  320.03  316.47  304.97  302.52  296.29  290.37  298.08  324.64  288.85  296.55  292.05  305.88  304.39  295.61  288.16  264.86  0
2018  315.41  321.98  308.58  308.47  299.38  298.81  307.04  325.74  288.48  294.88  287.69  306.25  309.35  295.95  280.85  220.88  0
2019  324.67  322.57  304.58  313.34  304.23  300.16  301.75  336.07  295.43  299.80  295.47  301.50  308.31  303.17  294.86  267.88  0
2020  308.33  299.66  303.51  304.28  291.46  294.10  304.05  331.02  291.68  297.48  288.72  300.53  301.09  295.44  286.84  259.54  0
2021  303.95  317.58  310.46  306.38  297.65  300.70  301.85  322.55  289.72  295.79  289.94  304.56  302.95  294.72  284.70  243.49  0
2022  326.39  327.18  314.65  318.82  304.20  297.28  297.88  322.53  299.96  300.68  287.36  304.14  311.05  300.42  290.40  238.95  0
2023  323.25  329.75  306.29  305.58  294.72  302.21  296.96  322.81  297.20  299.19  293.29  304.24  303.55  297.30  286.16  266.76  0
2024  304.57  323.42  308.35  303.11  291.44  294.95  298.35  327.80  293.09  296.21  289.49  300.48  298.34  295.70  287.38  263.97  0
2025  292.21  288.06  283.18  299.38  282.18  287.76  292.09  327.48  287.16  288.80  285.16  295.54  301.64  293.04  275.27  244.57  1
2026  341.31  335.14  326.44  333.79  325.42  326.29  326.79  332.36  320.77  316.18  317.05  336.88  328.68  321.53  312.05  308.33  0
2031  274.36  262.67  264.73  284.78  275.52  287.87  294.52  312.01  286.81  288.76  280.55  295.99  294.75  288.73  283.94  236.63  0
2032  273.34  296.76  281.54  283.94  280.65  284.76  292.32  315.43  282.33  290.26  283.27  296.62  294.97  288.97  280.59  236.29  1
2033  322.51  331.21  313.64  312.10  305.22  305.74  305.34  327.23  295.16  300.73  292.95  314.26  312.87  304.69  290.82  287.60  0
2034  314.82  324.89  308.84  307.42  292.79  307.59  304.49  320.77  292.27  295.94  292.97  301.69  306.24  295.73  283.07  242.50  0
2035  328.61  324.39  304.43  318.09  300.29  296.70  306.76  327.37  292.98  295.54  288.76  301.30  300.43  302.24  297.86  262.12  0
2041  330.84  340.21  322.72  331.93  320.55  322.62  321.30  350.19  309.03  324.85  313.99  327.89  335.26  323.50  303.56  304.65  0
2044  330.27  325.97  315.92  321.49  308.86  319.83  314.84  334.83  304.45  306.14  300.48  315.86  312.44  310.55  297.16  301.96  0
2045  314.53  319.11  306.98  310.71  299.61  300.04  299.31  323.22  287.47  294.72  280.86  309.24  307.80  293.96  291.98  245.77  1
2046  312.25  317.87  305.88  305.85  296.73  295.84  300.75  319.49  286.58  298.93  288.41  302.16  299.93  298.72  267.77  241.15  0
2047  326.22  321.35  307.81  300.50  298.50  301.28  297.10  322.67  290.21  292.23  289.54  307.38  300.87  296.78  288.87  272.34  0
2048  315.85  319.38  307.15  303.00  296.22  297.66  301.06  321.34  286.98  300.91  295.38  304.50  301.01  292.05  283.97  233.97  0
2049  316.88  324.52  307.83  299.65  291.61  299.46  299.48  331.77  291.56  299.50  290.19  310.00  303.52  300.79  284.76  222.33  1
2050  320.50  318.76  308.23  313.36  299.63  292.70  299.27  332.91  290.64  299.95  290.16  304.38  307.14  301.05  292.84  285.99  0
2051  320.55  315.20  306.32  311.45  294.19  300.41  297.17  332.39  290.99  303.40  288.89  304.11  304.55  300.91  294.79  270.42  0
2052  318.34  334.67  315.14  305.22  306.31  300.81  302.58  326.01  296.20  296.69  301.06  306.13  309.76  300.99  290.21  284.03  0
2053  315.29  321.54  305.47  306.26  304.36  295.83  302.72  327.70  288.03  301.19  289.07  300.73  306.63  292.87  287.23  277.09  0
2054  309.40  314.69  299.82  312.14  292.39  293.09  302.47  329.65  286.49  291.31  288.15  301.50  302.89  293.28  285.19  288.86  0
2055  310.13  323.03  300.52  314.77  295.81  295.39  304.03  332.56  298.37  294.89  289.07  302.77  308.61  293.67  284.25  265.47  1
2058  328.76  329.12  319.73  310.87  302.88  301.79  305.25  346.01  288.81  303.33  293.18  307.06  306.74  305.58  292.90  252.79  1
2059  325.37  333.45  319.74  321.62  314.19  310.40  313.57  332.77  302.13  306.26  297.15  311.30  312.66  304.34  303.04  298.03  0
2060  319.26  319.28  314.92  307.54  302.77  306.71  310.38  329.61  291.47  303.54  287.88  309.55  306.91  303.64  297.23  298.00  0
2061  327.67  322.17  316.81  317.93  303.42  304.78  307.28  323.67  288.22  298.01  296.20  306.96  312.10  304.17  286.64  253.18  0
2062  327.96  322.40  311.01  313.06  296.23  301.26  305.09  317.70  295.94  300.66  291.53  304.58  303.30  297.08  283.94  281.84  0
2063  315.62  320.06  301.22  310.84  292.13  299.32  299.79  324.13  289.43  300.67  284.81  303.82  306.26  293.18  287.44  258.75  0
2064  317.05  320.17  310.01  308.72  295.80  302.57  301.58  332.15  293.16  300.29  288.44  306.85  306.16  294.62  284.22  257.82  0
2065  317.45  325.65  305.73  306.85  294.64  300.25  300.11  326.37  292.75  301.20  288.35  301.54  304.77  290.37  275.46  277.90  0
2066  233.98  323.33  297.57  296.85  286.64  291.69  302.95  339.05  286.59  287.60  291.75  300.39  295.40  291.87  267.74  255.94  1
2067  242.94  216.14  292.78  288.47  281.09  291.83  291.45  330.13  283.19  294.94  284.40  298.59  297.75  288.67  279.35  231.79  1
2068  265.38  291.26  277.71  286.23  278.05  283.68  291.80  314.19  283.78  293.17  286.50  298.44  292.24  290.77  274.63  235.40  1
2069  322.43  318.50  304.70  298.48  299.12  298.79  301.99  319.50  288.57  297.11  286.79  307.89  305.11  294.48  284.17  246.60  1
2070  324.17  323.31  311.03  312.49  301.03  290.21  302.91  338.50  287.55  297.06  287.20  309.02  306.61  298.95  294.98  261.35  1
2071  325.59  333.25  316.78  322.50  309.62  307.31  312.83  345.03  295.69  307.33  297.50  310.72  312.58  305.67  301.68  300.17  0
2072  328.10  333.11  309.25  318.73  307.93  303.26  304.86  335.43  290.01  304.64  290.93  313.92  312.49  304.65  288.66  280.74  0
2073  325.40  329.29  317.47  315.36  308.92  310.86  313.31  343.24  303.51  303.10  301.15  319.33  317.39  300.20  295.98  303.31  0
2074  320.12  332.76  308.66  319.05  301.29  305.69  309.03  331.57  290.01  302.07  294.76  309.07  301.18  301.69  296.97  260.48  0
2075  321.95  306.18  303.82  302.71  296.55  306.97  302.28  329.27  295.20  297.44  288.36  305.99  302.54  290.59  292.83  241.17  1
2076  309.58  315.23  310.70  301.85  294.23  301.59  306.60  330.03  289.04  292.68  294.17  304.22  304.10  293.61  284.30  251.79  1
2077  328.06  333.52  310.00  308.42  307.14  299.52  306.27  323.70  293.16  300.55  291.32  306.29  302.66  292.90  290.05  272.15  0
2078  323.15  324.56  314.02  307.26  297.20  300.41  296.38  337.94  283.03  293.82  289.43  305.10  304.13  298.87  282.94  253.38  0
2079  312.85  313.37  302.54  301.36  292.43  288.73  300.94  333.02  288.41  292.33  284.06  299.99  304.33  291.04  286.45  259.82  0
2080  325.75  329.47  327.76  321.53  308.29  310.42  308.93  337.62  291.53  302.03  296.62  318.11  312.37  305.33  287.29  308.85  0
2081  314.22  323.73  306.92  311.12  289.79  300.25  300.99  329.11  293.57  294.31  291.45  301.29  301.40  303.90  288.25  277.88  0
2082  325.07  312.72  303.74  311.19  293.88  296.20  303.70  333.37  288.89  293.34  292.17  304.98  306.31  299.99  288.75  243.15  0
2083  323.03  322.69  306.52  313.52  293.09  301.45  304.42  326.17  290.79  294.26  290.16  303.67  302.98  303.05  291.13  225.73  0
2084  322.02  317.78  302.35  303.11  292.94  297.76  296.74  337.27  290.38  296.39  288.70  298.49  300.14  288.51  284.25  263.79  0
2085  328.72  330.17  318.43  318.83  303.53  303.16  306.28  334.97  289.87  302.63  289.40  307.56  310.46  304.79  292.75  280.37  0
2086  312.25  317.56  313.69  304.90  286.95  298.71  303.62  327.94  285.03  302.61  285.71  302.72  299.67  295.51  281.43  262.87  0
2087  323.51  330.55  317.96  318.05  303.27  306.77  312.19  335.28  296.84  295.06  297.23  307.83  305.45  297.07  299.30  289.29  0
2088  325.42  329.20  310.92  315.29  301.48  300.44  307.71  330.58  291.19  297.33  293.48  306.23  303.14  300.09  283.62  283.76  0
2089  309.03  327.12  305.27  311.64  308.67  302.43  305.28  321.13  294.25  301.38  286.88  308.60  314.40  300.15  288.63  270.98  0
2090  326.49  317.25  303.93  315.86  301.78  296.16  306.52  327.36  293.07  301.58  294.35  301.34  307.70  296.84  289.28  269.28  0
2091  319.78  316.15  301.43  311.66  291.57  300.14  301.79  322.13  291.28  294.92  287.35  307.43  297.58  297.79  282.84  217.11  1
2092  320.18  321.98  304.50  302.61  292.82  295.71  298.59  332.48  289.41  292.94  289.27  305.35  304.32  293.23  279.23  239.64  0
2093  325.30  323.27  304.65  313.89  304.50  302.65  300.30  332.46  296.40  300.79  292.22  306.98  300.78  293.28  281.86  294.65  0
2094  318.33  319.23  312.42  306.96  296.33  299.34  293.76  337.23  289.71  302.52  286.32  303.21  299.37  293.59  283.08  247.14  0
2095  330.18  323.95  321.52  323.04  309.59  308.29  307.28  343.80  288.49  305.29  292.02  310.05  312.29  299.67  296.32  261.82  0
2096  328.29  338.38  322.62  326.52  307.68  309.29  310.40  338.56  299.44  290.79  296.65  309.66  307.99  311.82  288.43  256.45  0
2097  313.16  318.19  306.75  311.58  298.23  299.98  306.80  331.13  287.16  301.88  289.39  305.71  312.72  296.28  290.84  258.95  0
2098  316.52  325.75  310.16  314.82  294.42  302.45  307.12  333.56  286.79  299.22  291.02  303.52  302.60  292.58  292.23  284.31  0
2099  316.54  321.79  301.36  310.96  292.39  295.48  298.57  325.17  288.57  296.88  291.41  303.47  299.36  297.75  288.09  250.81  0
2100  309.25  317.84  306.77  301.56  301.08  296.46  300.03  330.59  285.54  297.48  288.68  300.14  301.45  289.49  291.31  255.62  1
2101  316.40  322.21  305.05  314.66  300.13  296.75  300.33  330.07  292.99  297.26  287.18  306.72  309.12  299.47  289.01  272.18  0
2102  309.68  316.91  301.23  308.61  294.11  293.25  303.07  324.73  286.43  298.20  294.94  303.94  303.58  296.67  287.90  272.90  0
2103  320.85  329.18  306.69  308.31  294.76  297.04  304.19  328.06  290.91  297.42  289.37  304.47  300.66  295.61  286.41  250.36  1
2104  319.79  311.81  303.11  298.35  293.11  296.28  296.94  324.05  284.50  292.11  282.12  304.03  291.70  294.79  287.90  252.26  0
2106  316.33  317.62  303.00  309.37  292.90  295.91  301.19  332.96  292.19  296.35  290.96  304.84  304.61  301.67  288.49  255.77  1
2107  331.90  311.83  298.88  305.72  295.11  297.04  301.19  323.65  287.95  296.42  287.60  306.98  303.96  298.49  271.86  273.03  1
2108  322.08  313.74  302.80  306.71  303.16  300.89  301.65  327.60  275.18  299.08  294.73  302.61  296.39  298.61  286.72  280.76  0
2109  319.48  315.79  298.45  309.45  292.52  297.03  296.72  325.20  286.71  291.45  290.38  305.47  299.02  292.22  286.82  234.07  1
2110  308.17  319.20  306.89  308.06  288.08  292.90  308.03  328.04  291.99  298.32  286.38  304.39  304.18  303.69  284.84  280.87  0
2111  320.60  332.39  302.18  310.52  299.32  301.15  309.21  331.17  295.43  301.46  292.04  307.74  294.92  304.81  283.33  228.92  0
2112  307.66  300.76  290.67  294.53  292.85  292.46  296.87  321.06  285.05  288.63  284.81  295.57  294.58  291.09  281.49  224.12  1
2113  328.05  326.46  307.20  318.44  313.37  303.41  295.90  331.27  284.73  296.29  301.91  318.10  311.32  300.57  286.89  306.09  0
2116  315.51  325.86  309.34  308.40  293.56  301.18  303.71  322.48  292.56  302.94  282.00  305.53  299.95  298.82  300.10  282.58  0
2117  326.15  327.64  309.70  305.43  298.45  298.14  305.91  328.21  286.77  295.19  295.22  307.32  312.12  299.27  279.75  244.00  0
2118  329.31  327.37  316.27  307.18  308.94  303.56  308.78  330.33  306.53  307.02  291.78  315.18  308.95  309.42  293.10  279.59  0
2119  323.47  323.45  302.29  307.28  291.10  294.99  303.69  326.17  292.13  295.66  290.16  304.48  303.63  299.34  281.42  255.15  0
2120  325.38  326.68  303.69  311.13  295.02  302.00  302.04  335.37  287.04  299.32  288.14  307.07  311.64  296.12  287.74  250.53  0
2121  314.41  316.81  298.98  301.21  286.35  293.22  296.11  332.08  287.67  292.96  286.79  303.66  300.09  292.65  282.67  248.57  1
2122  315.73  312.84  298.25  312.18  292.21  299.65  307.29  339.28  299.32  304.01  291.17  308.96  307.60  298.54  288.20  265.77  0
2123  312.41  323.83  304.31  307.53  291.86  300.05  298.79  329.55  292.20  300.18  290.00  302.34  301.13  299.51  290.06  286.23  0
2124  316.66  311.15  301.74  307.17  289.07  294.71  297.76  330.86  287.79  295.78  284.15  300.59  303.56  294.78  272.93  238.51  1
2125  316.13  319.57  303.61  306.20  293.52  295.10  294.68  330.93  287.55  295.02  284.37  301.44  303.58  299.40  277.51  262.43  1
2126  312.61  315.55  303.87  309.39  296.72  299.20  300.60  323.84  293.33  298.33  284.23  295.76  303.61  299.16  287.01  280.22  0
2127  316.16  306.79  309.78  307.41  291.19  303.93  299.72  318.95  286.69  297.87  291.23  302.87  302.66  295.16  288.93  280.54  0
2128  312.91  318.63  308.62  300.95  290.47  294.13  300.29  324.92  292.45  297.90  284.35  299.64  300.61  291.89  289.50  242.05  1
2129  324.10  323.01  308.96  315.01  296.45  299.92  300.97  323.76  287.38  291.97  284.78  303.41  310.63  292.63  301.07  224.32  0
2130  310.53  328.66  306.38  307.47  293.98  300.96  302.74  316.49  287.09  293.00  292.55  306.50  303.66  294.55  271.14  284.39  0
2131  318.44  317.10  303.82  304.23  300.60  303.59  303.10  319.42  292.10  296.01  288.41  304.19  305.56  299.28  285.84  272.38  1
2132  329.36  326.10  303.37  313.61  307.20  304.88  303.85  324.55  296.99  302.63  295.12  310.95  309.19  289.19  304.70  268.70  0
2133  318.00  317.32  307.33  308.58  290.90  301.28  300.96  324.69  290.67  298.63  292.21  303.67  302.39  297.57  281.31  230.07  1
2134  318.15  314.28  308.43  311.60  296.38  295.10  298.52  335.02  287.70  293.43  290.41  303.05  296.11  293.08  281.02  276.52  0
2135  326.39  310.13  309.98  298.97  281.45  296.33  295.51  329.72  287.47  297.53  284.00  302.50  299.82  294.36  286.09  257.45  1
2136  311.08  309.31  295.84  297.09  286.69  294.13  303.20  328.75  287.92  295.83  289.25  307.05  302.52  294.41  284.96  215.96  0
2137  313.34  322.85  307.62  307.74  299.01  297.75  301.61  331.78  288.11  292.41  290.46  304.97  301.45  291.53  283.91  286.62  0
2138  319.99  320.21  307.43  306.22  300.76  299.38  302.68  330.55  289.55  296.19  291.31  304.45  303.90  300.10  289.24  262.52  0
2139  309.32  314.72  301.73  301.26  290.82  294.84  297.37  327.17  285.97  293.01  288.42  306.37  298.84  296.76  291.04  262.69  0
2140  324.35  322.88  302.21  307.48  295.62  297.62  297.71  325.65  285.24  294.34  285.37  303.44  299.04  295.57  283.92  223.50  1
2141  319.59  315.32  307.86  302.10  287.23  296.23  299.04  328.97  284.49  293.34  287.48  299.81  307.07  295.14  286.75  221.55  0
2142  320.58  314.70  308.10  317.46  283.01  296.81  304.14  325.48  286.20  298.44  284.68  300.36  301.17  288.65  268.42  271.28  0
2143  315.72  322.20  305.12  299.53  296.06  299.57  295.90  322.45  285.17  293.03  291.91  300.24  302.92  295.99  290.76  262.30  1
2144  311.87  327.63  300.48  303.05  291.49  298.63  299.03  331.61  293.15  292.77  288.66  302.83  304.74  295.13  285.33  255.42  1
2145  317.22  316.44  311.82  308.72  295.56  297.52  304.20  323.99  292.15  292.94  288.13  300.24  296.82  293.49  280.20  232.17  1
2146  310.86  316.52  307.53  304.02  290.66  288.75  300.36  329.53  290.58  297.18  289.01  298.23  300.41  290.88  279.74  250.43  1
2147  305.20  319.83  301.58  307.88  287.98  298.81  301.31  325.87  290.25  291.66  288.75  304.36  300.31  297.17  287.22  251.16  1
2148  320.06  310.60  306.10  308.35  304.08  299.67  298.89  330.00  291.70  294.14  286.31  303.91  303.24  299.58  288.76  255.81  0
2149  301.20  315.16  305.02  304.12  292.17  301.24  296.07  334.99  287.01  295.76  291.32  302.10  302.61  296.14  282.94  277.31  0
2150  275.70  304.41  281.47  290.78  279.47  283.51  289.54  316.60  278.98  291.51  284.10  297.30  298.55  291.85  280.93  252.22  1
2151  277.30  272.00  275.38  291.76  280.30  281.44  294.45  316.61  282.18  290.26  286.15  296.84  293.38  289.53  279.32  230.43  1
2152  320.79  315.95  300.39  307.24  297.14  299.10  303.56  334.09  292.30  303.73  292.44  313.15  305.94  295.88  287.53  253.12  0
2153  329.24  326.88  311.35  305.74  297.34  296.60  305.96  333.14  288.71  296.78  283.66  307.67  301.73  301.38  288.05  273.52  0
2154  318.02  324.85  311.01  308.82  300.86  305.92  299.58  326.67  292.31  301.13  288.92  303.11  307.40  298.32  282.82  253.23  0
2155  327.84  328.68  308.90  309.69  292.46  300.08  297.14  333.81  285.76  300.72  291.06  303.35  302.08  297.04  292.00  212.41  0
2156  318.65  326.47  305.56  308.24  301.51  296.68  305.49  334.78  294.91  295.42  290.62  299.57  311.13  291.84  287.65  277.24  0
2157  317.08  323.16  305.60  316.65  294.62  304.73  303.41  328.98  290.51  300.40  290.54  305.47  306.60  292.21  290.02  280.70  0
2158  321.90  326.94  309.66  314.42  305.41  299.28  305.11  338.72  291.37  301.43  295.55  304.84  307.51  297.66  286.96  281.88  0
2159  327.27  329.83  314.57  311.18  298.21  304.00  302.92  339.13  292.80  298.46  292.03  304.73  305.93  295.83  300.58  285.86  0
2160  313.96  320.13  302.99  307.81  295.04  297.11  298.71  338.89  287.91  295.59  291.34  301.65  300.77  296.52  283.02  251.32  1
2161  320.64  315.82  309.60  305.72  290.16  300.91  304.29  325.69  294.40  299.10  284.70  303.67  303.94  298.96  290.10  274.42  0
2162  334.92  321.68  312.95  312.27  298.00  300.74  305.33  327.21  287.25  300.88  289.74  303.55  308.99  295.58  287.59  271.42  0
2163  314.00  330.22  301.85  307.82  296.04  294.56  303.70  328.27  290.60  293.15  288.20  302.07  300.16  290.63  287.53  257.44  0
2164  316.02  314.37  302.30  302.31  296.51  292.83  307.62  333.88  286.87  295.18  290.58  304.06  303.21  297.25  290.77  284.77  0
2165  317.39  321.69  303.99  304.55  302.94  300.06  299.36  322.73  296.24  296.18  293.46  307.22  304.37  290.02  284.64  261.62  0
2166  312.57  319.97  307.86  307.38  293.68  295.29  295.49  333.63  289.63  292.14  288.76  305.52  299.90  289.50  281.29  251.45  0
2167  318.50  323.01  303.39  317.30  297.04  302.89  305.58  333.20  293.53  298.06  286.72  302.57  308.01  303.60  297.20  282.43  0
2168  319.27  327.11  309.67  313.15  300.99  302.26  294.29  341.17  291.68  299.83  286.95  306.39  301.00  299.48  283.10  279.65  0
2169  324.92  329.21  303.27  303.35  298.07  292.70  299.78  323.56  281.35  299.03  282.28  304.14  308.21  302.71  274.51  272.62  0
2170  329.50  329.04  314.01  306.15  312.77  305.50  312.23  335.87  290.86  305.22  294.92  311.43  307.41  303.13  288.87  284.65  0
2171  328.58  332.94  315.67  319.88  314.55  312.40  317.65  332.73  293.65  304.09  291.76  319.85  310.10  311.12  280.18  301.41  0
2173  292.68  301.17  291.66  299.97  299.68  296.07  299.90  334.98  295.14  293.29  292.32  299.40  293.14  290.63  283.23  292.49  0
2174  317.56  319.93  308.47  304.12  299.87  297.76  297.43  328.02  286.22  298.67  288.94  302.60  299.90  299.39  280.84  221.41  0
2175  305.68  314.31  304.16  304.53  295.03  292.17  298.84  335.17  283.06  296.87  283.71  300.62  305.27  298.67  282.02  251.43  0
2176  309.71  312.42  305.25  302.79  288.33  292.37  295.96  329.71  286.06  296.07  288.66  303.03  301.45  297.31  282.64  287.55  0
2177  312.64  306.95  300.43  303.85  296.07  294.50  302.97  329.42  289.77  294.13  293.81  303.87  299.22  289.68  290.26  262.69  0
2178  323.50  311.46  303.97  305.04  290.22  292.21  292.07  332.35  283.83  290.67  286.61  303.27  297.02  295.54  286.62  253.48  0
2179  308.76  327.19  300.17  299.75  289.24  293.82  298.73  328.24  282.43  292.37  288.81  299.57  304.23  297.07  278.93  259.74  1
2180  317.69  312.44  306.66  300.26  290.91  294.81  304.04  335.40  290.32  294.97  291.68  301.09  300.52  298.22  292.49  248.73  1
2181  324.67  318.07  309.30  307.63  293.87  295.57  299.77  328.84  283.63  289.35  296.21  306.48  303.32  291.05  279.49  259.15  0
2182  312.78  324.28  302.97  307.03  292.45  298.12  300.11  329.23  283.26  298.07  289.13  304.88  304.21  300.99  281.19  246.67  1
2183  321.01  315.93  306.04  313.21  299.95  295.26  302.93  331.11  286.28  296.76  291.56  306.50  298.74  300.52  283.80  252.11  0
2184  328.16  318.46  313.11  314.20  291.64  297.22  299.35  336.72  288.26  301.01  291.26  306.32  301.19  300.67  288.64  214.87  0
2185  318.21  322.57  307.52  303.26  293.49  293.99  301.73  329.55  282.12  301.90  284.90  304.47  301.85  299.17  283.26  276.01  0
2186  325.75  311.70  312.40  309.19  300.14  302.49  308.46  350.17  284.95  300.20  290.46  305.71  307.12  300.36  284.58  253.85  1
2187  311.95  324.08  296.28  304.80  298.09  292.56  305.46  338.54  287.20  297.28  284.72  301.15  303.24  294.42  282.19  227.71  0
2188  319.05  322.57  310.89  308.83  300.33  303.09  300.66  334.37  291.82  305.10  288.11  298.91  297.61  297.30  286.23  279.91  0
2189  323.08  305.64  301.94  299.87  302.69  293.37  302.39  332.29  288.89  294.24  290.40  299.10  301.44  297.46  282.77  251.22  1
2190  313.90  318.40  299.12  299.54  299.84  295.62  298.26  321.92  290.89  289.21  290.50  305.14  296.14  298.50  279.54  278.36  0
2191  312.47  330.31  308.19  305.20  299.36  300.43  303.38  327.61  288.12  294.34  286.78  309.56  303.68  295.73  282.10  223.30  0
2192  319.91  316.33  306.65  302.34  293.25  290.19  301.45  327.75  285.94  292.01  282.65  300.67  297.65  295.27  282.73  268.96  0
2193  313.91  321.81  311.66  303.99  286.40  292.02  295.02  324.27  286.70  292.28  290.20  301.95  299.65  291.09  291.46  281.16  0
2194  310.23  324.89  306.37  316.88  303.03  297.53  295.47  322.83  283.00  299.72  289.20  303.96  300.48  295.19  288.91  297.72  0
2195  320.72  325.26  308.94  305.89  299.24  301.72  296.73  339.87  283.92  297.75  290.87  305.80  305.86  298.79  300.13  252.61  1
2196  315.59  320.79  303.61  304.10  291.96  292.93  301.87  329.60  289.12  297.23  294.51  306.41  298.87  295.65  283.18  239.63  0
2197  329.06  338.29  314.88  320.94  322.62  306.21  314.50  343.54  315.43  300.55  307.65  312.57  320.79  312.56  293.46  291.79  0
2198  317.32  311.72  312.32  303.47  296.34  301.74  298.96  334.45  282.98  295.34  296.33  295.16  300.78  297.06  289.45  217.58  1
2199  319.34  318.14  305.83  309.10  300.59  292.34  299.54  336.13  285.13  298.58  294.17  305.15  305.24  301.28  279.87  276.41  0
2200  312.24  307.00  304.87  302.84  291.44  298.34  294.94  320.03  288.99  294.93  290.18  301.56  303.55  294.90  278.89  244.99  0
2201  320.90  323.53  311.51  308.33  293.45  299.64  305.85  335.55  288.74  295.52  293.02  303.65  296.45  295.85  286.73  263.72  0
2202  321.89  329.72  302.71  306.89  295.35  297.61  302.16  327.80  287.94  300.92  290.63  309.81  307.09  294.57  288.53  260.33  0
2203  305.64  311.78  299.66  295.37  287.13  292.47  299.62  319.51  285.14  294.56  290.24  306.38  300.67  293.91  290.53  240.01  0
2204  304.47  305.51  299.69  307.28  281.33  287.09  294.84  320.11  280.57  288.65  285.41  297.80  296.99  287.04  259.14  265.42  1
2205  319.52  317.67  297.47  300.09  294.71  299.17  303.51  316.17  277.46  289.05  290.13  297.16  303.14  295.79  284.59  260.95  0
2206  319.44  318.41  305.30  304.55  291.20  297.12  302.64  320.63  288.30  294.77  291.20  301.89  302.46  297.63  283.82  264.55  0
2207  327.33  322.75  313.46  315.61  299.87  305.04  303.35  327.74  289.03  301.24  295.50  311.16  304.99  303.91  292.14  252.62  0
2208  310.81  324.16  311.30  308.72  294.50  297.80  302.23  335.32  288.45  299.04  287.18  307.82  299.15  296.76  282.32  230.58  1
2209  319.56  321.26  303.87  310.66  299.28  292.29  296.41  328.52  282.04  291.15  281.58  299.91  301.72  300.51  284.14  244.72  1
2210  312.02  315.01  301.90  308.81  298.73  302.87  300.61  322.24  283.76  297.49  293.66  306.45  303.52  293.26  286.20  255.93  1
2211  320.35  320.34  308.15  304.87  299.44  299.21  299.71  333.59  287.99  295.56  288.24  306.45  301.00  297.04  293.71  248.23  0
2212  318.78  337.49  315.83  306.16  293.84  297.48  303.18  341.41  290.70  300.82  291.81  319.61  303.74  293.05  291.73  235.52  0
2213  321.30  321.19  306.91  315.35  293.68  301.38  296.84  319.40  282.92  293.65  288.23  301.95  297.85  291.60  292.68  242.56  0
2214  324.67  318.41  310.36  304.90  295.30  294.33  296.37  327.74  291.79  296.30  286.81  300.65  297.34  293.13  285.15  257.64  0
2215  317.24  314.95  306.72  307.86  293.01  300.82  302.26  323.05  289.93  292.53  291.08  305.04  303.19  292.86  281.16  235.52  0
2216  310.88  311.60  306.55  306.80  301.14  292.99  300.76  321.67  285.25  295.86  288.98  303.53  304.73  299.87  284.92  295.62  0
2218  315.20  316.99  308.81  305.68  293.21  295.01  297.32  325.87  287.96  294.83  287.16  304.09  299.37  300.36  279.69  296.05  0
2219  315.61  326.03  307.45  300.14  301.75  298.24  304.13  332.23  280.10  291.94  284.69  308.62  305.84  306.52  296.41  267.74  0
2220  316.96  334.04  302.43  309.70  299.61  303.82  307.80  335.27  285.43  297.10  286.87  307.51  309.60  290.02  282.47  272.96  0
2221  332.06  323.86  306.01  307.05  299.69  303.37  303.86  335.04  286.40  305.00  285.69  303.15  304.80  299.96  294.00  301.96  0
2222  324.09  325.32  305.51  302.69  296.81  294.37  299.39  334.79  285.10  296.35  289.75  301.38  305.90  296.27  274.09  255.82  1
2223  320.63  328.27  306.78  310.40  291.11  301.58  298.49  338.59  284.28  296.66  295.41  301.24  309.28  300.38  292.63  228.45  0
