nrun  S2L1    S2L2    S2L3    S2L4    S2L5    S2L6    S2L7    S2L8    S2L9    S2L10   S2L11   S2L12   S2L13   S2L14   S2L15  S2L16
2201  0.12  -0.02  0.11  0.24  -0.15  0.13  0.47  0.25  0.01  0.36  0.12  0.03  -0.73  0.19  0.22  0.05  
2202  0.16  0.03  0.09  0.18  -0.40  0.02  0.52  0.47  0.06  0.32  0.02  0.11  -0.36  0.33  0.28  0.14  
2203  0.24  -0.13  0.12  0.44  -0.68  0.09  0.58  0.44  -0.09  0.25  0.24  0.04  -0.55  0.19  0.53  0.32  
2204  0.20  0.06  0.20  0.22  -0.53  0.01  0.55  0.32  0.15  0.17  0.25  0.07  -0.45  0.10  0.39  -0.05  
2205  0.17  -0.01  0.08  0.30  -0.18  0.09  0.53  0.51  0.20  0.26  0.19  0.01  -0.43  0.06  0.35  0.23  
2206  0.05  -0.16  0.18  0.43  -0.30  0.04  0.35  0.47  0.16  0.35  0.15  0.02  -0.52  0.17  0.51  0.25  
2207  0.17  0.05  0.13  0.32  -0.35  0.15  0.65  0.37  0.09  0.23  0.20  -0.03  -0.42  0.32  0.40  0.08  
2208  0.16  0.16  0.01  0.30  -0.23  0.19  0.58  0.16  0.05  0.39  0.22  0.09  -0.61  0.22  0.29  0.07  
2209  0.17  -0.03  0.20  0.30  -0.37  0.04  0.70  0.46  0.14  0.43  0.20  0.07  -0.79  0.39  0.38  0.15  
2210  0.08  -0.14  0.19  0.29  -0.43  -0.08  0.48  0.65  -0.12  0.36  0.19  -0.10  -0.75  0.02  0.38  0.07  
2211  0.22  -0.17  0.14  0.14  -0.61  -0.06  0.68  0.51  0.02  0.34  0.19  0.07  -0.55  0.21  0.39  0.21  
2212  0.29  -0.18  -0.11  0.27  -0.47  0.25  0.43  0.53  0.04  0.42  0.24  -0.08  -0.48  0.12  0.15  0.33  
2213  0.27  -0.10  0.00  0.22  -0.50  0.06  0.65  0.39  -0.03  0.46  0.22  0.04  -0.65  0.27  0.40  0.29  
2214  0.07  -0.18  0.11  0.22  -0.37  0.24  0.57  0.39  0.28  0.19  0.22  0.03  -0.59  0.14  0.35  0.21  
2215  -0.01  -0.10  0.10  0.28  -0.45  0.33  0.38  0.33  -0.04  0.41  0.36  0.14  -0.78  0.23  0.29  0.05  
2216  0.05  -0.08  0.27  0.58  -0.20  0.23  0.55  0.45  0.09  0.21  0.24  -0.02  -0.65  0.23  0.57  0.04  
2218  0.12  -0.06  0.09  0.35  -0.35  0.34  0.60  0.29  -0.21  0.45  0.21  0.03  -0.50  0.28  0.41  0.12  
2219  0.01  -0.03  0.11  0.16  -0.24  0.02  0.51  0.35  0.13  0.38  0.38  -0.02  -0.47  0.16  0.34  0.40  
2220  0.14  -0.22  -0.00  0.33  -0.38  0.15  0.40  0.46  0.11  0.36  0.16  0.05  -0.59  0.40  0.29  0.23  
2221  0.17  -0.01  0.13  0.06  -0.50  0.13  0.51  0.43  -0.09  0.37  0.25  -0.25  -0.67  0.22  0.38  0.13  
2222  0.10  -0.26  0.01  0.34  -0.51  0.11  0.61  0.28  0.01  0.35  0.28  0.08  -0.63  0.34  0.43  0.14  
2223  0.15  -0.04  0.17  0.33  -0.20  -0.01  0.56  0.41  0.14  0.37  0.42  0.02  -0.48  0.16  0.33  0.03  
2224  0.15  -0.01  -0.01  0.31  -0.26  0.34  0.44  0.38  0.00  0.33  0.21  -0.06  -0.60  0.21  0.55  0.00  
2225  0.11  -0.13  0.32  0.37  -0.46  0.11  0.47  0.23  0.01  0.03  0.18  -0.10  -0.63  0.06  0.30  0.16  
2226  0.22  -0.20  0.17  0.25  -0.31  0.12  0.54  0.33  0.13  0.40  0.29  0.06  -0.52  0.23  0.36  0.11  
2227  0.24  0.06  0.23  0.17  -0.48  0.15  0.57  0.43  0.22  0.39  0.17  -0.07  -0.44  0.13  0.35  0.26  
2228  0.15  -0.10  0.19  0.33  -0.13  0.02  0.49  0.36  0.01  0.40  0.33  -0.12  -0.54  0.24  0.33  0.25  
2229  0.01  -0.07  0.20  0.27  -0.29  0.13  0.39  0.28  0.05  0.48  0.34  0.03  -0.67  0.10  0.46  0.04  
2230  -0.10  -0.14  0.35  0.27  -0.13  0.36  0.61  0.42  0.11  0.46  0.24  0.13  -0.51  0.10  0.37  0.18  
2232  0.16  -0.19  0.18  0.35  -0.37  0.15  0.55  0.43  0.09  0.30  0.27  -0.04  -0.61  0.23  0.33  0.23  
2233  0.17  0.04  0.08  0.39  -0.16  0.19  0.71  0.41  0.09  0.19  0.21  -0.01  -0.87  0.19  0.35  0.13  
2234  0.13  -0.15  0.05  0.39  -0.34  0.15  0.53  0.52  0.02  0.29  0.30  -0.07  -0.56  0.19  0.42  0.07  
2235  0.11  -0.16  0.09  0.34  -0.35  0.05  0.51  0.46  0.07  0.30  0.23  0.07  -0.62  0.15  0.43  0.05  
2236  0.01  0.01  0.30  0.44  -0.53  0.17  0.44  0.49  0.10  0.32  0.34  -0.08  -0.60  0.11  0.55  0.15  
2237  0.19  -0.03  0.17  0.30  -0.40  0.04  0.50  0.50  0.12  0.19  0.24  0.07  -0.59  0.20  0.39  0.31  
2238  0.29  0.04  0.06  0.24  -0.22  0.12  0.62  0.43  0.10  0.47  0.31  0.03  -0.66  0.14  0.39  0.11  
2240  0.20  -0.01  0.32  -0.12  -0.34  -0.04  0.43  0.23  0.21  0.13  0.45  0.10  -0.86  -0.06  0.12  0.08  
2242  0.22  0.06  0.14  0.44  -0.40  0.06  0.44  0.58  0.12  0.26  0.20  0.02  -0.63  0.14  0.52  0.14  
2243  0.08  -0.05  0.30  0.28  -0.29  0.20  0.62  0.26  -0.06  0.29  0.26  0.03  -0.85  0.15  0.37  0.29  
2244  0.24  -0.12  -0.05  0.29  -0.40  0.07  0.54  0.42  0.04  0.36  0.20  -0.05  -0.65  0.04  0.34  0.05  
2245  0.16  -0.08  -0.03  0.38  -0.38  0.19  0.29  0.37  0.37  0.30  0.14  -0.00  -0.57  0.06  0.28  0.33  
2246  0.15  -0.11  0.29  0.27  -0.47  0.03  0.49  0.38  0.04  0.30  0.19  -0.15  -0.63  0.32  0.40  0.06  
2247  0.14  -0.07  0.13  0.26  -0.32  0.27  0.50  0.48  0.19  0.43  0.18  0.02  -0.38  0.14  0.45  0.27  
2248  0.28  0.04  0.20  0.33  -0.49  0.26  0.57  0.56  0.11  0.44  0.25  0.14  -0.39  0.13  0.57  0.32  
2249  0.24  -0.10  0.03  0.21  -0.13  0.26  0.49  0.25  0.13  0.46  0.36  -0.05  -0.59  0.07  0.50  0.34  
2250  0.22  -0.33  0.09  0.42  -0.52  -0.01  0.46  0.45  0.07  0.18  0.27  -0.02  -0.73  0.05  0.35  0.20  
2251  0.21  0.03  0.18  0.39  -0.35  0.17  0.62  0.34  0.05  0.29  0.15  -0.08  -0.65  0.36  0.43  0.33  
2252  0.23  0.01  0.12  0.11  -0.23  0.31  0.38  0.32  0.11  0.39  0.36  -0.05  -0.51  0.08  0.25  0.23  
2253  0.30  0.03  0.13  0.44  -0.26  0.07  0.50  0.44  0.10  0.35  0.38  0.12  -0.50  0.26  0.30  0.23  
2254  0.46  -0.10  -0.04  0.39  -0.48  0.15  0.43  0.27  0.37  0.15  0.10  -0.19  -0.39  0.20  0.24  -0.03  
2255  0.13  -0.05  0.13  0.39  -0.05  0.18  0.49  0.43  0.13  0.40  0.33  0.10  -0.55  0.25  0.44  0.29  
2257  0.14  -0.03  0.03  0.23  -0.33  0.21  0.51  0.20  0.11  0.21  0.22  0.01  -0.60  0.04  0.48  0.25  
2258  0.06  -0.06  0.11  0.13  -0.21  0.25  0.41  0.44  -0.09  0.25  0.25  -0.08  -0.58  0.12  0.42  0.17  
2259  0.34  0.01  0.01  0.36  -0.48  0.11  0.44  0.34  0.07  0.21  0.22  -0.07  -0.33  0.15  0.25  0.20  
2260  0.20  -0.19  0.20  0.39  -0.36  0.04  0.53  0.30  0.09  0.41  0.19  -0.14  -0.51  0.37  0.50  0.05  
2261  0.12  -0.08  0.03  0.06  -0.43  0.33  0.57  0.64  0.11  0.32  0.20  -0.12  -0.61  0.31  0.52  0.18  
2262  0.19  0.03  0.30  0.29  -0.38  0.23  0.61  0.49  0.11  0.41  0.12  -0.10  -0.25  0.26  0.36  0.29  
2263  0.12  -0.18  0.21  0.20  -0.33  0.07  0.45  0.42  0.03  0.38  0.33  0.09  -0.41  0.18  0.41  0.24  
2265  0.18  -0.20  0.13  0.10  -0.44  0.10  0.58  0.42  0.05  0.37  0.13  0.02  -0.54  0.28  0.37  0.12  
2266  0.21  -0.05  0.06  0.28  -0.39  0.13  0.48  0.36  0.08  0.39  0.23  -0.04  -0.64  0.26  0.39  0.27  
2267  0.15  -0.15  0.07  0.33  -0.48  0.14  0.34  0.41  -0.10  0.41  0.06  0.12  -0.68  0.34  0.31  0.22  
2268  0.27  -0.08  0.16  0.32  -0.48  0.26  0.54  0.55  0.22  0.36  0.15  0.06  -0.54  0.23  0.30  0.23  
2269  0.18  -0.13  0.10  0.29  -0.42  0.07  0.56  0.60  0.10  0.51  0.27  0.11  -0.73  0.13  0.50  0.27  
2270  0.18  -0.21  0.06  0.44  -0.33  0.13  0.56  0.51  0.08  0.34  0.26  -0.21  -0.79  0.08  0.42  0.29  
2272  0.06  -0.06  0.15  0.23  -0.39  0.00  0.53  0.36  0.16  0.52  0.21  0.06  -0.50  0.26  0.34  0.17  
2273  0.08  -0.05  0.09  0.43  -0.49  0.04  0.45  0.45  0.11  0.30  0.28  0.03  -0.64  0.20  0.45  -0.00  
2274  0.12  -0.15  0.09  0.18  -0.57  0.21  0.47  0.40  0.20  0.29  0.25  -0.02  -0.55  0.24  0.31  0.17  
2275  0.12  -0.04  0.11  0.27  -0.31  0.16  0.54  0.31  0.04  0.30  0.10  0.21  -0.44  0.23  0.33  0.13  
2276  0.27  -0.07  0.23  0.31  -0.21  0.16  0.49  0.57  -0.05  0.29  0.08  -0.02  -0.54  0.28  0.26  0.22  
2277  0.19  0.01  0.14  0.28  -0.39  0.17  0.52  0.53  0.15  0.29  0.30  -0.02  -0.63  0.07  0.49  0.35  
2278  0.22  -0.04  0.19  0.17  -0.38  0.25  0.59  0.60  0.06  0.47  0.30  -0.12  -0.43  0.22  0.40  0.28  
2279  0.26  -0.17  0.19  0.49  -0.41  0.21  0.49  0.39  0.02  0.27  0.34  -0.11  -0.77  0.35  0.42  0.11  
2280  0.14  -0.03  -0.04  0.21  -0.40  0.08  0.48  0.59  -0.08  0.38  0.15  -0.01  -0.69  0.36  0.45  -0.01  
2281  0.41  -0.10  0.18  0.43  -0.31  0.20  0.56  0.35  0.03  0.21  0.22  0.04  -0.67  0.17  0.47  0.27  
2282  0.05  -0.11  -0.05  0.36  -0.36  0.02  0.52  0.37  0.18  0.21  0.13  -0.02  -0.41  0.19  0.40  0.09  
2283  0.20  -0.24  0.08  0.32  -0.19  -0.03  0.24  0.51  0.13  0.34  0.23  0.05  -0.33  0.21  0.42  0.14  
2284  0.18  -0.06  0.08  0.43  -0.23  0.12  0.54  0.57  -0.15  0.06  0.14  -0.09  -0.63  0.14  0.48  0.09  
2285  0.06  -0.15  0.05  0.43  -0.40  0.06  0.45  0.46  0.11  0.10  0.24  0.06  -0.46  0.13  0.37  0.20  
2286  0.17  0.05  0.06  0.02  -0.36  0.13  0.60  0.43  0.00  0.33  0.25  -0.16  -0.50  0.29  0.22  0.06  
2287  0.15  -0.08  0.07  0.20  -0.25  0.41  0.38  0.39  -0.07  0.31  0.24  -0.02  -0.41  0.14  0.34  0.36  
2288  0.11  -0.22  0.24  0.34  -0.51  0.20  0.61  0.46  0.17  0.28  0.51  -0.00  -0.73  0.03  0.47  -0.06  
2289  0.31  0.05  0.21  0.17  -0.23  0.05  0.48  0.48  0.04  0.33  0.29  -0.06  -0.55  0.08  0.31  0.20  
2290  0.22  -0.05  0.23  0.35  -0.28  0.16  0.54  0.45  -0.03  0.42  0.13  -0.07  -0.75  0.24  0.33  0.25  
2324  0.30  0.06  0.21  0.30  -0.34  0.21  0.42  0.43  0.33  0.30  0.12  0.01  -0.54  0.05  0.51  0.28  
2325  0.26  0.10  0.18  0.27  -0.43  0.23  0.49  0.33  0.13  0.41  0.18  -0.08  -0.58  0.24  0.45  0.25  
2326  0.31  0.06  0.20  0.36  -0.37  0.34  0.48  0.32  0.13  0.23  0.08  0.05  -0.63  0.25  0.32  0.24  
2327  0.24  0.03  0.12  0.29  -0.22  0.14  0.39  0.33  0.12  0.36  0.20  0.01  -0.62  0.19  0.41  0.27  
2328  0.30  0.07  0.07  0.26  -0.37  0.25  0.47  0.35  0.14  0.31  0.18  -0.01  -0.60  0.18  0.37  0.20  
2329  0.43  0.09  0.11  0.26  -0.27  0.09  0.41  0.30  0.18  0.37  0.21  -0.08  -0.66  0.19  0.41  0.25  
2330  0.38  0.13  0.22  0.25  -0.21  0.25  0.36  0.26  0.19  0.35  0.17  -0.04  -0.64  0.25  0.39  0.32  
2331  0.28  0.08  0.31  0.22  -0.39  0.15  0.41  0.33  0.08  0.38  0.18  -0.07  -0.65  0.09  0.36  0.21  
2332  0.34  0.08  0.19  0.24  -0.35  0.20  0.36  0.32  0.10  0.32  0.17  -0.04  -0.59  0.14  0.44  0.25  
2333  0.31  0.07  0.12  0.23  -0.34  0.28  0.38  0.29  0.16  0.33  0.17  -0.03  -0.63  0.17  0.40  0.32  
2334  0.27  0.03  0.13  0.34  -0.31  0.15  0.38  0.31  0.21  0.30  0.12  0.01  -0.64  0.13  0.39  0.19  
2335  0.30  -0.02  0.21  0.28  -0.26  0.14  0.41  0.24  0.20  0.29  0.13  -0.03  -0.64  0.14  0.39  0.21  
2336  0.30  0.09  0.19  0.26  -0.37  0.34  0.36  0.31  0.21  0.35  0.14  -0.06  -0.75  0.18  0.42  0.17  
2337  0.30  0.06  0.20  0.25  -0.33  0.30  0.33  0.23  0.15  0.19  0.18  -0.06  -0.67  0.17  0.39  0.31  
2338  0.38  0.03  0.16  0.28  -0.25  0.28  0.42  0.33  0.22  0.30  0.17  -0.15  -0.72  0.20  0.40  0.22  
2339  0.37  0.11  0.14  0.28  -0.40  0.20  0.38  0.30  0.20  0.35  0.14  -0.05  -0.65  0.14  0.43  0.20  
2340  0.28  0.02  0.19  0.24  -0.52  0.28  0.41  0.34  0.15  0.38  0.21  -0.10  -0.69  0.10  0.37  0.20  
2341  0.34  0.08  0.26  0.31  -0.27  0.25  0.41  0.24  0.30  0.32  0.18  -0.07  -0.73  0.23  0.33  0.31  
2342  0.18  0.06  0.21  0.33  -0.47  0.34  0.26  0.40  0.10  0.14  0.12  -0.20  -0.58  0.14  0.40  0.25  
2343  0.35  0.04  0.20  0.24  -0.31  0.34  0.34  0.27  0.16  0.32  0.18  -0.05  -0.60  0.16  0.40  0.23  
2344  -0.20  -0.10  0.16  0.34  -0.07  0.29  0.50  0.92  0.22  0.69  0.14  -0.31  -0.69  0.31  0.39  0.25  
2345  0.37  0.06  0.19  0.25  -0.39  0.32  0.36  0.24  0.20  0.32  0.13  -0.07  -0.65  0.20  0.39  0.27  
2346  0.34  0.04  0.15  0.26  -0.35  0.29  0.40  0.35  0.17  0.34  0.14  -0.04  -0.75  0.15  0.40  0.23  
2347  0.36  0.04  0.18  0.22  -0.41  0.25  0.40  0.32  0.19  0.28  0.16  -0.03  -0.68  0.11  0.44  0.19  
2348  0.38  0.03  0.22  0.24  -0.25  0.32  0.40  0.40  0.10  0.34  0.22  -0.12  -0.70  0.13  0.38  0.29  
2349  0.36  0.06  0.15  0.24  -0.29  0.34  0.39  0.27  0.18  0.33  0.13  -0.07  -0.69  0.16  0.38  0.20  
2350  0.31  0.03  0.19  0.25  -0.32  0.33  0.43  0.32  0.19  0.42  0.20  -0.06  -0.63  0.14  0.40  0.21  
2351  0.35  0.07  0.15  0.29  -0.34  0.27  0.36  0.32  0.09  0.33  0.14  -0.07  -0.69  0.21  0.41  0.20  
2352  0.29  0.08  0.20  0.17  -0.40  0.31  0.42  0.38  0.17  0.34  0.18  -0.04  -0.67  0.22  0.39  0.25  
2354  0.29  0.02  0.14  0.28  -0.33  0.28  0.35  0.26  0.14  0.32  0.10  -0.02  -0.65  0.15  0.38  0.16  
2355  0.37  0.06  0.13  0.28  -0.41  0.30  0.38  0.30  0.18  0.37  0.18  -0.03  -0.63  0.25  0.36  0.24  
2356  0.42  0.04  0.14  0.25  -0.24  0.40  0.38  0.23  0.25  0.34  0.19  0.03  -0.61  0.17  0.42  0.31  
2357  0.33  0.05  0.14  0.23  -0.35  0.30  0.37  0.33  0.16  0.34  0.16  -0.06  -0.69  0.19  0.39  0.22  
2358  0.33  0.06  0.14  0.21  -0.40  0.26  0.32  0.28  0.11  0.30  0.13  -0.10  -0.67  0.16  0.36  0.20  
2359  0.35  -0.11  0.05  0.24  -0.41  0.30  0.63  0.62  0.05  0.64  0.19  -0.18  -0.66  0.20  0.46  0.11  
2360  0.26  0.06  0.17  0.27  -0.33  0.33  0.45  0.30  0.16  0.33  0.15  -0.03  -0.61  0.24  0.38  0.28  
2361  0.26  0.01  0.22  0.30  -0.41  0.30  0.48  0.31  0.14  0.29  0.24  -0.07  -0.61  0.20  0.37  0.25  
2362  0.38  0.03  0.14  0.28  -0.39  0.29  0.37  0.40  0.13  0.41  0.21  -0.10  -0.60  0.17  0.34  0.25  
2363  0.28  0.07  0.19  0.27  -0.45  0.23  0.38  0.34  0.19  0.34  0.16  -0.04  -0.71  0.16  0.34  0.20  
2364  0.33  0.04  0.18  0.23  -0.34  0.19  0.38  0.36  0.22  0.33  0.21  -0.05  -0.59  0.20  0.45  0.23  
2365  0.36  0.06  0.16  0.27  -0.39  0.15  0.46  0.29  0.11  0.34  0.21  -0.09  -0.62  0.16  0.35  0.26  
2366  0.30  0.02  0.13  0.27  -0.32  0.21  0.37  0.33  0.17  0.34  0.20  -0.02  -0.61  0.17  0.34  0.20  
2367  0.31  0.05  0.21  0.22  -0.32  0.26  0.40  0.34  0.16  0.35  0.20  -0.09  -0.57  0.23  0.40  0.26  
2368  0.25  0.07  0.17  0.20  -0.29  0.18  0.44  0.35  0.07  0.24  0.27  -0.11  -0.45  0.13  0.39  0.17  
2369  0.37  0.03  0.22  0.29  -0.32  0.36  0.36  0.31  0.26  0.33  0.21  -0.05  -0.66  0.14  0.43  0.19  
2370  0.32  -0.04  0.17  0.27  -0.37  0.27  0.38  0.32  0.17  0.30  0.21  -0.04  -0.61  0.18  0.40  0.22  
2371  0.28  0.03  0.15  0.30  -0.35  0.31  0.32  0.30  0.13  0.33  0.22  -0.13  -0.55  0.17  0.40  0.21  
2372  0.20  -0.04  0.13  0.31  -0.25  0.34  0.41  0.43  0.17  0.39  0.24  -0.01  -0.65  0.17  0.36  0.21  
2373  0.37  0.03  0.13  0.20  -0.30  0.26  0.40  0.32  0.16  0.25  0.24  -0.10  -0.65  0.17  0.46  0.28  
2374  0.38  0.02  0.20  0.31  -0.28  0.24  0.38  0.28  0.19  0.40  0.14  -0.17  -0.57  0.06  0.35  0.23  
2375  0.20  0.28  0.14  0.16  -0.16  0.07  0.20  0.08  0.22  0.42  0.27  -0.11  -0.80  0.29  0.31  0.08  
2376  0.31  0.07  0.19  0.27  -0.27  0.22  0.42  0.30  0.19  0.33  0.22  -0.05  -0.69  0.18  0.40  0.17  
2377  0.34  0.08  0.17  0.27  -0.34  0.28  0.36  0.34  0.16  0.31  0.17  -0.04  -0.65  0.20  0.39  0.20  
2378  0.35  0.06  0.16  0.24  -0.38  0.28  0.32  0.32  0.15  0.28  0.16  -0.09  -0.65  0.19  0.37  0.18  
2380  0.34  -0.06  0.07  0.24  -0.57  0.24  0.54  0.56  0.08  0.45  0.27  -0.18  -0.70  0.28  0.44  0.23  
2381  0.29  0.05  0.17  0.27  -0.29  0.27  0.38  0.36  0.15  0.33  0.22  -0.00  -0.58  0.18  0.41  0.22  
2383  0.23  0.20  0.15  0.09  -0.33  0.25  0.24  0.22  0.03  0.03  0.19  0.02  -0.43  0.09  0.25  0.19  
2385  0.13  0.20  0.15  0.08  -0.40  0.20  0.26  0.08  0.12  0.08  0.19  0.05  -0.45  0.12  0.25  0.24  
2386  0.17  0.17  0.17  0.09  -0.37  0.14  0.27  0.17  0.06  0.05  0.23  0.03  -0.47  0.11  0.23  0.18  
2389  0.11  0.14  0.14  0.10  -0.34  0.09  0.23  0.24  0.10  0.11  0.21  0.07  -0.44  0.15  0.27  0.14  
2390  0.24  0.20  0.10  0.07  -0.45  0.14  0.20  0.22  0.10  0.11  0.16  -0.00  -0.48  0.14  0.23  0.24  
2391  0.22  0.20  0.13  0.12  -0.38  0.12  0.24  0.07  0.06  0.09  0.18  0.03  -0.54  0.15  0.22  0.20  
2392  0.34  0.14  0.15  0.26  -0.29  0.20  0.35  0.42  0.14  0.29  0.19  -0.03  -0.62  0.24  0.44  0.19  
2393  0.27  0.09  0.27  0.34  -0.21  0.01  0.58  0.24  0.18  0.17  0.26  -0.06  -0.81  0.22  0.45  0.35  
2394  0.32  0.05  0.19  0.28  -0.27  0.26  0.37  0.23  0.22  0.29  0.26  -0.04  -0.56  0.16  0.41  0.21  
2395  0.28  0.09  0.22  0.32  -0.13  0.22  0.44  0.32  0.21  0.32  0.25  0.01  -0.62  0.16  0.38  0.23  
2396  0.10  -0.14  -0.03  0.40  -0.64  0.06  0.43  0.41  -0.08  0.66  -0.03  -0.04  -0.92  0.39  0.16  0.12  
2399  0.36  0.18  -0.07  0.12  -0.15  0.49  0.45  0.34  -0.14  0.50  0.02  -0.12  -0.89  0.37  0.38  0.18  
2400  0.33  -0.01  -0.06  0.39  -0.18  0.37  0.52  0.15  0.37  0.19  0.12  -0.08  -0.23  0.51  0.38  0.26  
2401  0.50  0.04  0.20  0.21  -0.22  0.31  0.44  0.23  0.22  0.21  0.31  -0.17  -0.27  0.11  0.41  0.17  
2402  0.34  0.03  0.18  0.27  -0.26  0.28  0.41  0.23  0.12  0.33  0.21  -0.01  -0.54  0.24  0.30  0.18  
2403  0.66  0.02  0.37  0.42  0.14  0.01  0.45  0.28  0.34  0.41  0.22  0.04  -0.97  0.24  0.19  0.31  
2404  0.38  0.06  0.24  0.18  -0.35  0.23  0.23  0.36  0.01  0.33  0.11  -0.14  -0.70  0.20  0.35  0.10  
2405  0.30  0.04  0.17  0.20  -0.27  0.19  0.32  0.25  0.09  0.18  0.17  -0.05  -0.57  0.17  0.32  0.14  
2406  0.33  0.11  0.10  0.23  -0.61  0.32  0.26  0.28  0.25  0.38  0.13  -0.11  -0.60  0.14  0.27  0.17  
2407  0.33  0.04  0.15  0.25  -0.33  0.23  0.32  0.34  0.13  0.26  0.24  -0.05  -0.60  0.18  0.38  0.16  
2408  0.30  0.01  0.15  0.25  -0.36  0.19  0.32  0.36  0.17  0.31  0.19  -0.08  -0.65  0.19  0.31  0.15  
2410  0.36  0.16  0.03  0.24  -0.32  0.26  0.26  0.27  0.10  0.31  0.37  -0.09  -0.58  0.37  0.43  0.04  
2412  0.18  0.07  0.22  0.32  -0.45  0.33  0.35  0.35  0.24  0.39  0.28  -0.17  -0.74  0.17  0.33  0.30  
2413  0.19  0.05  0.15  0.32  -0.43  0.04  0.18  0.54  0.09  0.39  0.13  -0.16  -0.61  0.37  0.56  0.13  
2414  0.31  0.03  0.17  0.21  -0.28  0.19  0.33  0.36  0.12  0.21  0.19  -0.06  -0.63  0.23  0.40  0.13  
2415  0.28  -0.18  0.26  0.37  -0.17  0.37  0.73  0.77  0.02  0.54  0.37  -0.02  -0.57  0.28  0.55  0.19  
2416  0.26  -0.15  0.27  0.45  -0.19  0.37  0.76  0.94  0.10  0.51  0.32  -0.03  -0.62  0.25  0.54  0.21  
2417  0.21  -0.13  0.08  0.40  -0.14  0.36  0.68  0.68  0.10  0.46  0.43  -0.00  -0.51  0.24  0.60  0.23  
2418  0.20  -0.12  0.14  0.45  -0.22  0.47  0.73  0.73  0.17  0.53  0.48  -0.02  -0.58  0.32  0.48  0.34  
2420  0.24  0.05  0.14  0.18  -0.31  0.25  0.35  0.24  0.13  0.18  0.15  -0.07  -0.58  0.18  0.36  0.19  
2422  0.24  0.03  0.13  0.22  -0.37  0.26  0.34  0.26  0.12  0.22  0.17  -0.06  -0.59  0.19  0.36  0.18  
2423  0.26  0.04  0.15  0.23  -0.36  0.27  0.32  0.26  0.15  0.23  0.18  -0.08  -0.61  0.18  0.35  0.17  
2424  0.24  0.01  0.12  0.25  -0.38  0.30  0.32  0.29  0.16  0.22  0.18  -0.08  -0.62  0.19  0.36  0.20  
2425  0.24  0.03  0.13  0.26  -0.36  0.30  0.32  0.26  0.13  0.23  0.20  -0.06  -0.60  0.20  0.34  0.20  
2426  0.26  0.02  0.17  0.23  -0.36  0.23  0.33  0.24  0.13  0.19  0.14  -0.05  -0.62  0.18  0.36  0.19  
2427  0.27  0.02  0.14  0.25  -0.37  0.29  0.33  0.27  0.12  0.22  0.18  -0.06  -0.61  0.16  0.36  0.19  
2428  0.25  0.03  0.15  0.25  -0.34  0.28  0.33  0.26  0.14  0.23  0.16  -0.08  -0.60  0.19  0.38  0.18  
2429  0.21  0.04  0.18  0.33  -0.31  0.40  0.30  0.27  0.27  0.19  0.24  -0.07  -0.69  0.11  0.32  0.23  
2432  0.23  -0.02  0.16  0.46  -0.38  -0.16  0.50  0.29  -0.00  0.38  0.12  0.05  -0.75  0.35  0.41  0.35  
2433  0.26  -0.12  0.11  0.22  -0.37  0.03  0.45  0.29  0.05  0.43  0.20  -0.01  -0.51  0.14  0.43  0.30  
2435  0.29  0.06  0.25  0.33  -0.27  0.07  0.43  0.19  0.16  0.29  0.22  0.03  -0.54  0.23  0.36  0.21  
2436  0.36  0.06  0.15  0.25  -0.23  0.03  0.36  0.22  0.12  0.28  0.15  -0.03  -0.60  0.18  0.36  0.23  
2437  0.36  0.09  0.18  0.28  -0.27  0.14  0.40  0.19  0.13  0.34  0.15  -0.05  -0.64  0.19  0.33  0.20  
2438  0.36  0.10  0.18  0.26  -0.24  0.15  0.38  0.18  0.12  0.32  0.15  -0.03  -0.62  0.15  0.34  0.21  
2439  0.37  0.05  0.17  0.27  -0.29  0.15  0.37  0.25  0.13  0.33  0.15  -0.07  -0.64  0.19  0.35  0.22  
2440  0.28  -0.10  0.22  0.32  -0.39  0.10  0.39  0.20  0.01  0.41  0.12  -0.11  -0.59  0.23  0.27  0.28  
2441  0.34  0.06  0.16  0.31  -0.31  0.13  0.42  0.30  0.17  0.31  0.13  -0.04  -0.60  0.23  0.33  0.24  
2442  0.34  0.08  0.18  0.29  -0.29  0.13  0.39  0.26  0.14  0.31  0.17  -0.06  -0.65  0.21  0.35  0.20  
2443  0.36  0.09  0.16  0.28  -0.25  0.15  0.41  0.22  0.12  0.33  0.15  -0.05  -0.64  0.20  0.35  0.19  
2444  0.35  0.09  0.17  0.23  -0.28  0.12  0.38  0.25  0.13  0.35  0.14  -0.03  -0.63  0.22  0.38  0.22  
2445  0.36  0.07  0.17  0.27  -0.26  0.10  0.37  0.21  0.13  0.33  0.14  -0.02  -0.68  0.18  0.35  0.21  
2446  0.36  0.08  0.18  0.27  -0.31  0.11  0.39  0.23  0.12  0.33  0.14  -0.06  -0.64  0.19  0.35  0.21  
2447  0.38  0.09  0.15  0.25  -0.29  0.12  0.38  0.25  0.14  0.33  0.18  -0.04  -0.60  0.21  0.35  0.20  
2448  0.37  0.07  0.16  0.29  -0.29  0.09  0.36  0.26  0.14  0.34  0.15  -0.04  -0.65  0.20  0.37  0.22  
2449  0.34  0.06  0.18  0.29  -0.28  0.10  0.41  0.22  0.15  0.31  0.15  -0.05  -0.64  0.18  0.34  0.15  
2450  0.37  0.06  0.18  0.26  -0.27  0.10  0.38  0.23  0.17  0.33  0.17  -0.04  -0.63  0.22  0.35  0.21  
