nrun   cer1    cer2    cer3    cer4    cer5    cer6    cer7    cer8    cer9    cer10   flag
91614  413.16  342.41  385.09  412.99  412.14  392.55  361.34  361.52  325.07  332.86  0
91615  420.21  347.51  389.68  421.40  414.46  381.75  393.32  361.05  324.95  324.28  0
91616  428.42  343.02  383.02  383.21  407.65  393.76  405.68  266.32  371.66  251.42  0
91617  301.37  308.22  318.89  312.83  309.00  314.55  298.44  292.40  321.80  308.23  0
91618  306.27  305.05  313.30  318.09  312.60  314.14  299.11  290.45  313.50  299.91  0
91619  293.93  303.46  317.27  315.43  303.67  313.76  302.52  287.68  313.20  300.15  0
91620  304.43  301.67  315.76  314.48  302.22  311.68  304.54  286.00  314.80  308.04  0
91621  283.61  304.72  321.59  314.60  308.18  313.66  299.78  294.68  317.59  310.11  0
91622  333.60  308.12  318.97  315.22  304.85  314.84  314.38  297.28  321.56  309.17  0
91623  299.22  299.71  324.25  316.03  308.59  311.32  309.11  291.73  318.83  311.53  0
91624  303.64  300.11  314.18  317.32  290.21  312.70  300.14  297.01  314.58  310.41  0
91625  438.42  305.22  338.17  315.61  332.32  323.19  320.93  330.80  310.62  309.74  1
91626  385.97  323.85  321.56  353.82  282.90  324.22  315.21  300.91  -52.89  348.24  1
91627  350.67  328.97  329.20  315.92  330.07  313.42  296.73  308.73  302.70  311.60  0
91628  338.79  317.46  322.19  324.39  323.17  304.77  311.36  298.53  306.24  291.51  0
91629  351.84  316.45  328.69  317.57  326.72  314.69  307.30  303.29  310.05  322.80  0
91630  320.80  322.82  321.76  333.01  324.63  303.54  296.99  327.25  295.97  277.62  0
91631  321.03  312.80  346.21  328.41  312.34  326.96  311.57  305.61  299.49  306.65  1
91632  385.71  308.94  340.39  317.47  300.00  311.76  302.01  299.09  300.94  312.71  0
91633  417.31  315.38  298.65  375.23  284.11  384.53  337.09  334.95  334.87  313.11  1
91634  344.79  308.03  320.55  320.37  302.95  318.02  306.15  298.57  305.73  308.92  0
91635  341.21  315.54  326.93  330.15  318.50  319.94  312.04  303.93  314.47  306.16  0
91636  364.99  319.74  331.74  322.16  307.90  323.82  324.78  299.77  319.85  311.67  0
91637  356.39  311.22  329.32  329.53  320.24  321.17  315.58  298.16  318.74  302.62  0
91638  361.88  307.43  327.92  332.61  296.72  317.57  316.59  295.57  323.23  315.88  0
91639  294.15  334.51  328.66  315.61  244.79  294.99  291.85  271.72  295.08  301.74  1
91640  310.49  269.14  320.56  463.41  270.02  289.73  298.44  326.71  312.08  -257.04  1
91641  282.62  302.63  311.34  304.60  276.10  307.41  293.31  283.31  308.02  312.88  0
91642  279.65  291.41  309.80  295.32  287.73  308.89  288.26  284.84  310.73  296.07  0
91645  254.42  283.59  328.74  325.25  292.01  295.97  291.31  288.31  208.29  315.02  1
91646  331.53  309.08  321.60  311.26  296.20  315.42  300.57  301.72  284.93  305.60  0
91647  299.90  288.12  317.29  301.05  279.72  327.31  295.65  290.37  307.71  191.37  1
91648  379.66  321.27  323.03  329.74  313.65  322.64  296.38  299.06  331.49  302.72  0
91649  415.29  289.17  341.55  313.35  304.98  302.67  372.75  296.08  322.01  -1452.92  1
91650  380.49  324.45  335.05  331.58  318.49  313.41  318.85  302.00  299.49  306.60  0
91651  402.45  317.02  346.07  319.59  316.39  332.59  328.55  327.72  305.20  298.44  0
91655  428.07  342.76  383.70  414.19  417.72  392.46  382.95  374.84  305.25  325.36  0
91656  421.02  344.88  392.56  406.04  416.84  365.81  382.38  373.61  310.94  323.27  0
91657  424.82  352.06  385.46  442.77  410.97  396.39  364.70  370.61  950.18  -630.25  1
91658  427.13  353.81  379.08  415.09  415.20  388.78  383.04  377.77  357.29  314.96  1
91659  433.29  345.13  399.78  414.65  412.29  403.70  376.01  395.65  375.46  345.44  1
91662  426.13  344.04  383.44  420.00  415.09  389.93  401.61  373.18  310.15  302.72  0
91663  417.46  344.97  387.07  420.37  416.12  403.60  388.89  380.58  365.76  325.97  0
91664  422.04  346.40  369.84  424.01  411.28  397.69  397.22  398.84  305.91  315.82  0
91665  422.95  345.92  390.22  414.61  410.53  399.27  392.84  381.33  325.73  349.06  0
91666  420.56  352.28  390.60  397.89  415.43  389.63  372.98  363.10  200.40  338.70  1
91667  433.07  348.55  393.15  440.68  423.31  398.70  384.45  401.11  381.43  480.80  1
91668  428.17  349.73  396.33  424.64  423.85  400.45  397.00  385.10  289.47  331.03  0
91671  439.11  346.55  411.94  441.87  418.17  405.60  405.62  405.44  357.77  419.60  1
91672  -130.09  295.12  304.99  208.39  269.82  320.35  316.06  328.19  307.22  293.18  1
91675  419.36  344.09  391.53  450.14  421.34  418.12  382.42  399.29  1178.58  411.92  1
91676  426.74  355.46  398.04  420.51  432.67  423.04  382.18  396.94  347.64  301.63  0
91677  419.16  357.57  399.64  546.77  423.63  403.29  412.68  382.59  368.09  332.53  1
91680  422.63  350.19  386.11  476.00  433.16  413.18  381.55  404.88  283.09  319.21  1
91681  421.07  355.04  398.84  1008.50  432.31  416.20  388.34  403.65  272.42  341.30  1
91682  414.45  362.86  399.39  434.17  432.21  419.87  380.57  406.15  399.71  322.28  1
91683  447.17  344.68  387.92  437.13  424.04  421.25  384.13  491.56  345.67  1138.88  1
91684  420.05  348.19  396.94  426.48  421.09  405.87  402.27  388.51  302.92  494.98  0
91685  432.61  350.51  382.69  361.57  419.92  399.23  398.44  377.29  354.57  292.61  1
91686  424.31  348.64  398.81  426.88  433.84  409.55  394.37  388.57  321.43  337.89  0
91687  420.41  348.61  407.30  430.53  442.34  400.12  393.97  377.16  302.57  294.70  0
91688  430.16  348.45  398.86  434.34  433.47  411.22  389.99  395.40  291.60  -269.73  1
91689  433.54  352.64  392.71  425.57  438.79  405.17  397.84  383.84  357.01  283.87  1
91690  428.97  348.07  400.82  428.81  434.89  406.24  393.86  391.18  383.52  374.59  0
91691  419.16  350.02  397.20  430.33  427.54  391.71  382.95  384.19  424.06  373.68  1
91692  430.17  351.91  398.26  432.32  425.13  416.98  398.50  394.48  478.28  337.96  0
91693  428.34  346.61  396.93  423.85  423.33  395.58  389.36  366.36  376.16  316.55  0
91694  431.50  347.54  383.80  419.82  427.20  400.24  371.62  405.10  314.45  340.72  0
91695  428.09  346.61  390.81  424.51  430.36  401.98  393.96  392.50  358.48  334.79  1
91701  282.71  286.18  290.62  313.67  263.99  312.86  297.42  274.11  313.34  318.27  0
91703  277.08  284.11  312.45  320.35  261.90  296.11  303.57  289.45  296.96  277.82  0
91712  415.03  353.80  405.24  431.32  414.24  414.42  407.17  375.94  385.39  197.44  1
91713  396.03  335.94  389.52  388.91  412.75  399.08  371.50  378.92  365.84  307.38  0
91726  416.71  350.84  381.87  440.42  428.37  397.69  366.35  400.13  344.45  282.18  0
91727  435.69  345.99  387.07  270.35  436.27  409.42  378.48  407.28  1070.12  -379.10  1
91737  420.79  351.72  395.98  438.61  438.34  401.31  390.96  391.47  348.31  310.35  1
91748  423.72  348.77  397.45  420.99  417.93  387.43  358.05  397.37  405.20  335.87  1
91751  420.20  349.14  391.15  429.09  430.54  400.91  395.66  377.54  284.72  155.85  1
91752  446.65  345.82  388.18  405.95  419.21  379.10  356.07  411.33  339.24  297.07  0
91756  413.19  338.81  397.92  2559.56  424.01  398.72  463.16  405.92  341.48  368.73  1
91759  418.38  345.60  405.15  422.54  422.84  378.52  394.13  408.41  303.71  345.76  0
91760  422.10  352.06  397.96  425.87  433.30  424.38  395.05  381.62  305.90  324.44  1
91774  419.83  325.82  396.45  390.51  417.48  338.11  326.78  386.68  281.40  313.68  1
91775  425.26  351.32  401.38  417.34  424.34  401.40  395.21  393.62  345.49  326.97  0
91777  424.44  346.48  392.96  423.70  420.11  395.00  390.44  361.26  350.03  310.00  1
91779  421.92  346.52  385.90  439.72  406.18  403.41  367.75  382.77  491.92  335.92  1
91780  420.03  346.26  393.48  410.63  413.89  399.70  384.94  385.46  367.55  335.90  1
91784  297.38  269.15  267.93  283.15  278.45  295.96  277.56  292.44  301.66  306.48  0
91786  424.19  348.92  409.33  432.07  434.02  400.31  394.06  395.95  1750.93  332.51  1
91787  423.21  350.24  382.92  430.51  413.01  407.62  400.38  379.11  510.12  276.11  1
91788  426.93  347.69  391.06  439.84  427.58  406.51  393.87  400.11  411.28  351.61  1
91789  418.25  349.73  395.36  438.55  424.58  407.35  394.95  405.29  460.52  404.00  1
91790  431.42  347.67  398.30  428.00  423.51  401.09  401.81  386.18  384.17  394.72  1
91791  423.02  350.52  394.97  428.35  425.51  399.82  403.02  383.40  407.17  312.38  1
91792  421.75  345.69  393.02  424.47  422.74  397.27  393.43  391.91  317.75  498.35  1
91793  414.09  351.99  386.35  487.87  415.51  402.00  374.82  359.21  356.17  314.22  1
91794  420.20  351.25  400.87  446.24  416.10  415.91  392.79  386.55  498.76  373.17  1
91795  422.67  348.93  397.69  429.68  420.50  411.98  406.23  389.13  417.80  301.53  1
91796  415.18  349.15  400.29  429.17  418.27  404.36  375.78  373.21  330.85  321.04  0
91798  423.87  345.88  388.16  430.52  415.55  392.72  399.54  382.98  381.39  330.00  1
91799  412.65  348.27  395.11  580.70  415.79  396.19  382.31  384.88  342.53  312.54  1
91800  426.44  349.50  401.06  421.90  412.67  393.13  396.51  388.44  296.71  319.21  0
91801  413.48  344.85  391.06  535.54  421.57  389.13  370.96  402.79  391.09  354.57  1
91803  418.56  347.32  392.69  414.18  402.41  496.70  386.11  356.35  348.11  295.47  1
91804  418.78  352.41  387.89  430.22  416.32  393.00  406.18  399.96  360.48  364.89  1
91805  436.08  347.67  404.45  435.61  427.62  410.12  413.74  418.73  305.04  399.34  1
91806  418.20  348.07  403.14  415.74  410.13  409.78  408.52  395.04  458.87  298.89  0
91809  277.70  273.10  266.89  291.60  262.86  -138.55  270.96  296.78  319.88  313.24  1
91813  415.45  352.91  393.93  402.17  421.04  407.92  393.16  393.15  343.47  305.68  0
91814  399.72  348.68  393.48  431.63  422.95  413.28  401.68  366.37  311.14  328.22  0
91815  417.25  350.74  394.00  422.12  417.68  404.25  406.23  380.66  599.41  395.03  1
91816  417.50  347.21  384.38  424.56  420.45  375.34  396.68  371.01  435.73  322.42  1
91817  415.26  342.76  391.73  432.34  417.79  391.97  377.11  365.27  380.05  361.91  1
91818  410.89  343.33  389.07  426.34  427.45  406.38  368.01  381.42  355.15  296.95  0
91819  416.50  345.25  392.66  415.70  420.70  402.75  387.43  388.70  307.38  347.15  0
91820  428.76  349.53  396.19  433.55  416.13  411.25  398.49  388.85  363.53  321.70  0
91821  425.90  344.39  393.39  413.89  414.78  407.37  393.32  397.75  332.33  309.72  0
91822  433.23  351.67  403.74  555.46  423.30  426.73  400.51  365.93  291.76  314.90  1
91823  416.11  352.48  393.75  410.05  389.97  377.35  382.82  383.03  350.56  294.94  0
91824  413.72  347.58  385.30  409.19  414.87  401.47  390.78  382.25  346.20  301.33  0
91825  439.78  347.45  405.42  436.47  420.26  422.22  384.77  407.28  374.52  -176.26  1
91828  318.23  260.91  312.51  312.86  274.63  268.04  295.23  280.65  316.90  328.05  0
91830  420.40  350.18  395.52  431.46  422.48  409.94  405.04  395.02  353.98  355.14  1
91831  427.98  344.81  391.93  423.59  402.87  409.22  379.30  371.12  545.23  297.17  1
91832  412.59  344.17  401.05  518.21  414.90  387.99  410.37  389.37  436.13  318.10  1
91833  424.05  349.57  400.96  422.96  417.36  402.26  410.29  394.62  326.40  348.89  0
91834  427.52  347.60  394.91  423.87  419.56  400.52  392.39  380.79  330.30  310.86  0
91835  422.79  352.09  396.16  429.62  418.43  394.35  396.35  386.90  381.01  380.72  1
91836  424.62  349.31  399.84  428.05  418.01  407.02  378.04  395.18  367.65  321.20  1
91837  426.86  347.90  395.05  432.71  419.27  395.96  379.41  376.96  325.47  336.00  0
91838  423.31  349.60  406.56  424.57  412.38  412.58  385.23  384.31  348.35  379.69  1
91841  314.46  296.80  317.99  334.99  318.05  324.25  308.93  315.91  356.21  349.18  0
91843  309.90  300.14  306.93  334.33  321.45  318.42  307.28  317.10  352.17  358.95  0
91844  323.95  289.58  319.34  348.66  325.43  330.63  313.74  316.66  352.12  368.03  0
91845  314.58  294.41  316.75  341.25  320.67  337.08  319.27  306.81  362.57  365.93  0
91846  313.10  293.45  326.29  343.67  320.81  330.22  321.27  314.38  351.03  363.72  0
91847  326.28  292.54  316.95  341.70  324.84  332.31  312.61  318.31  356.62  359.35  0
91848  317.80  287.98  319.44  342.55  318.57  325.46  312.56  312.16  353.93  364.18  0
91849  322.75  288.87  319.60  340.06  319.62  325.53  314.72  323.45  353.57  357.83  0
91850  332.94  294.21  317.87  338.45  329.34  325.26  301.39  310.75  357.38  354.40  0
91851  317.98  294.88  320.48  338.87  325.66  326.92  318.27  312.68  355.66  354.50  0
91852  323.45  292.84  320.77  347.93  318.70  335.24  328.24  303.15  344.55  368.78  0
91853  272.40  272.20  293.27  305.58  262.49  300.38  266.34  279.77  316.82  430.99  0
91854  270.14  273.38  273.87  294.32  262.90  303.18  280.04  226.78  322.66  303.24  0
91855  329.35  301.77  324.02  338.44  319.10  334.08  322.14  307.67  351.50  369.58  0
91856  333.47  292.38  312.30  340.00  322.44  327.16  314.45  314.46  351.04  359.53  0
91860  416.91  343.46  392.39  344.11  380.80  390.49  327.52  320.79  310.36  347.42  1
91867  569.89  351.52  378.04  407.55  420.17  370.71  347.17  368.05  297.99  340.63  1
91868  509.01  357.96  393.25  576.18  422.80  376.88  388.65  339.06  314.77  334.48  1
91869  416.67  354.82  401.85  429.07  420.76  406.38  379.38  380.05  160.28  -435.93  1
91871  427.46  353.35  404.01  463.75  424.49  406.95  416.73  393.97  318.48  306.88  0
91872  432.51  357.80  417.98  504.87  430.22  417.52  392.19  404.61  400.47  365.61  1
91873  428.18  356.05  405.50  428.10  421.22  414.00  404.79  390.62  311.81  300.75  1
91874  439.15  354.79  404.66  414.89  423.94  375.30  382.42  409.72  302.34  323.24  0
91875  426.84  347.53  391.03  436.27  427.83  389.78  383.74  375.03  298.48  365.18  1
91876  431.77  353.95  396.04  423.68  420.06  417.10  367.55  393.72  335.46  284.65  0
91877  427.48  355.40  403.11  420.97  424.11  402.54  379.07  399.50  370.52  292.63  1
91878  519.29  353.24  418.18  435.97  411.41  400.07  360.27  402.12  344.77  419.80  1
91879  424.61  345.45  380.16  453.25  538.35  391.04  366.43  391.30  351.92  332.30  1
91880  421.80  344.83  391.21  361.01  392.64  347.14  339.57  330.52  331.80  319.59  0
91881  434.83  354.69  400.68  430.50  423.05  419.43  395.49  400.73  363.36  31.19  1
91882  440.87  353.14  409.55  427.52  426.36  409.25  404.70  391.54  331.25  353.32  1
91883  427.75  352.64  400.27  432.14  421.69  398.86  379.96  385.10  361.02  334.84  0
91884  427.30  353.48  393.90  423.08  419.61  401.06  383.09  402.10  336.46  311.64  0
91886  427.27  354.16  411.31  430.91  421.09  413.85  377.15  380.37  377.72  307.01  1
91887  620.37  354.60  400.13  433.11  425.32  403.12  380.40  389.75  307.81  331.78  1
91888  424.03  352.25  378.45  414.21  413.79  390.97  356.19  397.45  293.81  317.60  0
91890  434.24  355.53  401.17  436.61  420.44  399.03  380.59  370.47  349.11  335.06  1
91893  461.98  354.38  398.79  418.31  423.37  717.13  383.89  395.18  339.45  301.47  1
91894  429.99  356.93  398.50  430.59  422.03  403.69  380.39  382.17  407.42  356.94  1
91895  424.81  355.32  402.25  428.02  425.19  417.32  388.18  385.78  337.28  301.56  0
91896  583.98  353.56  401.09  525.36  422.07  414.98  386.35  401.25  322.55  322.49  1
91897  429.94  354.86  406.64  438.57  423.43  391.27  391.98  409.42  398.26  332.31  0
91899  448.94  346.07  397.16  407.54  393.90  370.18  402.75  415.14  439.73  -56.43  1
91900  426.70  347.22  400.43  540.96  413.56  393.59  389.06  367.94  332.29  322.53  1
91901  426.06  351.61  398.79  422.98  419.23  347.89  395.14  378.14  369.62  378.50  1
91903  426.89  350.36  406.71  603.64  422.15  406.69  388.47  455.91  309.01  48.59  1
91904  429.83  360.41  411.45  437.93  415.74  396.15  383.52  400.86  353.54  362.63  1
91905  428.56  354.29  408.48  436.68  428.41  399.73  404.17  409.09  357.75  325.69  1
91906  430.42  352.72  405.00  508.45  418.26  419.01  398.80  403.93  371.81  354.46  1
91907  429.66  351.98  424.53  438.68  430.22  402.45  455.03  355.77  367.51  342.95  1
91908  422.97  354.11  398.44  421.89  417.32  400.30  391.46  340.39  318.66  312.27  0
91911  188.00  351.51  394.96  335.82  249.56  -115.20  359.49  268.46  -485.86  291.73  1
91914  363.36  325.64  369.77  349.00  309.92  327.57  324.56  320.67  337.72  337.61  0
91916  258.70  242.23  479.28  306.80  275.90  279.64  267.94  286.96  321.78  323.14  1
91917  439.75  352.19  401.51  430.37  413.70  413.44  394.74  391.04  361.58  393.23  1
91918  421.92  358.77  404.52  428.29  419.64  407.58  378.69  386.58  332.93  317.21  0
91919  419.27  350.37  402.87  427.95  418.99  400.56  394.30  401.22  351.89  442.10  1
91920  434.10  352.74  400.98  416.41  415.92  399.16  395.62  369.02  359.98  293.04  0
91921  435.81  350.63  403.67  437.55  421.32  414.13  394.88  380.68  294.03  298.81  0
91922  434.04  355.56  407.91  427.03  420.30  413.49  390.61  488.75  341.63  370.70  1
91923  433.87  350.50  400.02  426.02  426.83  411.15  389.59  354.66  345.15  290.53  1
91924  428.30  353.27  394.29  921.41  425.11  408.61  407.91  396.90  322.57  338.99  1
91925  421.55  353.46  399.16  427.54  419.79  393.65  394.71  366.08  312.07  321.16  0
91926  435.74  352.71  398.04  429.97  417.45  386.88  386.45  395.12  325.59  330.48  0
91927  516.27  354.62  400.10  421.96  431.44  411.47  385.60  371.05  980.80  -90.16  1
91928  435.70  351.01  396.84  598.71  425.20  420.85  398.99  376.78  311.43  335.75  1
91929  428.46  354.14  398.91  550.43  425.37  410.04  394.89  373.69  337.65  346.67  1
91930  430.87  355.66  404.27  431.72  423.59  399.56  401.51  393.27  331.34  244.80  0
91931  432.92  353.79  401.98  430.81  415.60  405.38  389.74  390.82  366.40  306.77  0
91932  446.27  347.49  401.00  385.73  425.44  411.04  383.28  398.25  383.86  322.24  1
91933  431.64  353.24  395.60  427.76  421.75  411.28  393.31  384.66  352.37  311.56  1
91934  430.91  356.50  399.67  537.93  419.75  415.00  408.83  369.35  392.11  347.58  1
91935  431.75  354.13  403.08  425.32  415.74  402.12  405.70  380.51  359.41  347.05  1
91936  430.90  353.03  410.92  434.03  424.44  415.63  395.08  372.79  304.13  308.17  0
91937  421.93  360.62  393.55  432.95  415.77  403.18  389.39  353.26  315.57  355.72  1
91938  430.23  351.99  418.93  438.28  418.80  411.63  389.67  403.12  308.68  298.56  0
91940  435.51  357.07  411.20  541.34  418.52  411.13  399.94  404.66  376.73  327.32  1
91942  411.32  357.76  408.88  540.09  403.05  560.63  364.82  400.00  351.29  181.26  1
91943  430.31  351.51  405.60  435.68  410.05  385.20  378.78  364.24  408.11  331.14  1
91944  431.08  355.19  399.61  543.28  421.49  416.64  401.06  375.06  339.77  50.52  1
91945  430.55  352.89  410.12  438.11  418.35  392.25  392.63  379.11  337.51  -437.63  1
91946  426.50  356.55  404.45  439.77  421.18  412.98  397.78  363.42  342.96  338.98  1
91947  440.01  349.65  407.50  430.25  416.50  390.69  395.85  380.44  325.37  360.00  1
91948  428.46  355.27  408.29  441.01  420.33  409.41  398.14  387.12  321.37  230.94  1
91949  429.97  350.27  395.82  430.17  423.73  411.94  383.96  367.37  310.08  307.93  1
91950  419.26  354.27  404.80  420.90  424.72  394.64  380.64  395.95  331.35  335.11  0
91951  436.88  354.56  407.81  431.45  421.84  397.16  408.61  393.12  318.36  309.55  0
91952  425.31  353.10  405.12  435.58  419.86  403.80  394.21  400.01  308.31  326.67  0
91953  432.99  352.25  407.60  681.22  422.57  405.03  395.56  394.53  317.58  342.12  1
91954  437.46  355.23  408.29  430.51  415.01  393.54  399.03  372.74  304.54  351.43  0
91956  437.34  355.62  417.04  435.04  417.80  423.62  396.26  386.64  342.51  327.38  0
91957  427.04  354.50  411.76  437.20  419.53  411.62  406.08  391.84  382.82  293.55  1
91958  427.31  354.02  403.50  426.53  421.93  381.72  383.07  356.50  317.78  338.71  1
91959  438.21  350.20  399.11  506.34  408.61  391.77  393.93  365.21  355.07  323.07  1
91960  491.30  352.71  415.63  433.56  418.56  396.77  396.28  378.08  320.27  332.32  0
91961  432.85  352.52  400.26  425.36  412.56  409.92  391.93  383.89  386.18  305.87  1
91962  433.77  354.81  409.22  441.96  419.58  409.52  398.49  389.30  310.42  993.02  1
91963  433.69  354.57  392.46  431.85  421.58  405.04  398.57  398.09  345.91  310.22  0
91964  427.11  354.70  407.86  508.90  415.36  416.95  404.89  398.12  329.55  341.09  1
91965  434.23  356.10  402.93  432.04  421.13  426.28  386.63  390.99  388.05  317.94  1
91966  433.96  351.51  405.84  419.87  411.29  392.47  394.06  395.18  332.22  318.13  0
91967  432.73  356.82  418.46  427.48  413.34  402.47  392.34  395.97  374.64  308.92  1
91968  434.77  353.13  406.30  436.66  417.05  412.44  411.11  379.88  388.86  316.76  0
91969  434.15  356.73  414.35  431.74  416.51  430.90  412.87  402.14  320.92  333.08  0
91971  441.74  337.94  369.00  344.06  341.20  341.79  330.09  334.05  325.34  324.45  0
91972  439.06  353.08  405.86  562.71  416.10  414.74  392.32  404.63  312.48  354.25  1
91973  432.56  355.67  394.65  439.30  419.09  406.37  380.63  387.26  342.70  312.84  0
91975  432.52  358.13  405.25  568.84  419.43  405.18  401.69  418.21  352.93  313.86  1
91976  434.75  357.44  422.02  434.78  412.91  411.19  395.81  400.52  342.20  349.20  1
91978  433.45  354.97  410.79  442.23  417.10  409.67  389.90  400.68  306.04  376.62  1
91979  435.55  354.30  412.22  505.02  418.68  406.67  397.67  383.79  319.06  326.40  1
91980  445.28  358.47  401.04  433.69  412.91  395.83  393.45  367.47  324.04  302.19  0
91981  437.50  352.54  404.55  421.03  411.52  404.32  385.87  400.21  337.88  277.75  0
91982  411.61  343.91  385.05  360.29  354.01  314.14  326.40  320.95  335.62  380.86  0
91985  405.04  354.14  381.51  333.85  416.11  395.45  368.49  373.92  332.25  308.73  0
91986  429.42  349.50  399.26  427.29  418.03  398.14  391.47  396.45  308.97  339.79  0
91988  432.37  356.57  398.91  429.82  419.35  418.89  408.45  410.29  315.92  381.80  1
91990  432.33  354.63  400.65  521.48  419.90  402.02  408.88  391.93  322.23  294.96  1
91991  436.14  351.44  403.75  530.68  418.42  416.50  391.83  405.58  374.11  294.61  1
91992  502.03  347.50  377.73  419.37  397.82  479.73  364.47  352.67  337.89  358.06  1
91993  437.47  351.60  401.66  423.81  417.35  410.72  394.42  363.32  335.49  339.45  0
91994  432.45  357.27  394.30  706.07  414.06  406.80  384.32  388.82  348.06  296.89  1
91997  430.58  353.70  410.48  554.05  420.67  395.60  402.12  377.34  320.26  335.32  1
91998  449.33  354.84  405.43  428.30  424.75  377.09  424.20  381.22  385.46  369.43  0
91999  431.35  354.48  405.10  505.02  420.34  390.84  388.68  375.36  373.01  302.71  1
92000  432.57  354.39  398.86  502.70  423.95  406.33  400.38  367.60  319.81  315.02  1
92001  432.48  357.28  416.62  513.45  422.36  412.14  393.81  405.47  410.95  317.78  1
92002  419.14  352.63  419.05  621.04  426.23  416.10  410.56  407.25  298.93  -171.16  1
92004  432.53  341.49  377.58  428.14  275.40  387.28  380.45  391.30  300.08  332.91  1
92005  427.05  355.63  405.43  437.36  420.92  415.29  399.29  365.93  288.17  315.95  0
92006  428.37  354.40  407.51  432.53  427.63  422.16  403.69  370.54  516.37  297.42  1
92007  430.18  357.00  407.06  429.65  425.57  416.48  397.21  384.46  330.39  346.04  1
92008  436.96  348.15  413.35  438.59  421.30  400.36  402.51  371.91  307.17  531.38  1
92009  421.33  355.08  409.19  434.43  422.12  405.89  373.46  416.80  344.36  349.45  0
92010  432.62  350.99  414.70  447.18  426.34  416.07  415.83  396.60  1054.82  334.80  1
92012  427.04  359.75  387.64  434.56  423.48  393.38  276.33  382.30  438.04  894.59  1
92013  436.27  355.67  404.47  509.43  421.99  415.99  392.57  378.97  394.10  363.13  1
92014  434.20  352.39  397.58  426.56  422.24  403.37  395.54  396.99  533.33  301.69  1
92015  436.38  357.00  405.20  433.30  417.95  410.55  410.59  370.62  -145.77  175.98  1
92016  431.85  356.81  411.05  416.55  421.96  416.13  393.39  360.29  353.23  325.08  1
92017  437.28  354.91  410.09  434.05  418.19  403.75  385.55  385.19  319.38  293.68  0
92018  435.29  352.81  413.44  425.85  421.01  373.05  404.45  378.96  340.46  326.61  0
92019  430.90  351.18  406.80  415.98  410.13  400.74  388.99  361.66  609.67  349.14  1
90635  445.80  370.50  380.95  358.09  360.02  357.40  342.70  293.83  312.00  307.89  0
90635  445.80  370.50  380.95  358.09  360.02  357.40  342.70  293.83  312.00  307.89  0
