nrun  cer1    cer2    cer3    cer4    cer5    cer6    cer7    cer8    cer9    cer10   flag
2011  344.94  336.67  334.99  342.81  327.68  320.06  381.41  348.75  351.52  555.08  1
2012  340.21  336.66  343.44  351.47  329.16  323.75  359.71  343.02  353.57  366.43  0
2013  333.98  336.99  337.50  341.42  332.53  316.60  373.58  342.67  362.57  501.51  1
2014  341.71  331.34  340.40  344.49  332.71  326.97  370.64  339.61  372.65  391.53  0
2015  337.98  339.67  334.77  341.45  329.77  319.05  372.65  348.41  369.45  405.17  0
2016  338.89  336.70  335.18  347.06  334.67  323.87  375.32  345.24  364.40  412.79  0
2017  336.19  337.25  330.42  341.35  330.20  318.41  377.94  349.00  374.41  385.71  0
2018  337.42  340.26  341.83  346.53  327.84  318.14  372.12  340.69  370.57  809.79  1
2019  332.98  337.17  328.52  343.65  327.61  320.00  366.81  345.24  353.78  368.84  0
2020  342.41  340.80  342.09  343.53  331.87  324.90  378.39  345.86  350.91  506.27  1
2021  336.46  338.45  332.45  344.43  325.70  315.56  377.32  346.68  345.48  401.63  0
2022  340.21  334.28  336.74  341.97  325.96  323.74  367.63  347.11  351.14  560.54  1
2023  335.37  341.71  338.82  337.08  330.93  316.08  383.23  349.78  373.44  469.42  1
2024  342.54  334.89  339.04  341.76  332.71  322.31  367.92  340.16  368.84  460.98  1
2025  343.18  337.99  338.51  346.31  332.62  324.32  384.84  344.60  390.01  491.99  1
2026  307.06  319.94  327.41  329.46  329.07  318.57  338.67  334.92  311.98  347.98  0
2031  317.24  334.25  334.93  345.01  332.49  323.73  381.92  346.33  369.34  1224.13  1
2032  321.21  339.50  339.75  346.23  333.91  322.90  379.28  347.33  379.67  577.10  1
2033  326.29  342.11  339.53  341.37  327.81  323.39  367.56  335.37  356.21  742.68  1
2034  323.21  341.20  339.55  340.18  331.87  318.75  379.56  349.02  359.49  383.63  0
2035  319.03  335.08  331.73  344.04  329.25  323.42  375.17  351.76  366.27  533.07  1
2041  316.49  322.50  328.63  337.25  321.46  311.96  334.62  324.20  294.92  364.10  0
2044  314.70  337.94  329.09  342.81  322.48  321.78  371.45  341.38  365.93  497.02  1
2045  323.86  343.16  335.36  348.72  331.95  321.19  374.48  342.29  366.95  374.93  0
2046  320.12  345.03  338.30  337.94  330.15  321.97  370.51  347.14  367.03  398.27  0
2047  323.32  337.74  339.72  341.63  332.44  319.82  363.11  346.70  458.61  376.58  1
2048  327.11  338.56  340.66  349.32  332.54  321.25  378.65  340.58  359.35  399.26  0
2049  321.73  334.28  336.71  341.68  330.67  321.46  374.98  348.17  370.10  666.90  1
2050  327.42  335.61  336.28  343.07  332.17  320.49  370.48  346.14  353.17  389.94  0
2051  325.42  332.48  336.85  346.04  335.34  321.35  373.52  341.28  347.52  374.17  0
2052  329.57  335.41  342.94  342.05  330.38  323.10  371.18  345.04  351.06  382.42  0
2053  324.25  333.50  333.87  344.80  329.69  325.38  372.49  346.32  355.71  373.80  0
2054  333.01  336.87  336.40  344.39  327.36  313.26  376.97  343.43  383.08  397.85  0
2055  328.33  337.02  339.97  352.59  330.66  319.58  359.82  354.24  462.38  467.75  1
2058  325.89  333.03  338.95  345.86  328.39  324.63  361.44  346.14  361.75  376.87  0
2059  324.93  335.49  343.73  339.34  323.26  317.77  359.63  345.04  352.09  375.89  0
2060  326.08  337.17  338.68  345.56  327.70  324.86  369.39  348.80  361.50  382.38  0
2061  331.07  333.97  333.09  346.55  326.38  325.05  379.05  342.43  350.15  507.41  1
2062  330.79  335.13  340.95  340.73  331.74  313.98  376.80  351.75  350.84  602.04  1
2063  329.20  334.48  336.28  344.95  329.71  327.19  365.28  340.50  368.67  378.87  0
2064  328.64  335.11  345.60  338.03  330.26  325.77  373.61  345.30  359.47  991.81  1
2065  328.63  339.29  341.67  339.71  335.46  323.70  378.80  341.82  368.05  511.68  1
2066  325.24  336.22  342.83  341.62  329.08  318.29  369.32  348.20  316.35  367.92  0
2067  332.82  336.88  341.88  344.00  332.99  318.18  382.36  345.45  374.82  939.69  1
2068  330.27  338.59  338.42  346.19  329.95  322.84  381.99  346.89  378.45  2600.16  1
2069  330.23  343.30  336.00  345.20  333.29  319.41  376.41  343.88  353.17  870.50  1
2070  327.84  340.60  333.16  350.37  325.73  324.29  366.93  341.59  362.43  541.92  1
2071  326.33  336.75  337.05  338.03  320.62  320.64  362.16  339.00  348.72  543.84  1
2072  326.40  341.95  342.50  349.42  323.93  325.75  363.28  339.64  350.90  384.15  0
2073  339.62  328.14  333.13  336.87  324.92  321.55  366.82  345.42  352.16  373.21  0
2074  327.39  332.13  337.15  342.15  334.43  316.95  363.58  336.76  334.57  383.94  0
2075  332.78  332.20  334.77  346.53  325.51  322.22  378.60  353.57  370.28  393.33  0
2076  331.62  337.38  335.68  342.67  330.69  321.04  369.90  346.61  360.86  379.74  0
2077  325.88  331.64  337.69  346.43  328.37  326.32  360.95  347.23  354.43  561.36  1
2078  335.81  335.34  340.45  349.07  325.50  321.00  371.42  343.42  358.38  643.09  1
2079  334.05  338.14  340.01  341.35  326.94  320.69  377.08  346.23  373.28  389.08  0
2080  321.84  336.51  335.97  333.32  330.70  319.31  366.96  337.19  360.94  603.49  1
2081  323.09  332.48  335.45  349.23  331.98  324.23  365.20  349.53  368.16  786.86  1
2082  334.05  332.23  337.95  342.09  330.78  322.18  377.39  345.51  353.95  450.06  1
2083  325.40  334.47  338.17  348.33  330.33  317.64  377.07  347.58  410.81  394.22  0
2084  327.81  335.96  335.91  347.67  329.02  325.67  357.52  346.12  386.10  386.07  0
2085  335.53  324.46  324.21  341.05  327.57  320.75  371.98  333.71  365.03  404.42  0
2086  336.83  332.43  329.12  352.92  330.25  322.65  371.55  337.05  359.43  392.41  0
2087  333.16  333.25  336.19  336.40  325.34  323.41  369.98  351.35  348.52  512.54  1
2088  329.49  330.09  340.27  339.37  329.85  322.02  364.53  343.54  353.65  460.28  1
2089  332.25  344.81  335.75  337.79  334.00  327.85  377.74  348.35  402.97  518.64  1
2090  329.93  341.57  341.81  338.47  334.25  323.42  374.01  337.66  371.08  619.45  1
2091  328.91  334.12  333.27  340.51  330.48  322.89  381.22  341.20  356.57  585.42  1
2092  333.67  339.85  331.91  347.76  335.49  326.06  381.91  354.32  354.85  617.53  1
2093  330.86  345.07  337.14  346.39  330.77  323.40  366.62  347.24  365.56  391.88  0
2094  334.00  339.93  337.87  341.04  330.84  327.44  377.56  352.48  365.29  549.56  1
2095  329.23  329.69  329.46  345.90  331.34  316.34  381.29  346.67  372.08  751.53  1
2096  331.55  336.48  339.98  347.48  334.74  320.28  373.16  348.84  397.98  475.91  1
2097  329.27  330.47  334.43  345.77  332.31  321.89  370.76  349.73  342.85  519.27  1
2098  330.45  337.12  336.06  339.85  324.67  319.84  367.53  345.28  366.67  572.58  1
2099  334.36  334.80  338.87  340.92  326.06  317.01  376.04  345.78  362.28  450.19  1
2100  327.20  336.66  337.46  350.54  328.81  323.45  378.89  346.89  362.83  381.37  0
2101  335.91  333.40  344.17  344.91  330.07  316.16  373.10  338.04  348.91  467.45  1
2102  331.86  336.38  332.67  342.73  330.04  320.06  372.38  348.91  357.91  574.24  1
2103  327.50  338.88  336.95  344.61  332.05  318.36  370.02  345.65  349.77  506.48  1
2104  335.32  336.48  333.35  339.64  329.30  324.29  369.18  343.06  367.44  512.07  1
2106  331.15  339.21  337.01  340.16  331.56  324.66  376.11  344.98  360.90  533.83  1
2107  330.69  338.18  337.59  344.78  329.14  324.20  365.33  349.63  371.34  523.49  1
2108  335.54  330.80  338.09  350.30  334.36  318.91  376.63  340.44  369.94  544.20  1
2109  324.94  335.32  340.26  344.02  336.07  319.43  371.36  352.03  374.69  456.79  1
2110  329.71  335.21  338.09  349.27  331.18  328.82  381.41  340.56  358.62  3163.21  1
2111  322.82  337.85  343.76  345.85  331.59  317.28  362.14  335.15  356.85  536.30  1
2112  328.06  337.30  341.14  341.21  327.76  323.82  373.29  352.02  381.34  399.54  0
2113  333.86  334.46  341.89  344.27  337.04  323.38  368.01  348.54  360.03  375.83  0
2115  272.20  281.14  253.58  295.81  280.38  247.93  261.90  272.59  224.00  285.14  1
2116  329.64  348.01  344.32  345.42  328.99  323.16  370.16  341.98  383.98  2886.71  1
2117  332.47  335.93  339.07  340.44  326.27  317.17  352.61  345.48  380.14  473.47  1
2118  333.08  326.22  336.69  343.46  327.74  320.75  370.37  344.90  345.86  471.80  1
2119  332.77  336.96  332.30  348.22  325.01  317.62  378.78  344.61  359.66  460.43  1
2120  336.05  340.43  331.67  339.47  329.35  324.57  371.52  348.77  368.60  391.03  0
2121  332.87  335.00  339.74  348.66  332.56  326.24  377.46  348.52  366.69  479.02  1
2122  338.61  324.53  337.34  340.05  329.78  318.44  365.15  332.21  456.94  2988.79  1
2123  333.82  335.46  341.09  345.86  330.84  333.18  372.57  344.23  343.39  874.01  1
2124  337.49  337.54  334.70  344.99  327.81  323.34  372.89  347.52  371.78  1075.96  1
2125  330.93  332.09  337.81  352.41  331.40  326.94  370.42  349.31  370.18  2474.72  1
2126  333.42  335.65  339.39  342.19  328.71  324.09  384.30  344.15  356.37  545.32  1
2127  333.08  339.43  340.65  349.29  331.92  323.22  369.96  340.83  350.06  391.82  0
2128  333.79  334.70  338.52  346.53  334.94  325.09  381.45  347.22  379.52  385.93  0
2129  339.34  334.08  342.38  338.15  331.91  319.15  361.42  338.57  353.41  632.17  1
2130  335.71  335.72  337.46  346.06  327.66  324.39  378.08  345.78  364.76  543.02  1
2131  333.89  340.21  336.03  345.07  327.20  324.68  375.34  341.76  372.97  556.29  1
2132  324.56  333.84  344.81  341.03  333.08  322.61  377.49  349.33  369.96  528.86  1
2133  333.38  337.32  336.95  345.10  327.19  324.83  381.11  345.34  354.84  473.20  1
2134  334.04  336.21  336.81  344.41  328.52  320.32  371.70  340.21  363.45  467.90  1
2135  333.67  338.35  343.63  342.24  333.39  319.28  372.09  342.63  353.60  523.20  1
2136  335.73  331.83  340.94  346.25  332.12  323.29  380.41  344.17  377.08  2376.61  1
2137  336.11  328.84  337.63  347.75  332.05  318.97  375.58  346.92  365.35  569.24  1
2138  331.64  328.21  340.49  345.49  336.60  323.56  370.08  340.61  365.54  399.80  0
2139  334.70  336.96  336.54  351.55  323.59  315.69  370.43  342.78  359.18  488.60  1
2140  335.49  339.36  336.50  347.62  326.22  320.18  376.91  337.71  366.84  955.15  1
2141  335.54  333.57  339.56  340.95  330.43  322.92  375.93  344.08  364.26  2827.96  1
2142  342.16  337.24  336.12  346.51  325.81  322.75  366.99  344.22  355.67  520.68  1
2143  336.75  329.74  339.30  348.87  329.51  323.45  377.44  341.16  357.56  531.90  1
2144  330.75  336.91  341.82  348.26  330.71  323.22  381.61  338.82  501.82  473.97  1
2145  331.87  336.44  338.19  344.61  333.98  321.34  380.67  349.21  372.80  632.11  1
2146  330.15  341.22  341.89  345.05  332.22  323.56  373.04  350.97  368.83  584.61  1
2147  334.04  335.72  334.80  346.93  330.24  318.24  375.97  349.07  373.39  560.98  1
2148  331.23  342.05  338.38  340.97  329.31  317.97  376.10  344.88  368.58  385.14  0
2149  332.06  337.40  338.99  349.02  332.25  321.94  378.53  344.69  373.67  497.92  1
2150  334.29  335.92  337.61  347.43  332.52  321.60  382.67  348.40  368.26  947.48  1
2151  332.32  333.96  337.09  344.85  330.08  324.12  379.48  344.67  364.40  2282.15  1
2152  332.42  329.78  340.55  338.46  329.73  318.35  370.42  344.71  347.93  450.97  1
2153  335.62  336.19  338.83  343.81  327.86  319.02  368.92  347.31  394.42  483.08  1
2154  332.44  335.55  336.02  337.94  334.48  325.67  372.21  347.29  364.22  523.08  1
2155  337.50  331.99  329.65  341.99  326.34  321.15  375.49  350.92  351.25  369.57  0
2156  338.34  338.13  333.66  348.12  325.54  324.15  375.12  344.43  367.50  384.73  0
2157  331.36  333.02  334.20  343.96  330.38  319.97  375.71  351.05  378.97  468.95  1
2158  333.60  335.71  336.96  341.20  329.00  318.20  367.25  344.51  379.64  402.82  0
2159  331.44  326.33  336.08  338.40  330.46  325.20  353.95  346.63  361.18  384.24  0
2160  336.11  336.70  337.10  337.68  335.32  325.04  377.16  345.32  368.04  2134.48  1
2161  334.58  342.61  337.04  345.09  334.22  318.08  380.11  350.26  362.85  779.86  1
2162  334.13  340.27  333.94  332.98  329.60  314.64  368.44  343.40  353.88  379.13  0
2163  337.53  339.77  335.57  344.24  328.99  322.36  368.22  350.44  352.55  480.95  1
2164  334.28  331.95  331.52  344.09  331.89  318.64  370.50  348.64  355.12  367.50  0
2165  336.56  341.35  339.86  344.87  332.33  317.26  365.76  352.45  374.78  392.62  0
2166  336.32  335.10  336.70  348.93  332.35  325.16  369.23  343.71  358.20  858.21  1
2167  336.59  336.63  337.04  339.16  333.10  322.89  369.15  352.74  373.02  993.68  1
2168  330.46  335.43  340.79  348.89  330.42  321.99  372.88  347.84  355.38  400.78  0
2169  337.16  333.74  346.07  337.25  333.73  315.78  372.00  342.44  347.05  501.39  1
2170  333.63  337.70  342.97  340.80  330.30  319.53  374.16  344.07  357.19  500.83  1
2171  329.35  337.23  339.37  337.15  330.42  328.79  373.24  341.98  341.47  402.37  0
2174  335.76  337.32  337.39  340.91  330.40  317.00  377.49  345.07  358.42  514.08  1
2175  330.51  338.34  339.45  346.45  332.17  319.33  381.47  354.14  369.03  390.03  0
2176  338.34  337.61  343.24  344.53  328.39  322.04  376.41  349.67  337.64  370.43  0
2177  337.51  337.88  338.79  344.45  327.59  325.33  361.54  343.03  353.30  489.98  1
2178  330.97  342.69  338.25  350.73  326.30  320.33  374.17  346.01  355.39  382.54  0
2179  328.37  342.75  338.20  338.06  328.01  323.18  375.54  342.72  368.68  662.68  1
2180  339.18  335.05  332.38  334.14  330.04  317.93  368.26  348.45  368.78  510.18  1
2181  333.54  333.20  339.86  339.67  330.32  323.15  369.27  345.71  368.95  481.71  1
2182  333.49  333.76  336.65  344.67  333.79  322.35  379.67  342.72  358.95  539.50  1
2183  331.54  343.42  344.50  338.95  330.02  325.29  379.54  346.62  371.50  781.93  1
2184  334.73  331.76  337.26  345.68  328.50  314.49  372.28  349.79  367.74  1351.20  1
2185  332.37  333.36  334.18  342.01  328.00  322.99  378.52  345.02  375.15  387.13  0
2186  333.73  336.72  335.97  345.30  330.61  320.66  375.17  348.02  336.60  996.41  1
2187  334.87  342.58  341.67  339.43  328.34  329.06  382.17  352.70  367.00  466.62  1
2188  331.70  345.63  340.01  342.00  331.18  317.46  361.03  342.98  357.38  474.66  1
2189  330.36  334.20  341.14  350.29  330.35  322.25  373.36  344.02  370.45  1597.87  1
2190  334.65  340.27  341.13  342.07  332.15  323.83  378.43  343.05  364.75  687.57  1
2191  338.64  336.70  332.54  343.20  329.31  323.12  361.59  343.95  358.82  629.52  1
2192  338.25  334.16  332.27  341.66  330.11  315.54  373.85  343.25  363.37  545.91  1
2193  344.02  334.97  333.41  347.61  328.36  324.96  384.60  349.31  349.76  733.90  1
2194  333.96  340.12  333.88  342.94  328.09  314.66  375.21  350.25  390.90  371.33  0
2195  338.37  330.34  333.87  351.38  324.47  318.61  373.17  342.78  364.99  399.95  0
2196  330.01  336.76  338.47  333.57  328.86  321.81  367.24  343.69  358.09  389.48  0
2197  333.61  335.23  334.27  347.46  326.13  334.76  361.84  336.78  344.64  340.23  0
2198  333.24  331.60  335.27  344.25  327.36  315.58  373.43  342.74  374.17  646.20  1
2199  333.40  332.31  339.62  346.95  331.08  322.88  375.63  342.12  353.75  376.23  0
2200  334.35  334.16  339.76  348.71  332.53  323.03  368.23  345.30  356.64  589.26  1
2201  335.44  337.65  333.55  339.18  329.45  318.97  375.27  346.61  351.31  375.63  0
2202  329.82  331.84  340.60  339.75  332.54  324.74  367.83  340.54  355.00  461.01  1
2203  332.75  337.13  339.39  344.14  330.44  318.50  370.12  342.99  357.37  503.22  1
2204  335.33  336.41  340.45  348.93  330.39  321.79  377.79  348.28  469.75  578.86  1
2205  333.27  336.74  337.16  344.10  331.93  321.73  382.05  349.87  364.60  502.68  1
2206  338.31  340.12  335.51  343.64  332.55  320.06  370.32  340.53  348.52  466.23  1
2207  329.17  330.30  335.74  346.47  330.97  326.22  375.20  346.72  365.71  699.59  1
2208  333.38  338.30  332.86  348.39  330.82  321.42  372.58  348.03  373.71  459.52  1
2209  340.89  336.91  340.91  343.66  330.11  315.28  372.16  346.24  363.39  378.03  0
2210  335.05  332.39  339.31  346.64  332.41  318.17  382.83  353.09  371.63  1025.59  1
2211  330.61  333.80  336.71  341.20  333.83  322.91  369.03  348.04  350.95  2650.96  1
2212  335.90  345.21  344.00  345.56  336.60  317.30  363.04  342.86  293.59  548.31  1
2213  335.71  338.19  333.68  341.00  334.55  316.92  377.26  346.86  681.99  617.71  1
2214  335.84  337.22  339.26  340.60  329.45  323.02  374.84  350.47  365.09  399.41  0
2215  337.42  334.01  336.74  350.94  333.35  319.09  370.67  340.25  351.35  497.26  1
2216  339.27  331.96  337.17  344.48  334.39  319.94  373.16  344.04  340.51  469.95  1
2218  331.29  335.33  339.39  342.56  329.38  322.57  375.05  350.06  355.80  545.95  1
2219  331.19  331.86  331.77  339.03  330.26  315.64  372.53  337.26  361.60  386.51  0
2220  336.13  329.85  335.26  349.62  328.17  321.34  375.18  350.36  365.93  452.87  1
2221  331.62  335.55  330.21  341.35  328.84  319.29  374.86  341.38  361.05  381.69  0
2222  335.84  340.10  337.40  335.96  331.79  322.89  384.45  347.26  359.29  570.37  1
2223  339.64  337.73  338.33  339.27  335.39  320.30  377.18  340.08  371.97  479.57  1
2224  333.63  336.31  339.83  341.12  330.00  317.02  370.30  340.12  354.56  394.05  0
2225  340.51  335.60  337.82  345.81  331.41  319.60  363.68  340.57  375.58  397.99  0
2226  332.27  337.96  336.75  343.65  330.12  325.66  372.94  345.60  364.60  390.86  0
2227  331.48  335.08  333.41  345.01  330.06  324.33  380.66  339.01  363.88  483.01  1
2228  335.87  331.27  333.62  348.43  330.73  321.27  376.63  347.80  365.03  540.29  1
2229  333.43  337.22  336.45  345.34  334.52  320.32  373.90  343.86  366.42  577.15  1
2230  333.19  333.46  339.01  335.92  328.52  324.71  369.09  345.97  358.77  454.14  1
2232  335.08  335.59  335.96  338.77  331.38  319.62  373.40  347.88  524.42  514.25  1
2233  335.73  332.43  336.72  350.50  331.67  310.15  369.67  344.25  357.67  634.33  1
2234  331.53  335.37  336.42  340.45  327.93  322.41  370.08  338.73  347.21  390.08  0
2235  332.03  335.39  334.39  340.42  334.38  317.51  377.73  343.44  370.97  466.92  1
2236  336.37  336.36  333.85  345.56  329.02  323.03  372.81  342.51  357.56  526.37  1
2237  337.68  338.37  334.33  345.10  329.69  322.91  371.28  343.71  355.31  453.43  1
2238  335.80  340.89  336.59  341.57  328.79  316.18  366.15  343.31  352.78  370.20  0
2240  343.46  344.90  336.04  346.05  328.08  325.71  368.84  355.41  502.42  674.70  1
2241  272.64  252.32  248.90  248.34  289.37  266.27  257.98  241.29  253.65  249.79  1
2242  337.78  331.24  339.44  344.01  332.07  318.11  368.93  342.81  365.59  517.79  1
2243  338.84  336.50  341.56  342.45  326.25  319.18  371.22  349.93  365.03  385.78  0
2244  331.36  328.67  339.14  339.75  334.39  324.71  379.37  346.71  363.92  490.06  1
2245  333.93  331.79  335.40  340.60  328.79  320.78  360.09  347.87  356.46  516.33  1
2246  336.76  338.32  329.11  345.93  329.08  321.87  360.33  341.44  356.54  453.61  1
2247  337.59  332.10  341.98  345.21  329.57  325.85  355.75  349.32  381.69  381.40  1
2248  337.67  332.89  341.83  339.74  327.29  320.86  379.30  345.73  367.55  380.88  0
2249  341.59  336.85  338.32  342.47  328.29  316.15  373.87  349.90  369.45  421.76  0
2250  336.85  339.22  335.63  340.48  333.33  322.08  373.91  346.82  365.73  409.00  0
2251  332.29  332.34  335.91  342.23  334.55  317.43  373.55  340.73  364.18  487.49  1
2252  334.46  330.93  339.01  344.92  330.25  320.19  367.96  340.48  493.28  382.75  1
2253  335.02  336.06  341.99  342.34  329.88  317.78  370.92  342.06  361.95  395.13  0
2254  337.35  334.09  349.37  347.33  336.81  322.65  385.38  335.65  460.35  3034.06  1
2255  340.53  335.95  343.49  336.04  329.48  315.80  370.01  335.22  375.76  393.32  0
2257  338.98  328.49  344.08  343.94  330.59  324.82  368.89  342.42  366.06  542.39  1
2258  336.50  332.74  340.60  343.34  332.39  319.40  375.90  346.97  353.89  2623.35  1
2259  343.48  340.07  344.51  337.52  331.33  317.71  373.07  350.16  378.01  399.53  0
2260  334.84  336.88  339.17  343.93  324.61  320.55  369.52  347.27  370.28  618.33  1
2261  334.84  337.17  336.70  346.45  329.83  321.91  374.20  343.13  393.44  371.54  0
2262  335.12  335.12  337.89  336.97  329.37  320.67  374.88  350.36  345.04  543.59  1
2263  330.88  341.04  335.61  341.23  332.26  322.53  381.13  344.76  362.98  839.63  1
2264  261.22  258.68  239.28  269.93  257.77  274.01  219.25  281.30  286.26  268.16  1
2265  332.22  332.06  334.56  343.35  330.42  321.23  376.34  343.15  374.55  388.04  0
2266  335.92  336.82  339.84  346.21  330.47  318.51  378.22  341.84  364.65  521.09  1
2267  333.84  336.07  334.26  341.47  331.02  318.28  376.10  343.26  362.31  615.65  1
2268  332.97  342.28  335.42  351.07  329.89  323.86  375.97  344.31  463.39  486.29  1
2269  334.99  339.03  336.39  343.58  329.22  323.00  375.36  347.51  368.21  483.38  1
2270  343.78  334.19  334.70  344.93  329.63  320.05  375.62  348.60  538.67  456.58  1
2272  332.06  333.32  336.44  342.34  328.68  317.05  370.89  344.45  364.26  964.71  1
2273  332.69  336.06  337.53  342.74  329.71  325.26  379.51  346.83  369.32  463.55  1
2274  331.98  336.95  334.96  346.07  323.87  320.86  372.21  346.03  355.49  604.36  1
2275  335.67  336.65  334.88  343.56  337.04  317.58  378.12  345.58  364.01  627.97  1
2276  335.10  337.06  341.01  345.38  331.73  323.42  379.39  347.67  362.68  405.97  0
2277  335.23  336.23  335.86  345.50  328.18  320.84  371.88  347.38  365.65  379.74  0
2278  335.67  345.36  332.58  345.51  329.93  326.38  375.81  347.43  361.25  455.41  1
2279  338.55  331.23  328.94  345.61  329.77  320.91  371.01  345.37  364.09  389.95  0
2280  333.95  344.24  333.03  338.00  327.81  318.99  369.48  347.04  478.22  1399.22  1
2281  342.53  331.41  338.30  337.91  334.52  321.56  371.37  343.43  367.96  496.69  1
2282  334.57  333.09  336.15  344.85  324.98  322.65  374.15  355.60  345.33  383.30  0
2283  336.43  333.75  340.00  342.34  326.17  327.51  373.89  340.57  361.63  451.56  1
2284  334.96  335.37  331.87  346.19  334.10  316.76  371.43  335.42  345.80  383.72  0
2285  332.33  339.99  339.88  344.38  324.10  325.07  371.73  348.19  355.36  657.25  1
2286  341.84  333.50  336.62  340.54  328.95  327.13  376.30  344.40  366.96  692.66  1
2287  341.82  330.87  339.09  341.09  327.18  316.03  376.42  341.48  388.85  389.77  0
2288  337.69  336.79  337.19  339.53  331.53  315.91  357.25  336.73  372.07  373.26  0
2289  335.95  338.75  332.09  345.18  333.18  322.47  371.90  344.01  357.55  613.10  1
2290  337.35  340.29  336.47  346.44  328.38  313.91  364.01  346.23  352.53  541.97  1
2321  281.13  282.95  193.24  256.74  272.23  249.77  277.40  253.81  286.49  247.86  1
2324  328.30  314.45  307.40  315.55  310.76  302.10  315.98  319.75  318.64  335.90  0
2325  320.04  307.96  316.18  322.25  315.85  306.01  309.26  316.62  307.91  302.41  0
2326  330.39  308.73  308.83  313.93  313.44  319.08  318.38  306.69  322.57  326.93  0
2327  330.77  312.22  310.64  314.26  313.02  310.12  322.91  319.98  317.10  322.98  0
2328  330.64  299.82  306.38  307.62  312.94  306.26  304.52  311.67  316.41  313.13  0
2329  325.01  311.02  308.18  304.79  306.22  303.36  315.20  318.56  309.45  324.23  0
2330  326.99  306.96  303.45  310.36  311.62  299.72  315.54  314.06  318.97  320.42  0
2331  315.97  310.54  310.74  309.99  312.75  306.20  313.26  320.10  313.92  321.51  0
2332  321.59  309.13  306.20  312.43  311.77  304.83  316.97  310.51  300.22  309.15  0
2333  325.19  306.81  311.34  311.45  313.04  310.02  315.34  308.02  310.80  315.12  0
2334  328.85  306.85  307.78  310.12  309.46  300.81  317.30  315.00  309.18  326.91  0
2335  316.78  297.14  300.44  290.01  304.78  297.89  302.02  301.95  311.86  308.31  0
2336  316.51  309.12  301.72  309.75  306.79  308.74  315.01  306.19  298.24  306.43  0
2337  318.30  307.67  301.07  316.32  306.74  306.06  312.87  311.65  312.14  311.51  0
2338  321.22  313.61  315.28  295.89  305.02  300.49  312.74  304.37  308.28  306.84  0
2339  327.27  303.14  305.23  302.59  303.59  300.53  314.72  303.98  307.42  311.12  0
2340  333.07  301.27  305.67  311.40  309.15  303.11  321.95  305.81  304.18  319.70  0
2341  320.79  296.49  290.78  301.57  305.19  301.43  285.84  296.63  304.10  339.01  0
2342  314.36  291.07  294.46  294.45  303.61  305.16  326.64  310.09  301.39  290.09  0
2343  308.23  293.31  283.51  292.67  310.13  301.96  289.31  307.26  310.57  300.96  0
2344  332.48  316.40  309.19  332.65  322.43  319.76  330.17  323.91  312.71  166.90  1
2345  320.41  294.45  303.53  293.96  300.67  297.42  304.09  296.04  289.91  295.14  0
2346  298.73  289.54  297.28  296.36  307.80  287.18  305.68  297.91  293.16  292.15  0
2347  323.42  302.33  299.44  296.68  301.87  302.83  295.89  300.52  305.04  304.17  0
2348  321.66  315.56  286.19  295.70  291.27  296.57  307.84  298.20  293.11  306.91  0
2349  305.68  295.39  290.78  307.96  304.89  302.56  296.71  286.53  316.40  304.45  0
2350  319.65  297.86  292.52  299.28  301.47  300.61  302.30  306.02  314.69  297.63  0
2351  315.60  294.29  302.81  299.55  311.22  302.70  304.40  300.41  309.78  308.25  0
2352  310.18  313.27  291.00  297.77  296.85  293.46  303.26  298.22  298.98  301.18  0
2354  314.33  286.63  289.02  291.78  295.22  294.50  312.23  305.98  296.02  310.59  0
2355  317.45  297.42  297.44  293.34  298.98  290.81  309.78  293.60  308.45  287.60  0
2356  360.70  310.23  308.52  319.29  315.62  314.64  305.06  320.87  328.44  319.61  0
2357  302.88  287.65  288.94  288.61  297.32  289.50  291.59  294.46  297.07  294.31  0
2358  289.97  280.54  282.35  277.81  286.43  282.46  288.92  289.29  295.12  288.47  0
2359  337.63  331.82  334.97  346.23  328.04  315.51  378.44  344.19  369.48  785.21  1
2360  332.55  320.18  313.99  319.24  315.21  302.66  319.04  318.10  311.64  317.98  0
2361  328.10  319.33  314.78  323.52  313.41  307.49  323.21  325.02  316.04  330.78  0
2362  326.70  311.31  310.46  312.43  311.94  306.30  316.15  318.68  310.80  330.70  0
2363  325.00  312.04  313.81  313.31  312.78  305.64  314.58  319.10  310.68  334.38  0
2364  329.04  302.19  313.02  310.60  314.05  302.55  317.86  313.41  313.80  315.18  0
2365  325.54  304.35  312.27  309.89  308.65  302.07  321.49  311.71  311.06  318.64  0
2366  321.23  306.87  309.98  310.53  313.54  308.14  314.05  310.95  315.74  324.83  0
2367  321.24  313.53  308.02  311.43  312.96  304.12  314.72  317.98  321.45  317.47  0
2368  321.81  294.93  309.45  308.63  305.91  310.15  318.35  309.39  310.72  310.50  0
2369  332.79  306.76  311.05  309.97  310.46  299.19  302.90  310.70  300.71  312.87  0
2370  328.20  313.32  307.21  304.45  306.85  303.96  309.41  313.25  308.28  316.33  0
2371  322.08  308.04  308.31  306.62  305.63  301.47  316.44  309.04  312.31  319.09  0
2372  319.87  294.89  310.82  312.58  300.12  308.71  306.99  313.69  304.89  316.12  0
2373  328.05  315.42  303.75  303.51  307.14  305.03  307.04  313.18  307.35  318.47  0
2374  322.76  310.92  323.22  310.54  315.54  304.54  314.92  313.60  312.46  315.06  0
