nrun  S2L1    S2L2    S2L3    S2L4    S2L5    S2L6    S2L7    S2L8    S2L9    S2L10   S2L11   S2L12   S2L13   S2L14   S2L15   S2L16   flag
2017  332.20  320.76  309.23  304.12  297.74  293.91  289.08  289.13  255.32  299.78  284.95  301.70  295.72  289.41  292.06  241.19  1
2018  323.79  318.43  306.96  303.51  307.75  294.10  292.51  289.01  249.29  297.46  284.38  298.29  297.56  287.65  289.86  262.88  1
2019  339.71  322.36  309.80  303.13  297.09  297.24  291.50  290.35  250.60  297.65  285.00  299.75  297.77  295.55  295.24  293.31  0
2020  335.01  316.44  306.88  299.86  300.06  299.04  289.55  291.65  249.90  296.37  278.39  294.93  296.25  280.20  295.01  263.60  1
2021  328.52  320.37  307.39  299.72  303.07  299.99  288.81  281.58  256.29  297.49  285.51  299.47  296.99  291.47  295.06  277.38  0
2022  342.42  322.39  309.68  299.27  302.04  300.20  292.72  293.39  257.65  301.24  284.06  304.00  301.57  295.44  300.70  299.71  0
2023  338.59  332.70  308.72  312.25  301.44  307.15  293.35  289.78  256.97  304.16  290.89  305.70  297.01  291.72  299.37  210.87  0
2024  331.69  319.80  300.85  309.82  305.27  292.36  292.58  289.52  258.26  299.67  286.96  300.07  291.77  285.27  297.42  301.34  0
2025  271.98  307.24  305.42  296.04  304.34  299.19  291.42  288.07  254.40  298.95  282.49  296.78  294.66  283.59  287.49  243.50  1
2026  348.68  338.22  331.49  325.76  324.67  319.76  318.29  310.97  281.73  322.24  309.89  327.85  325.49  333.96  344.55  321.61  0
2031  237.37  285.29  294.67  293.93  296.64  291.71  289.29  288.68  256.50  294.49  281.29  297.11  291.45  283.43  291.55  224.24  1
2032  249.39  273.19  284.45  297.45  296.62  292.03  286.14  282.64  252.62  293.50  279.30  291.56  290.25  284.10  292.05  245.48  1
2033  343.08  327.75  323.74  313.31  301.09  306.54  306.98  299.89  258.88  310.63  287.62  302.70  304.01  297.42  313.06  304.93  0
2034  333.03  319.35  300.62  304.54  297.14  304.10  294.49  284.96  256.35  294.17  282.01  296.92  304.79  291.63  296.27  282.18  0
2035  334.63  322.34  309.77  309.19  294.35  306.79  292.24  300.51  261.47  300.87  283.49  308.33  295.38  296.05  295.72  272.73  0
2041  360.00  343.25  325.57  321.60  318.11  318.26  312.73  306.45  280.14  322.52  315.05  321.80  335.02  314.48  333.40  324.67  0
2044  347.18  328.09  320.01  312.79  310.39  307.96  299.69  307.45  268.46  310.49  299.11  314.07  312.38  303.90  306.87  294.72  0
2045  336.46  327.51  303.88  312.59  299.58  308.98  292.97  291.04  248.90  304.40  283.45  295.47  292.31  284.12  301.91  276.88  1
2046  336.53  320.15  306.35  302.73  299.58  302.47  292.18  286.95  255.62  299.97  273.74  301.48  296.49  285.42  288.59  273.23  0
2047  340.12  314.78  303.91  306.70  291.04  299.28  293.72  285.78  251.20  293.33  282.72  295.29  292.95  291.94  283.44  261.84  0
2048  328.36  316.99  301.09  297.03  292.04  301.90  284.86  291.68  250.28  300.68  280.87  292.45  291.00  288.02  288.54  301.94  0
2049  331.52  321.99  310.77  301.61  297.34  300.95  288.02  289.45  250.48  300.10  285.04  292.62  294.68  290.32  293.20  216.36  1
2050  343.06  311.04  311.72  304.91  301.71  300.63  289.33  291.43  257.05  300.41  288.10  296.49  294.72  294.63  295.49  286.55  0
2051  336.92  329.13  307.81  312.02  302.99  299.45  294.90  291.36  250.12  303.83  288.07  295.80  297.19  296.10  288.45  274.65  0
2052  334.54  328.59  322.62  308.50  298.33  309.78  294.33  301.21  258.84  306.37  288.18  306.69  297.89  297.29  296.85  286.47  0
2053  346.98  325.63  306.66  301.32  301.36  301.69  296.49  290.67  260.06  310.96  288.61  302.85  300.80  294.92  295.36  300.59  0
2054  344.72  317.68  311.60  310.04  303.99  294.68  290.14  285.85  147.70  303.17  279.90  303.07  304.18  289.01  299.46  256.15  1
2055  338.44  324.08  311.38  294.10  298.45  302.68  295.24  289.14  242.12  304.23  287.53  297.73  301.63  292.85  298.99  296.21  0
2058  331.24  329.94  318.32  308.37  304.99  304.25  300.09  291.24  259.94  303.68  291.07  299.09  304.67  297.84  305.50  274.41  0
2059  347.46  328.52  315.78  315.50  313.36  314.67  304.03  294.98  262.81  303.66  297.32  303.39  304.77  306.10  314.57  310.87  0
2060  349.76  321.66  313.91  311.18  303.67  305.49  297.36  294.89  262.82  302.47  288.26  303.34  299.36  296.94  298.98  296.74  0
2061  328.40  321.21  318.08  307.15  301.93  303.97  298.80  292.33  260.41  303.75  286.96  304.17  304.62  286.69  286.62  264.47  0
2062  345.63  320.09  307.82  304.11  299.76  299.78  292.75  290.55  256.00  298.22  283.70  300.36  301.59  294.62  296.95  268.88  0
2063  334.69  313.28  310.25  306.12  299.45  301.50  290.18  291.01  257.63  301.17  281.54  305.69  303.21  294.47  289.43  246.68  1
2064  326.11  313.75  307.32  308.11  303.29  299.50  291.93  291.78  195.95  299.87  286.03  294.81  304.78  279.87  299.69  297.58  1
2065  322.10  319.93  306.58  304.42  296.92  303.84  296.93  282.94  187.35  303.71  284.75  296.29  295.61  288.26  295.19  285.24  1
2066  328.34  310.40  298.26  304.50  295.94  292.96  289.44  287.34  246.81  303.11  279.64  297.20  286.90  288.14  292.61  228.10  0
2067  256.25  301.80  295.48  295.74  301.76  292.28  291.40  286.17  256.50  294.28  278.60  295.16  290.74  284.12  287.22  243.40  1
2068  294.58  275.66  288.54  295.39  293.43  288.31  287.56  287.20  252.99  297.75  282.31  294.72  288.37  286.04  295.83  227.30  1
2069  329.60  324.50  300.71  308.14  305.22  307.93  283.77  294.53  253.82  296.68  283.04  307.32  299.93  289.45  296.42  233.92  1
2070  332.12  333.15  306.95  306.12  301.94  300.44  296.45  288.77  257.85  296.57  287.97  300.77  298.41  288.95  297.72  263.45  0
2071  347.90  336.94  329.21  319.68  309.25  315.43  299.83  301.10  264.02  309.03  294.53  315.28  305.41  302.29  308.13  299.96  0
2072  348.38  333.88  317.44  309.17  306.51  309.17  294.24  293.22  264.67  306.99  293.08  306.75  303.58  299.69  305.68  295.60  0
2073  350.28  331.07  321.34  320.41  307.77  310.24  301.21  294.41  261.65  310.55  294.77  308.83  306.86  300.70  306.94  301.05  0
2074  333.21  328.36  320.59  311.90  300.91  302.09  299.75  293.00  267.89  300.59  286.85  302.04  299.69  292.74  310.58  291.66  0
2075  329.63  325.34  306.85  304.71  292.62  296.39  293.67  285.03  257.28  299.32  284.58  296.31  295.47  292.18  293.84  255.92  0
2076  338.94  310.93  306.65  300.62  304.47  294.27  290.51  286.29  252.54  299.92  283.60  297.68  296.56  287.83  297.06  257.36  1
2077  335.46  328.18  304.98  307.45  296.19  301.48  288.76  295.67  256.20  299.06  283.07  296.91  295.39  288.99  292.34  260.92  0
2078  337.19  317.09  298.94  305.44  301.33  301.45  294.82  292.50  258.55  300.09  278.44  298.98  299.01  295.35  301.87  252.45  1
2079  319.22  320.76  309.99  297.12  294.39  298.04  288.23  291.32  253.89  298.60  279.50  298.45  297.74  288.40  292.90  277.29  0
2080  351.79  323.42  315.00  315.74  313.23  309.48  298.80  296.67  270.05  313.08  293.20  307.39  311.19  305.19  301.36  280.13  0
2081  335.48  331.94  310.20  309.82  296.67  297.68  295.83  288.99  164.05  299.99  286.88  305.23  292.25  290.87  287.22  269.87  1
2082  344.34  326.37  305.44  303.63  303.69  303.24  292.02  283.62  264.17  305.63  284.02  305.09  298.22  297.90  300.80  220.38  1
2083  334.21  320.28  316.63  302.48  296.48  296.43  290.96  288.52  256.34  296.97  282.75  307.21  303.20  287.55  290.87  290.88  0
2084  329.79  322.51  306.96  307.26  309.12  305.34  292.82  289.16  245.05  299.42  282.83  301.16  303.28  296.34  302.59  250.42  1
2085  339.32  313.86  319.73  320.62  304.81  309.12  294.66  296.45  261.83  305.80  290.52  309.47  308.21  303.08  307.56  332.32  0
2086  325.98  320.88  304.73  307.25  291.13  300.88  294.68  282.44  250.91  303.43  273.63  294.63  295.31  282.67  301.38  279.63  1
2087  347.06  330.15  321.73  315.31  303.24  308.05  296.55  298.01  258.16  306.90  297.05  305.19  303.23  299.23  305.58  278.52  0
2088  339.86  326.93  312.56  301.80  297.52  301.09  295.50  288.54  254.45  298.20  280.62  297.59  302.63  287.27  300.51  259.58  1
2089  348.40  329.22  296.99  303.01  300.78  297.02  285.00  286.73  251.47  307.03  275.30  298.30  298.62  274.24  292.26  270.64  0
2090  328.20  324.34  316.41  305.75  300.75  298.45  288.28  293.29  258.93  305.62  284.48  304.89  301.47  294.93  309.91  266.45  0
2091  336.86  317.65  305.60  309.98  298.93  301.28  293.85  286.38  255.95  295.50  284.90  294.85  298.06  290.09  291.30  230.61  1
2092  325.29  315.44  305.72  304.10  290.39  299.56  287.45  286.54  256.68  300.60  283.02  301.22  294.51  290.36  284.64  292.73  0
2093  335.66  327.59  315.76  311.39  303.13  302.47  295.00  295.39  262.87  303.32  288.33  299.15  299.89  295.90  292.24  278.44  0
2094  353.00  326.09  302.69  313.65  305.30  304.59  292.22  291.06  258.50  295.17  287.24  299.46  296.52  286.84  288.19  232.91  0
2095  338.78  332.23  317.15  305.00  303.50  311.55  295.30  299.28  254.99  304.58  282.19  307.01  299.66  287.68  295.31  288.52  0
2096  346.40  323.26  314.87  311.29  310.35  305.52  306.68  300.54  262.64  306.88  286.55  308.89  299.53  295.35  301.45  295.15  0
2097  335.37  318.40  309.74  303.40  300.30  298.57  294.23  292.51  262.25  304.05  285.99  305.85  300.35  295.30  302.21  295.34  0
2098  340.82  323.71  309.74  311.33  294.62  293.68  298.48  289.37  257.96  301.50  290.11  300.46  297.73  294.43  298.67  292.35  0
2099  336.03  317.63  306.53  305.42  300.42  300.46  287.86  291.88  255.69  298.42  283.83  297.89  292.23  286.49  295.45  286.32  0
2100  337.06  312.47  318.23  303.93  295.05  302.20  292.16  294.79  250.58  298.11  284.69  300.30  298.36  287.84  297.91  252.46  0
2101  345.29  319.98  315.86  305.70  295.88  303.27  296.92  292.84  253.36  298.51  284.30  305.38  301.61  293.11  292.81  262.43  0
2102  334.48  320.07  306.76  307.62  300.88  296.40  292.54  288.05  255.40  299.34  286.83  300.35  292.83  285.26  293.71  208.48  0
2103  331.26  319.74  307.06  304.70  297.30  302.26  288.93  291.51  249.86  298.69  282.96  297.83  294.24  284.08  291.76  272.76  0
2104  321.13  320.91  307.03  304.42  287.72  300.96  287.48  287.73  254.39  300.26  279.78  295.55  290.08  290.34  295.34  276.06  0
2106  337.63  324.06  305.49  309.11  299.46  298.13  284.98  284.53  254.22  298.72  288.82  300.54  292.27  289.92  289.00  247.93  0
2107  331.07  320.80  299.38  305.52  298.17  299.63  289.13  294.53  259.99  302.85  282.70  299.55  302.30  291.28  303.15  283.44  0
2108  342.50  318.07  307.65  311.47  305.37  301.33  295.94  292.91  261.71  308.30  285.28  303.96  296.71  296.93  291.50  309.77  0
2109  335.61  317.00  307.80  302.57  301.81  301.71  286.96  287.88  249.89  301.38  281.27  297.60  295.93  287.44  293.82  249.39  1
2110  337.89  339.79  308.91  308.31  298.43  300.78  300.10  289.01  256.29  305.40  280.11  302.82  292.66  293.42  290.28  311.13  0
2111  335.06  316.20  306.90  310.02  298.49  305.88  296.16  297.04  258.31  305.94  298.43  296.68  292.82  295.37  282.89  284.39  0
2112  307.89  307.59  296.24  299.78  293.40  297.30  292.00  288.81  256.41  299.48  283.78  302.62  296.58  286.63  283.94  246.77  1
2113  348.98  327.70  322.43  313.31  298.71  308.41  303.34  298.45  256.41  308.16  290.14  315.21  311.01  289.75  309.25  293.76  0
2116  333.82  328.32  323.33  313.32  300.20  305.34  296.97  287.71  254.59  302.15  284.59  305.83  304.60  293.75  305.71  299.72  0
2117  339.87  324.77  312.58  312.09  302.13  301.64  297.39  289.32  265.00  296.22  291.05  301.27  298.07  295.40  307.81  266.28  1
2118  344.66  332.71  323.69  308.16  309.97  307.96  296.77  297.17  261.10  307.34  287.69  301.43  309.54  292.94  302.14  286.32  0
2119  338.28  323.09  305.36  304.57  301.35  308.56  292.14  292.29  255.20  302.63  294.09  300.18  298.29  288.92  299.97  234.16  1
2120  341.74  323.45  307.63  307.68  304.26  303.06  292.84  299.01  250.27  306.56  276.48  303.26  296.25  289.62  297.40  271.46  1
2121  316.99  314.66  300.73  293.06  298.43  298.44  284.10  283.01  247.04  293.70  278.84  298.96  293.50  289.55  288.58  253.44  0
2122  333.74  329.02  317.58  301.88  297.11  296.88  288.72  285.39  266.62  300.31  284.39  298.65  297.00  280.06  297.39  204.99  0
2123  335.06  316.80  314.52  308.34  299.06  295.94  289.17  285.45  257.59  300.40  280.19  297.51  299.54  290.07  283.89  268.40  0
2124  327.73  320.98  304.14  301.03  292.18  296.71  291.77  286.05  251.75  300.42  283.72  299.03  295.18  288.77  292.35  273.38  1
2125  331.35  315.55  296.32  297.35  295.15  297.55  287.79  288.61  246.42  305.83  279.33  295.84  295.82  281.13  295.77  211.00  1
2126  332.08  320.10  307.70  300.16  295.75  302.85  292.84  291.50  253.56  300.39  283.82  299.93  297.06  292.08  292.90  275.44  0
2127  331.91  313.81  315.75  304.53  301.27  303.88  295.08  288.97  253.67  299.91  287.19  294.00  296.53  289.70  297.62  305.08  0
2128  332.17  314.44  310.78  301.95  299.60  297.64  288.73  286.61  251.42  297.94  290.14  294.36  295.75  293.15  295.89  234.17  0
2129  343.36  321.91  308.68  308.09  302.42  307.10  292.32  288.84  258.41  309.84  285.21  303.22  297.98  298.75  308.21  297.22  0
2130  340.66  323.53  311.97  301.45  301.55  304.47  285.92  290.76  260.30  302.42  286.34  302.79  295.76  294.73  292.19  244.55  1
2131  329.72  316.00  309.41  303.39  298.41  302.45  298.42  292.23  257.36  303.73  288.49  296.79  298.68  292.91  294.74  279.54  0
2132  334.85  322.65  310.06  311.96  308.24  299.80  301.69  291.83  252.76  303.80  284.93  303.12  298.37  285.49  287.27  278.79  0
2133  345.20  332.67  312.56  311.72  297.75  299.63  288.40  296.53  260.56  300.20  290.10  300.62  299.39  290.29  293.00  205.41  1
2134  331.41  319.89  308.65  303.27  303.35  292.20  290.05  281.98  262.25  302.43  281.41  300.52  294.45  289.15  291.66  255.83  0
2135  340.20  320.03  313.06  300.47  293.66  297.04  285.12  290.49  242.94  296.48  282.45  295.00  295.65  284.07  287.14  248.81  0
2136  326.57  323.12  300.78  300.68  293.29  299.02  291.56  286.19  254.72  299.31  280.56  298.29  299.47  282.77  291.65  226.50  0
2137  332.60  309.03  302.73  298.50  298.10  303.30  287.79  292.51  256.18  304.36  280.65  294.72  295.31  290.67  291.20  273.25  1
2138  338.20  321.34  311.82  300.07  300.56  298.57  294.67  291.22  256.22  305.41  283.98  302.82  297.63  283.54  296.38  289.28  0
2139  327.91  312.71  305.99  304.58  299.38  301.62  293.26  286.58  263.84  301.65  279.83  302.00  291.46  283.03  294.66  220.31  0
2140  324.61  314.58  305.48  307.51  297.32  298.63  292.52  292.07  256.90  302.14  286.62  303.09  303.42  291.26  292.27  286.53  0
2141  339.09  324.87  302.54  303.86  313.39  300.82  286.59  288.79  257.26  296.17  285.37  303.02  299.92  291.26  297.91  217.37  1
2142  329.62  319.37  302.73  302.18  302.88  302.82  294.14  292.51  262.21  298.41  284.29  299.65  299.53  288.97  289.38  265.61  1
2143  325.08  324.34  311.60  298.96  302.81  306.23  296.56  292.34  245.09  296.29  280.34  302.69  295.84  289.93  299.29  277.89  1
2144  333.64  320.92  310.13  304.68  292.64  302.10  294.72  289.12  251.24  295.32  276.59  298.98  299.38  286.26  304.08  256.78  0
2145  325.09  321.43  305.99  305.74  293.35  299.85  290.59  292.70  250.55  301.91  281.16  300.67  294.76  284.50  290.44  254.94  0
2146  331.48  316.15  295.40  293.17  294.10  293.21  289.81  293.39  256.18  300.73  280.30  301.52  294.42  284.00  300.21  219.69  0
2147  328.55  317.82  302.27  304.95  294.41  301.13  291.93  290.72  250.59  303.44  286.06  296.88  301.25  280.95  287.01  265.60  1
2148  329.25  317.07  309.87  297.51  291.03  300.71  292.04  288.37  255.48  299.09  284.51  302.75  297.68  292.06  293.80  253.96  0
2149  326.06  321.07  300.53  305.57  296.48  299.79  289.24  292.19  256.46  300.63  282.13  294.09  297.74  287.46  293.80  281.59  0
2150  264.86  281.81  292.67  298.44  299.22  292.94  286.60  286.27  252.61  300.16  279.44  292.36  292.77  286.88  286.99  205.03  1
2151  235.29  302.26  290.93  299.36  297.29  293.06  286.47  284.29  249.17  301.80  280.07  296.66  293.69  286.25  289.20  271.35  0
2152  336.65  317.19  304.48  303.43  300.08  303.42  300.40  294.79  256.01  298.40  294.04  305.10  298.82  284.78  304.73  260.29  1
2153  349.11  322.00  313.07  309.44  309.90  301.42  287.25  289.34  252.62  302.09  284.68  297.09  297.18  289.47  294.92  302.03  0
2154  344.24  326.73  303.97  304.13  299.50  298.53  296.47  291.42  254.87  304.23  285.59  301.53  294.49  293.55  302.20  237.23  1
2155  327.64  320.43  313.53  309.01  302.93  306.98  298.76  298.81  256.34  304.57  283.71  299.28  302.41  292.21  295.42  296.41  0
2156  331.00  323.48  317.50  302.65  305.77  304.10  292.86  298.14  249.86  306.96  286.63  306.10  300.05  295.65  291.80  284.63  0
2157  324.70  329.38  306.06  301.90  301.75  298.61  293.60  292.89  256.74  300.08  283.52  300.10  295.35  288.33  290.86  291.88  0
2158  335.44  319.60  304.98  310.96  299.42  302.82  293.35  291.14  256.06  301.92  282.65  303.99  299.48  286.30  300.81  235.18  0
2159  335.53  320.31  315.41  310.51  299.13  301.05  293.65  288.01  250.99  302.71  288.83  304.56  301.85  299.25  306.95  251.72  1
2160  329.17  322.14  304.31  311.77  298.28  300.25  287.95  283.15  261.30  299.53  275.48  301.37  294.28  289.90  283.74  252.96  0
2161  338.44  317.07  305.12  311.39  303.26  301.73  296.62  291.68  251.29  306.32  287.87  301.75  297.29  291.03  300.37  297.25  0
2162  339.38  323.93  308.23  308.60  305.65  298.98  296.92  294.94  266.88  307.89  288.22  304.29  293.35  298.66  304.38  300.90  0
2163  328.80  321.63  308.70  301.96  304.59  298.63  289.49  291.44  256.36  303.79  289.42  298.87  296.19  283.50  296.64  260.79  1
2164  337.58  320.22  312.84  304.44  300.24  299.61  292.38  294.51  247.20  300.03  291.38  299.89  296.57  286.62  301.88  303.47  0
2165  339.15  322.08  310.34  306.04  308.81  295.29  291.14  298.79  243.54  303.25  284.38  303.70  300.83  289.07  295.93  273.83  0
2166  343.53  319.70  305.35  306.12  295.19  295.59  293.28  292.09  235.29  299.92  284.04  303.76  297.85  289.11  289.01  249.46  1
2167  346.92  321.01  307.32  306.16  302.43  299.45  292.51  287.65  254.57  313.72  288.73  305.25  298.76  288.12  295.51  240.92  1
2168  343.92  326.83  313.37  316.42  301.97  307.87  290.94  289.48  255.45  305.35  284.45  303.26  301.97  288.92  299.81  287.96  0
2169  330.68  316.68  310.26  301.59  295.93  299.31  291.12  287.56  249.97  293.50  288.11  302.99  299.24  278.30  277.98  237.06  0
2170  330.52  324.45  310.05  318.75  300.61  300.90  295.08  288.05  260.52  304.78  290.11  303.20  299.30  302.67  298.60  312.90  0
2171  344.99  334.05  318.80  307.57  307.22  312.34  297.03  302.04  180.72  300.71  289.07  310.64  319.40  300.57  302.71  291.22  1
2173  311.11  293.49  284.68  285.22  286.16  286.30  283.81  284.96  273.59  291.33  283.26  289.66  286.70  282.45  284.04  337.10  1
2174  340.86  317.32  308.46  304.88  296.86  298.44  290.28  290.69  257.62  300.63  285.93  300.35  299.29  284.81  301.17  268.94  0
2175  323.71  322.52  305.38  310.17  294.38  298.48  289.37  287.87  252.11  297.45  280.71  294.82  296.84  282.08  288.58  249.02  1
2176  339.68  306.18  305.72  296.23  292.69  293.10  284.01  290.99  253.79  296.81  281.12  298.85  293.59  300.19  294.09  279.51  0
2177  332.53  307.88  301.10  307.16  290.48  295.20  292.37  286.73  256.70  299.52  284.54  300.24  293.28  285.22  296.39  220.93  0
2178  317.24  313.06  303.54  306.20  301.13  299.65  292.41  287.34  251.87  299.51  287.56  289.16  297.15  289.57  289.36  244.19  1
2179  330.65  315.48  304.62  301.01  297.13  297.32  285.61  288.01  252.12  299.55  284.81  299.09  290.40  288.63  296.16  200.84  1
2180  322.19  316.04  303.66  303.79  296.83  299.52  292.88  292.52  245.96  297.69  281.78  301.88  299.18  287.49  288.06  266.39  1
2181  335.03  317.25  305.38  301.66  302.97  303.38  284.46  290.98  252.67  297.13  282.82  303.29  296.29  292.81  288.82  242.28  0
2182  337.76  318.50  313.86  311.29  304.74  303.10  290.81  291.77  256.85  298.89  290.36  296.93  292.63  293.87  285.80  250.30  1
2183  342.99  321.88  305.20  296.67  308.73  301.82  292.23  292.33  254.05  300.25  281.90  302.37  295.76  295.20  290.97  290.70  0
2184  339.44  319.12  312.70  314.86  296.72  293.36  293.11  292.20  256.22  299.99  291.86  298.71  300.77  290.86  294.95  255.52  1
2185  339.91  324.87  308.45  303.82  303.74  298.50  291.21  290.73  257.95  298.38  281.24  300.65  294.83  284.33  292.96  243.84  0
2186  336.98  325.90  313.22  309.65  301.70  300.29  294.33  291.70  254.20  304.39  284.86  297.60  295.52  295.12  304.50  254.83  1
2187  335.47  311.42  306.78  297.72  299.42  297.81  288.66  287.56  261.36  298.60  287.11  298.05  301.24  284.77  293.06  264.53  0
2188  334.50  319.53  306.56  308.11  300.25  298.30  293.92  283.91  253.27  300.91  287.50  300.02  300.05  295.78  303.50  288.50  0
2189  332.67  308.81  300.26  299.72  295.02  296.75  284.15  286.84  252.20  297.19  278.71  294.91  291.22  285.47  284.92  267.95  1
2190  321.70  317.38  301.03  299.41  291.95  299.01  290.24  292.29  250.55  300.16  287.39  299.59  291.16  286.82  292.79  291.66  0
2191  342.23  318.56  309.45  307.94  298.84  297.22  291.05  287.28  261.35  304.30  279.44  304.30  299.49  286.34  290.59  268.54  0
2192  318.55  322.63  297.44  305.59  299.86  304.28  287.48  288.86  251.16  303.07  283.04  304.64  301.70  290.62  287.72  277.24  0
2193  318.85  310.21  309.53  304.05  299.96  303.74  293.39  284.65  255.24  298.92  282.87  300.97  296.28  284.23  302.34  200.97  1
2194  332.05  317.98  313.24  299.50  296.54  302.84  291.82  287.52  253.45  302.27  287.80  300.18  293.15  290.77  293.13  260.35  1
2195  330.03  316.46  311.80  307.42  301.73  305.60  291.15  284.95  254.78  303.41  284.23  301.18  297.90  291.02  308.15  281.63  0
2196  341.01  320.97  315.26  303.23  296.39  298.42  288.45  284.09  255.09  296.43  280.03  298.82  291.42  293.15  288.49  241.35  1
2197  346.63  337.60  330.03  321.50  315.77  318.82  291.47  296.28  261.26  319.44  296.66  314.35  315.18  308.73  306.26  335.36  0
2198  334.61  325.30  309.15  305.86  294.40  299.50  296.74  292.52  262.87  302.37  285.25  299.92  298.66  287.83  288.87  301.33  0
2199  341.37  319.62  304.78  310.53  300.07  300.19  290.26  291.40  254.55  295.03  279.57  301.20  296.11  288.96  300.58  282.37  0
2200  335.12  318.13  298.58  300.13  290.95  300.03  291.54  288.23  256.44  295.70  281.15  297.10  295.76  294.65  300.90  274.46  0
2201  333.98  315.99  313.40  303.34  299.09  301.18  292.11  290.83  253.92  300.07  280.19  297.49  295.57  291.31  299.28  284.10  0
2202  338.00  319.26  307.98  307.54  295.72  299.27  294.00  291.76  253.63  308.25  286.46  298.51  289.65  291.25  300.47  288.52  0
2203  329.83  322.85  303.31  300.24  292.65  286.27  284.41  286.89  254.27  299.16  283.67  292.51  291.76  279.94  291.06  202.31  1
2204  319.67  303.79  298.60  288.02  288.11  291.93  282.71  284.74  244.26  296.65  275.72  300.98  289.66  282.08  263.86  277.91  1
2205  322.51  320.88  307.85  304.98  302.69  298.46  290.38  287.66  254.62  295.19  284.78  298.43  296.64  293.24  283.40  254.76  0
2206  326.86  323.64  308.18  301.99  304.09  304.30  294.18  285.48  254.80  306.03  282.57  298.10  298.77  291.98  294.01  254.51  1
2207  343.96  324.79  312.94  308.99  311.50  307.43  300.31  298.57  258.19  306.92  285.64  306.80  302.56  301.71  306.41  274.69  0
2208  343.57  320.20  310.81  300.37  299.95  299.15  292.43  292.00  255.16  300.15  284.85  302.91  292.43  292.51  287.76  236.65  1
2209  332.81  324.36  305.23  314.34  305.41  299.78  293.22  293.18  250.16  305.00  289.16  297.15  303.42  297.64  304.58  265.68  1
2210  346.39  315.25  305.42  303.69  295.96  305.19  284.87  287.18  244.89  299.32  287.49  301.42  297.54  287.63  284.17  251.51  1
2211  331.74  319.15  306.92  305.50  300.65  292.02  289.42  292.66  250.90  299.41  282.50  300.58  294.74  290.85  296.64  276.74  0
2212  342.72  324.14  317.85  305.55  303.29  305.44  283.93  282.70  257.10  295.42  285.00  300.95  301.76  296.71  303.66  307.98  0
2213  331.81  312.87  303.50  303.20  290.72  303.32  289.07  288.84  257.24  294.04  291.46  298.24  291.81  287.39  295.98  275.62  0
2214  331.25  321.34  305.08  302.56  292.77  295.28  293.67  289.39  255.75  297.41  283.71  298.35  299.85  281.58  293.18  266.03  0
2215  342.01  315.19  317.84  307.17  303.63  298.38  290.78  288.03  257.07  303.85  288.05  299.66  297.25  288.51  291.91  235.02  0
2216  341.49  320.08  314.03  308.85  304.22  298.29  296.40  284.56  259.67  300.28  286.17  296.74  295.55  293.30  309.25  293.18  0
2218  326.01  315.43  305.58  298.88  296.97  295.90  290.54  286.30  256.34  304.17  280.61  299.51  301.77  287.80  287.03  289.29  0
2219  336.34  324.22  309.03  305.97  305.89  304.75  293.18  296.73  258.58  301.15  292.95  304.27  302.62  293.06  306.08  267.91  0
2220  342.06  319.06  309.11  312.14  299.20  299.86  289.51  293.58  260.80  304.13  290.39  304.09  295.94  294.92  294.62  271.82  0
2221  340.99  330.68  315.21  313.89  306.62  296.07  299.10  287.97  262.75  304.30  285.01  304.13  301.21  291.45  303.93  289.00  0
2222  341.81  315.77  296.87  300.66  302.61  292.49  290.64  286.37  255.71  301.91  279.31  304.12  302.58  287.86  299.21  271.03  1
2223  335.06  332.46  305.96  310.65  304.45  299.93  295.33  296.88  253.29  304.53  284.88  300.79  301.15  290.82  296.58  265.01  1
2224  338.05  326.35  313.03  315.30  302.64  301.97  289.35  295.40  256.58  308.17  288.25  299.52  303.22  297.70  299.43  309.90  0
2225  339.84  321.13  300.99  308.12  299.86  296.25  289.67  292.15  252.51  305.09  293.67  303.75  297.60  289.28  304.77  294.41  0
2226  313.28  310.43  304.99  296.68  299.87  294.80  290.08  288.24  252.29  299.88  280.05  291.07  290.03  291.54  288.61  237.13  1
2227  326.20  324.24  310.37  309.84  296.75  297.41  294.76  285.70  250.11  302.45  282.13  296.12  296.51  282.49  287.10  210.59  0
2228  330.96  323.93  292.01  308.79  298.54  296.47  287.05  287.72  253.78  302.84  283.46  293.80  294.10  293.07  300.20  270.42  0
2229  339.02  321.77  312.62  305.31  297.03  301.00  290.77  288.32  257.56  299.95  287.08  301.86  295.07  288.54  300.23  289.11  0
2230  337.99  325.53  312.03  311.10  304.64  303.59  296.25  296.89  260.98  307.57  287.81  304.93  299.17  289.86  295.35  292.41  0
2232  319.82  301.59  295.93  303.98  301.28  298.43  288.48  290.16  258.77  299.96  280.76  297.61  297.88  285.01  291.44  207.02  0
2233  344.91  324.81  302.40  305.70  292.84  298.93  292.01  288.10  253.89  301.17  286.89  307.74  298.71  293.90  291.88  266.71  1
2234  342.55  326.98  312.30  304.82  299.43  305.59  295.59  291.80  264.64  301.96  287.13  304.21  300.03  295.95  297.45  285.58  0
2235  332.52  333.47  308.15  305.79  302.09  303.61  291.27  290.88  240.77  300.31  288.12  302.95  296.03  287.74  304.15  226.56  1
2236  328.59  322.65  301.79  310.84  300.22  298.95  292.16  287.82  251.45  300.26  284.84  303.53  296.46  284.10  298.77  242.47  0
