 ***Theta   Eprime   Sig_Born   Sig_Rad
   18.6125   3.1045   5.0802   5.8276
   18.6125   3.1135   5.0684   5.8057
   18.6125   3.1225   5.0565   5.7837
   18.6125   3.1315   5.0447   5.7619
   18.6125   3.1405   5.0329   5.7402
   18.6125   3.1495   5.0211   5.7186
   18.6125   3.1585   5.0093   5.6971
   18.6125   3.1675   4.9975   5.6756
   18.6125   3.1765   4.9857   5.6543
   18.6125   3.1855   4.9738   5.6330
   18.6125   3.1945   4.9620   5.6118
   18.6125   3.2035   4.9502   5.5905
   18.6125   3.2125   4.9384   5.5694
   18.6125   3.2215   4.9265   5.5484
   18.6125   3.2305   4.9147   5.5275
   18.6125   3.2395   4.9028   5.5068
   19.1125   2.9605   4.6764   5.4307
   19.1125   2.9695   4.6648   5.4088
   19.1125   2.9785   4.6532   5.3871
   19.1125   2.9875   4.6416   5.3654
   19.1125   2.9965   4.6300   5.3438
   19.1125   3.0055   4.6184   5.3224
   19.1125   3.0145   4.6068   5.3012
   19.1125   3.0235   4.5952   5.2800
   19.1125   3.0325   4.5836   5.2588
   19.1125   3.0415   4.5721   5.2375
   19.1125   3.0505   4.5605   5.2166
   19.1125   3.0595   4.5489   5.1956
   19.1125   3.0685   4.5373   5.1748
   19.1125   3.0775   4.5258   5.1540
   19.1125   3.0865   4.5142   5.1334
   19.1125   3.0955   4.5026   5.1129
   19.1125   3.1045   4.4911   5.0924
   19.1125   3.1135   4.4795   5.0720
   19.1125   3.1225   4.4679   5.0517
   19.1125   3.1315   4.4563   5.0315
   19.1125   3.1405   4.4448   5.0113
   19.1125   3.1495   4.4332   4.9913
   19.1125   3.1585   4.4216   4.9712
   19.1125   3.1675   4.4100   4.9511
   19.1125   3.1765   4.3984   4.9314
   19.1125   3.1855   4.3868   4.9116
   19.1125   3.1945   4.3752   4.8918
   19.1125   3.2035   4.3636   4.8720
   19.1125   3.2125   4.3520   4.8524
   19.1125   3.2215   4.3404   4.8328
   19.1125   3.2305   4.3288   4.8137
   19.1125   3.2395   4.3172   4.7942
   19.6125   2.9605   4.1508   4.7651
   19.6125   2.9695   4.1394   4.7448
   19.6125   2.9785   4.1281   4.7244
   19.6125   2.9875   4.1168   4.7043
   19.6125   2.9965   4.1055   4.6844
   19.6125   3.0055   4.0942   4.6644
   19.6125   3.0145   4.0829   4.6446
   19.6125   3.0235   4.0716   4.6249
   19.6125   3.0325   4.0603   4.6053
   19.6125   3.0415   4.0489   4.5857
   19.6125   3.0505   4.0376   4.5662
   19.6125   3.0595   4.0263   4.5468
   19.6125   3.0685   4.0150   4.5275
   19.6125   3.0775   4.0037   4.5083
   19.6125   3.0865   3.9924   4.4891
   19.6125   3.0955   3.9811   4.4700
   19.6125   3.1045   3.9698   4.4509
   19.6125   3.1135   3.9585   4.4321
   19.6125   3.1225   3.9472   4.4132
   19.6125   3.1315   3.9359   4.3944
   19.6125   3.1405   3.9245   4.3754
   19.6125   3.1495   3.9132   4.3567
   19.6125   3.1585   3.9019   4.3381
   19.6125   3.1675   3.8905   4.3195
   19.6125   3.1765   3.8792   4.3010
   19.6125   3.1855   3.8678   4.2826
   19.6125   3.1945   3.8565   4.2642
   19.6125   3.2035   3.8451   4.2459
   19.6125   3.2125   3.8338   4.2276
   19.6125   3.2215   3.8224   4.2085
   19.6125   3.2305   3.8110   4.1913
   19.6125   3.2395   3.7996   4.1731
   20.1125   2.9605   3.6841   4.1819
   20.1125   2.9695   3.6731   4.1631
   20.1125   2.9785   3.6620   4.1444
   20.1125   2.9875   3.6510   4.1257
   20.1125   2.9965   3.6400   4.1072
   20.1125   3.0055   3.6290   4.0887
   20.1125   3.0145   3.6179   4.0703
   20.1125   3.0235   3.6069   4.0519
   20.1125   3.0325   3.5959   4.0336
   20.1125   3.0415   3.5849   4.0154
   20.1125   3.0505   3.5739   3.9974
   20.1125   3.0595   3.5628   3.9793
   20.1125   3.0685   3.5518   3.9613
   20.1125   3.0775   3.5408   3.9433
   20.1125   3.0865   3.5297   3.9254
   20.1125   3.0955   3.5187   3.9076
   20.1125   3.1045   3.5077   3.8898
   20.1125   3.1135   3.4966   3.8722
   20.1125   3.1225   3.4856   3.8546
   20.1125   3.1315   3.4746   3.8370
   20.1125   3.1405   3.4635   3.8196
   20.1125   3.1495   3.4524   3.8021
   20.1125   3.1585   3.4414   3.7841
   20.1125   3.1675   3.4303   3.7674
   20.1125   3.1765   3.4193   3.7501
   20.1125   3.1855   3.4082   3.7330
   20.1125   3.1945   3.3971   3.7170
   20.1125   3.2035   3.3860   3.6999
   20.1125   3.2125   3.3749   3.6828
   20.1125   3.2215   3.3638   3.6658
   20.1125   3.2305   3.3527   3.6488
   20.1125   3.2395   3.3416   3.6318
   20.6125   2.9605   3.2690   3.6704
   20.6125   2.9695   3.2582   3.6529
   20.6125   2.9785   3.2475   3.6354
   20.6125   2.9875   3.2368   3.6182
   20.6125   2.9965   3.2261   3.6009
   20.6125   3.0055   3.2153   3.5837
   20.6125   3.0145   3.2046   3.5664
   20.6125   3.0235   3.1939   3.5493
   20.6125   3.0325   3.1832   3.5323
   20.6125   3.0415   3.1724   3.5153
   20.6125   3.0505   3.1617   3.4984
   20.6125   3.0595   3.1510   3.4816
   20.6125   3.0685   3.1403   3.4648
   20.6125   3.0775   3.1295   3.4481
   20.6125   3.0865   3.1188   3.4314
   20.6125   3.0955   3.1080   3.4143
   20.6125   3.1045   3.0973   3.3983
   20.6125   3.1135   3.0866   3.3818
   20.6125   3.1225   3.0758   3.3664
   20.6125   3.1315   3.0650   3.3500
   20.6125   3.1405   3.0543   3.3337
   20.6125   3.1495   3.0435   3.3174
   20.6125   3.1585   3.0328   3.3011
   20.6125   3.1675   3.0220   3.2849
   20.6125   3.1765   3.0112   3.2688
   20.6125   3.1855   3.0004   3.2527
   20.6125   3.1945   2.9896   3.2365
   20.6125   3.2035   2.9788   3.2205
   20.6125   3.2125   2.9680   3.2037
   20.6125   3.2215   2.9572   3.1886
   20.6125   3.2305   2.9464   3.1727
   20.6125   3.2395   2.9356   3.1569
   21.1125   2.9605   2.8991   3.2206
   21.1125   2.9695   2.8887   3.2043
   21.1125   2.9785   2.8783   3.1880
   21.1125   2.9875   2.8679   3.1718
   21.1125   2.9965   2.8575   3.1557
   21.1125   3.0055   2.8470   3.1397
   21.1125   3.0145   2.8366   3.1237
   21.1125   3.0235   2.8262   3.1078
   21.1125   3.0325   2.8158   3.0914
   21.1125   3.0415   2.8054   3.0761
   21.1125   3.0505   2.7949   3.0603
   21.1125   3.0595   2.7845   3.0455
   21.1125   3.0685   2.7741   3.0298
   21.1125   3.0775   2.7637   3.0143
   21.1125   3.0865   2.7532   2.9987
   21.1125   3.0955   2.7428   2.9831
   21.1125   3.1045   2.7324   2.9677
   21.1125   3.1135   2.7219   2.9522
   21.1125   3.1225   2.7115   2.9360
   21.1125   3.1315   2.7010   2.9207
   21.1125   3.1405   2.6906   2.9054
   21.1125   3.1495   2.6802   2.8902
   21.1125   3.1585   2.6697   2.8751
   21.1125   3.1675   2.6592   2.8600
   21.1125   3.1765   2.6488   2.8454
   21.1125   3.1855   2.6383   2.8304
   21.1125   3.1945   2.6278   2.8154
   21.1125   3.2035   2.6174   2.8003
   21.1125   3.2125   2.6069   2.7854
   21.1125   3.2215   2.5964   2.7705
   21.1125   3.2305   2.5859   2.7557
   21.1125   3.2395   2.5754   2.7406
   21.6125   2.9605   2.5691   2.8246
   21.6125   2.9695   2.5590   2.8089
   21.6125   2.9785   2.5489   2.7942
   21.6125   2.9875   2.5388   2.7791
   21.6125   2.9965   2.5287   2.7649
   21.6125   3.0055   2.5186   2.7499
   21.6125   3.0145   2.5085   2.7350
   21.6125   3.0235   2.4984   2.7201
   21.6125   3.0325   2.4883   2.7052
   21.6125   3.0415   2.4782   2.6904
   21.6125   3.0505   2.4681   2.6749
   21.6125   3.0595   2.4580   2.6602
   21.6125   3.0685   2.4479   2.6456
   21.6125   3.0775   2.4378   2.6310
   21.6125   3.0865   2.4277   2.6164
   21.6125   3.0955   2.4176   2.6020
   21.6125   3.1045   2.4075   2.5875
   21.6125   3.1135   2.3974   2.5732
   21.6125   3.1225   2.3873   2.5593
   21.6125   3.1315   2.3772   2.5450
   21.6125   3.1405   2.3671   2.5305
   21.6125   3.1495   2.3569   2.5163
   21.6125   3.1585   2.3468   2.5021
   21.6125   3.1675   2.3367   2.4880
   21.6125   3.1765   2.3266   2.4736
   21.6125   3.1855   2.3164   2.4597
   21.6125   3.1945   2.3063   2.4458
   21.6125   3.2035   2.2962   2.4318
   21.6125   3.2125   2.2860   2.4180
   21.6125   3.2215   2.2759   2.4041
   21.6125   3.2305   2.2657   2.3903
   21.6125   3.2395   2.2556   2.3765
   22.1125   2.9605   2.2744   2.4761
   22.1125   2.9695   2.2646   2.4618
   22.1125   2.9785   2.2548   2.4476
   22.1125   2.9875   2.2451   2.4328
   22.1125   2.9965   2.2353   2.4188
   22.1125   3.0055   2.2255   2.4048
   22.1125   3.0145   2.2158   2.3908
   22.1125   3.0235   2.2060   2.3769
   22.1125   3.0325   2.1962   2.3630
   22.1125   3.0415   2.1865   2.3492
   22.1125   3.0505   2.1767   2.3355
   22.1125   3.0595   2.1669   2.3218
   22.1125   3.0685   2.1572   2.3085
   22.1125   3.0775   2.1474   2.2947
   22.1125   3.0865   2.1376   2.2812
   22.1125   3.0955   2.1279   2.2676
   22.1125   3.1045   2.1181   2.2541
   22.1125   3.1135   2.1083   2.2407
   22.1125   3.1225   2.0986   2.2272
   22.1125   3.1315   2.0888   2.2139
   22.1125   3.1405   2.0790   2.2006
   22.1125   3.1495   2.0693   2.1874
   22.1125   3.1585   2.0595   2.1741
   22.1125   3.1675   2.0497   2.1610
   22.1125   3.1765   2.0400   2.1478
   22.1125   3.1855   2.0302   2.1348
   22.1125   3.1945   2.0204   2.1217
   22.1125   3.2035   2.0106   2.1087
   22.1125   3.2125   2.0009   2.0957
   22.1125   3.2215   1.9911   2.0827
   22.1125   3.2305   1.9813   2.0693
   22.1125   3.2395   1.9715   2.0569
   22.6125   2.9605   2.0109   2.1669
   22.6125   2.9695   2.0015   2.1536
   22.6125   2.9785   1.9920   2.1404
   22.6125   2.9875   1.9826   2.1273
   22.6125   2.9965   1.9732   2.1141
   22.6125   3.0055   1.9637   2.1014
   22.6125   3.0145   1.9543   2.0882
   22.6125   3.0235   1.9449   2.0753
   22.6125   3.0325   1.9355   2.0623
   22.6125   3.0415   1.9261   2.0494
   22.6125   3.0505   1.9166   2.0366
   22.6125   3.0595   1.9072   2.0237
   22.6125   3.0685   1.8978   2.0109
   22.6125   3.0775   1.8884   1.9982
   22.6125   3.0865   1.8790   1.9856
   22.6125   3.0955   1.8696   1.9730
   22.6125   3.1045   1.8602   1.9604
   22.6125   3.1135   1.8508   1.9479
   22.6125   3.1225   1.8414   1.9354
   22.6125   3.1315   1.8320   1.9230
   22.6125   3.1405   1.8226   1.9105
   22.6125   3.1495   1.8132   1.8981
   22.6125   3.1585   1.8038   1.8858
   22.6125   3.1675   1.7944   1.8731
   22.6125   3.1765   1.7850   1.8612
   22.6125   3.1855   1.7756   1.8490
   22.6125   3.1945   1.7662   1.8368
   22.6125   3.2035   1.7568   1.8247
   22.6125   3.2125   1.7474   1.8126
   22.6125   3.2215   1.7380   1.8005
   22.6125   3.2305   1.7286   1.7885
   22.6125   3.2395   1.7192   1.7765
